Unique ID,Street address,City,State,ZIP
149971,"24 Elm Street, Andover, ME",,,
149972,"5 Kennebec Street, Anson, ME",,,
149973,"2988 Sennebec Road, Appleton, ME",,,
149974,"340 Arrowsic Road, Arrowsic, ME",,,
149975,"257 Limerick Road, Arundel, ME",,,
149976,"65 Exchange Street, Ashland, ME",,,
149977,"26 Academy Street, Athens, ME",,,
149978,"29 North Road, Sebec, ME",,,
149979,"48 Pettengill Park Road, Auburn, ME",,,
149980,"48 Pettengill Park Road, Auburn, ME",,,
149981,"60 Court Street, Auburn, ME",,,
149982,"60 Court Street, Auburn, ME",,,
149983,"43 Second Street, Auburn, ME",,,
149984,"179 Western Avenue, Augusta, ME",,,
149985,"16 Cony Street, Augusta, ME",,,
149986,"76 Community Drive, Augusta, ME",,,
149987,"60 Pierce Drive, Augusta, ME",,,
149988,"Old Route 9, Aurora, ME",,,
149989,"1116 Rangeley Road, Avon, ME",,,
149990,"63 Broadway Street, Baileyville, ME",,,
149991,"534 Pequawket Trail, West Baldwin, ME",,,
149992,"515 Main Street, Bangor, ME",,,
149993,"93 Cottage Street, Bar Harbor, ME",,,
149994,"47 Front Street, Baring Plt, ME",,,
149995,"6 Old Brunswick Road, Bath, ME",,,
149996,"6 Old Brunswick Road, Bath, ME",,,
149997,"6 Old Brunswick Road, Bath, ME",,,
149998,"6 Old Brunswick Road, Bath, ME",,,
149999,"6 Old Brunswick Road, Bath, ME",,,
150000,"6 Old Brunswick Road, Bath, ME",,,
150001,"6 Old Brunswick Road, Bath, ME",,,
150002,"11 Big Pond Road, Beals, ME",,,
150003,"795 Lily Bay Road, Beaver Cove, ME",,,
150004,"1978 State Highway 193, Beddington, ME",,,
150005,"34 Commercial Street, Belfast, ME",,,
150006,"34 Commercial Street, Belfast, ME",,,
150007,"96 Church Street, Belfast, ME",,,
150008,"96 Church Street, Belfast, ME",,,
150009,"23 Mill Lane, Belfast, ME",,,
150010,"1 Center Drive, Belgrade, ME",,,
150011,"613 Back Belmont Road, Belmont, ME",,,
150012,"1279 Clinton Avenue, Benton, ME",,,
150013,"11 Sullivan Street, Berwick, ME",,,
150014,"85 Vernon Street, Bethel, ME",,,
150015,"10-20 Maplewood Avenue, Biddeford, ME",,,
150016,"10-20 Maplewood Avenue, Biddeford, ME",,,
150017,"10-20 Maplewood Avenue, Biddeford, ME",,,
150018,"10-20 Maplewood Avenue, Biddeford, ME",,,
150019,"10-20 Maplewood Avenue, Biddeford, ME",,,
150020,"10-20 Maplewood Avenue, Biddeford, ME",,,
150021,"10-20 Maplewood Avenue, Biddeford, ME",,,
150022,"263 Maine Street, Bingham, ME",,,
150023,"52 Military Road, Blaine, ME",,,
150024,"60 High Street, Blue Hill, ME",,,
150025,"586 Wiscasset Road, Boothbay, ME",,,
150026,"11 Howard Street, Boothbay Harbor, ME",,,
150027,"1460 Main Street, Bowdoin, ME",,,
150028,"23 Cemetery Road, Bowdoinham, ME",,,
150029,"650 Bowerbank Road, Bowerbank, ME",,,
150030,"345 East Road, Bradford, ME",,,
150031,"171 Main Street, Bradley, ME",,,
150032,"208 Waldoboro Road, Bremen, ME",,,
150033,"318 Wilson Street, Brewer, ME",,,
150034,"399 Main Road, Bridgewater, ME",,,
150035,"26 North High Street, Bridgton, ME",,,
150036,"Stagecoach Road, Brighton Plt, ME",,,
150037,"2153 Bristol Road, Bristol, ME",,,
150038,"23 Bay Road, Brooklin, ME",,,
150039,"15 Purple Heart Hwy, Brooks, ME",,,
150040,"1 Townhouse Road, Brooksville, ME",,,
150041,"82 Main Street, Brownfield, ME",,,
150042,"67 Railroad Avenue, Brownville, ME",,,
150043,"65 Columbia Avenue, Brunswick, ME",,,
150044,"65 Columbia Avenue, Brunswick, ME",,,
150045,"65 Columbia Avenue, Brunswick, ME",,,
150046,"65 Columbia Avenue, Brunswick, ME",,,
