Unique ID,Street address,City,State,ZIP
139973,"407 W WADDILL ST, MARKSVILLE",,,
139974,"4475 HWY 451, BORDELONVILLE",,,
139975,"4052 HWY 452, MARKSVILLE",,,
139976,"8554 HWY 451, MOREAUVILLE",,,
139977,"372 MISSION DR, SIMMESPORT",,,
139978,"509 NORWOOD ST, SIMMESPORT",,,
139979,"8554 HWY 451, MOREAUVILLE",,,
139980,"151 HWY 1181, PLAUCHEVILLE",,,
139981,"4604 HWY 361, GOUDEAU",,,
139982,"7308 HWY 107, DUPONT",,,
139983,"5765 HWY 107 S, PLAUCHEVILLE",,,
139984,"151 HWY 1181, PLAUCHEVILLE",,,
139985,"939 BRYAN ST, COTTONPORT",,,
139986,"2912 MAIN ST, EVERGREEN",,,
139987,"2912 MAIN ST, EVERGREEN",,,
139988,"939 BRYAN ST, COTTONPORT",,,
139989,"939 BRYAN ST, COTTONPORT",,,
139990,"4143 E MAIN ST, HESSMER",,,
139991,"939 BRYAN ST, COTTONPORT",,,
139992,"107 W OAK ST, BUNKIE",,,
139993,"107 W OAK ST, BUNKIE",,,
139994,"312 PERSHING HWY, BUNKIE",,,
139995,"435 EVERGREEN ST, BUNKIE",,,
139996,"343 TASSIN ST, MOREAUVILLE",,,
139997,"343 TASSIN ST, MOREAUVILLE",,,
139998,"6249 HWY 109, FIELDS",,,
139999,"338 SPIKES CEMETERY RD, MERRYVILLE",,,
140000,"5163 HWY 389, MERRYVILLE",,,
140001,"3024 S PINE ST, MERRYVILLE",,,
140002,"272 MOUTH OF THE CREEK RD, JUNCTION",,,
140003,"6258 HIGHWAY 190 WEST, DERIDDER",,,
140004,"2061 BILBO ST, DERIDDER",,,
140005,"9080 HWY 27, SINGER",,,
140006,"114 PARKER RD, ORETTA",,,
140007,"3285 HWY 12, DEQUINCY",,,
140008,"16793 HWY 171 SOUTH, RAGLEY",,,
140009,"854 MAGNOLIA CHURCH RD, RAGLEY",,,
140010,"16793 HWY 171 SOUTH, RAGLEY",,,
140011,"151 LONGVILLE CHURCH RD, LONGVILLE",,,
140012,"151 LONGVILLE CHURCH RD, LONGVILLE",,,
140013,"11078 HWY 171, LONGVILLE",,,
140014,"11078 HWY 171, LONGVILLE",,,
140015,"6423 HWY 171, DERIDDER",,,
140016,"3261 HWY 171 SOUTH, DERIDDER",,,
140017,"3261 HWY 171 SOUTH, DERIDDER",,,
140018,"3261 HWY 171 SOUTH, DERIDDER",,,
140019,"3261 HWY 171 SOUTH, DERIDDER",,,
140020,"1150 LONGACRE RD, DERIDDER",,,
140021,"1032 E FIRST ST, DERIDDER",,,
140022,"1032 E FIRST ST, DERIDDER",,,
140023,"3141 HWY 113, SUGARTOWN",,,
140024,"3141 HWY 113, SUGARTOWN",,,
140025,"4444 HWY 26, DERIDDER",,,
140026,"4924 HWY 394, DERIDDER",,,
140027,"8352 HWY 394, DRY CREEK",,,
140028,"201 W SECOND ST, DERIDDER",,,
140029,"1809 N PINE ST, DERIDDER",,,
140030,"1809 N PINE ST, DERIDDER",,,
140031,"104 W PORT ST, DERIDDER",,,
140032,"250 W SEVENTH ST, DERIDDER",,,
140033,"1220 FIRST AVE, DERIDDER",,,
140034,"250 W SEVENTH ST, DERIDDER",,,
140035,"250 W SEVENTH ST, DERIDDER",,,
140036,"506 M L K DRIVE SUITE B, DERIDDER",,,
140037,"1220 FIRST AVE, DERIDDER",,,
140038,"100 COURTHOUSE DR, ARCADIA",,,
140039,"100 COURTHOUSE DR, ARCADIA",,,
140040,"12542 HWY 507, SIMSBORO",,,
140041,"22859 HWY 9, BRYCELAND",,,
