"235294","195 School St Rumney NH 03266, , , ","Match","Exact","195 SCHOOL ST, RUMNEY, NH, 03266","-71.8121338187226,43.795453384721895","145696454","R"
"235293","3 Middletown Rd Roxbury NH 03431, , , ","Match","Exact","3 MIDDLETOWN RD, ROXBURY, NH, 03431","-72.24077136666705,42.93398774331479","124052758","R"
"235296","14 Main St Salem NH 03079, , , ","Match","Exact","14 MAIN ST, SALEM, NH, 03079","-71.23512363960498,42.78234781222625","113680997","R"
"235295","461 Sagamore Rd Rye NH 03870, , , ","Match","Exact","461 SAGAMORE RD, RYE, NH, 03870","-70.75338661971648,43.02939387082358","653249822","R"
"235298","55 Butler St Salem NH 03079, , , ","Match","Exact","55 BUTLER ST, SALEM, NH, 03079","-71.18789083674983,42.76504160904267","113681869","L"
"235297","173 S Policy St Salem NH 03079, , , ","Match","Exact","173 S POLICY ST, SALEM, NH, 03079","-71.22610023298625,42.76149295938427","113681297","L"
"235299","1 Sally Sweets Way Salem NH 03079, , , ","Match","Exact","1 SALLY SWEETS WAY, SALEM, NH, 03079","-71.20773215654367,42.77711611397814","648992680","L"
"235290","Community Center - Chestnut Hill Road Entrance 150 Wakefield St Rochester NH 03867, , , ","Match","Non_Exact","150 WAKEFIELD ST, ROCHESTER, NH, 03867","-70.97742065082929,43.31007016725869","117803691","L"
"235292","668 Main St Rollinsford NH 03869, , , ","Match","Exact","668 MAIN ST, ROLLINSFORD, NH, 03869","-70.82066372307162,43.23597707434891","117807141","L"
"235291","41 Columbus Ave Rochester NH 03867, , , ","Match","Exact","41 COLUMBUS AVE, ROCHESTER, NH, 03867","-70.97435460304973,43.306057446894556","647314284","R"
"235283","School 1 Stephen K Batchelder Pkwy Raymond NH 03077, , , ","No_Match"
"235282","130 Durand Rd Randolph NH 03593, , , ","Match","Exact","130 DURAND RD, RANDOLPH, NH, 03593","-71.28123135354662,44.37511839440367","167904985","L"
"235285","58 School St Rindge NH 03461, , , ","Match","Exact","58 SCHOOL ST, RINDGE, NH, 03461","-72.0019033203344,42.749636988326415","124087066","L"
"235284","150 Old Homestead Hwy Richmond NH 03470, , , ","No_Match"
"235287","Parish Center 71 Lowell St Rochester NH 03867, , , ","Match","Non_Exact","71 LOWELL ST, ROCHESTER, NH, 03867","-70.96582286016331,43.289099956479845","117808980","R"
"235286","43 Highland St Rochester NH 03868, , , ","Match","Exact","43 HIGHLAND ST, ROCHESTER, NH, 03868","-70.94321602319565,43.33203397216738","117809795","R"
"235289","Depot 280 North Main St Rochester NH 03867, , , ","Match","Non_Exact","280 N MAIN ST, ROCHESTER, NH, 03867","-70.99344304486863,43.311523158628916","645970445","L"
"235288","Estates - Function Room - F/K/A Lilac City Estates 2 Roseberry Ln Rochester NH 03867, , , ","Match","Non_Exact","2 ROSEBERRY LN, ROCHESTER, NH, 03867","-70.95007541233156,43.26730171787011","117816380","R"
"235281","School 50 Clough Dr Portsmouth NH 03801, , , ","Match","Non_Exact","50 CLOUGH DR, PORTSMOUTH, NH, 03801","-70.75413597452649,43.06681408779349","113667347","R"
"235280","32 Van Buren Ave Portsmouth NH 03801, , , ","Match","Exact","32 VAN BUREN AVE, PORTSMOUTH, NH, 03801","-70.76728228336367,43.03847603624757","113667153","R"
"235279","Academy 35 Sherburne Rd Portsmouth NH 03801, , , ","Match","Non_Exact","35 SHERBURNE RD, PORTSMOUTH, NH, 03801","-70.79985806249226,43.05906086992417","113666096","R"
"231709","609 Whitney St, Pender, NE 68047, , , ","Match","Exact","609 WHITNEY ST, PENDER, NE, 68047","-96.7116300730275,42.111961372833036","193833707","L"
"231701","108 N Oak Ave, Davenport, NE 68335, , , ","Match","Exact","108 N OAK AVE, DAVENPORT, NE, 68335","-97.8144909788353,40.31296035282554","11902801","R"
"231702","224 N 4th St., Hebron, NE 68370, , , ","Match","Exact","224 N 4TH ST, HEBRON, NE, 68370","-97.59033755721867,40.16813152881747","11893767","R"
"231703","436 N 3rd St, Hebron, NE 68370, , , ","Match","Exact","436 N 3RD ST, HEBRON, NE, 68370","-97.59189602340564,40.170729181481136","11893720","R"
"231704","805 Church St., Chester, NE 68327, , , ","Match","Exact","805 CHURCH ST, CHESTER, NE, 68327","-97.62026338472987,40.012324830738294","11896449","L"
"231705","202 Railway Ave, Deshler, NE 68340, , , ","Match","Non_Exact","202 W RAILWAY AVE, DESHLER, NE, 68340","-97.72848970697532,40.13982014308448","11892835","L"
"231706","503 Main Street, Thedford, NE 69166, , , ","No_Match"
"231707","109 W. 3rd Street, Emerson, NE 68733, , , ","Match","Non_Exact","109 3RD ST, EMERSON, NE, 68733","-96.72740708639247,42.28047493996763","178708318","R"
"231708","3114 Maple Street, Pender, NE 68047, , , ","No_Match"
"231700","Opera House, 141 E Main, Bruning, NE 68322, , , ","Match","Non_Exact","141 MAIN ST, BRUNING, NE, 68322","-97.57041511505088,40.33614262673706","11891284","L"
"231723","1873 Nebraska St, Blair, NE 68008, , , ","No_Match"
"231724","13121 County Road 16, Blair, NE 68008, , , ","Match","Exact","13121 CO RD 16, BLAIR, NE, 68008","-96.15443167346262,41.577116096686666","647765902","R"
"231725","Social Hall, 2146 Wright St, Blair, NE 68008, , , ","Match","Non_Exact","2146 WRIGHT ST, BLAIR, NE, 68008","-96.1449894836918,41.5501520123139","176760736","R"
"231726","Schwertley Hall, 215 N 13th St, Ft Calhoun, NE 68023, , , ","Match","Non_Exact","215 N 13TH ST, FORT CALHOUN, NE, 68023","-96.02497806386413,41.45719100392063","176771498","R"
"231727","418 W 2nd St., Kennard, NE 68034, , , ","Match","Exact","418 W 2ND ST, KENNARD, NE, 68034","-96.20692141515985,41.47285102831819","654293886","R"
"231728","808 Main, Herman, NE 68029, , , ","No_Match"
"231729","4861 Lakeland Dr, Blair, NE 68008, , , ","Match","Exact","4861 LAKELAND DR, BLAIR, NE, 68008","-96.12484243583322,41.44940670830448","176758841","L"
"231720","Veterans' Club, Ord, 246 S 15th St., Ord, NE 68862, , , ","Match","Non_Exact","246 S 15TH ST, ORD, NE, 68862","-98.9280605305438,41.601902572775714","198324803","R"
"231721","Courthouse, 125 S 15th, Ord, NE 68862, , , ","Match","Non_Exact","125 S 15TH ST, ORD, NE, 68862","-98.92821620109157,41.60277888469244","198315712","L"
"231722","410 W Elm St, Arlington, NE 68002, , , ","Match","Exact","410 W ELM ST, ARLINGTON, NE, 68002","-96.35251322861234,41.45380876654832","176770957","R"
"231712","222 Main St, Walthill, NE 68067, , , ","Match","Exact","222 MAIN ST, WALTHILL, NE, 68067","-96.48740493267962,42.14831006854308","193826665","R"
"231713","Main Street, Macy, NE 68039, , , ","No_Match"
"231714","Winnebago, NE 68071, , , ","No_Match"
"231715","Community Center, Arcadia, 230 N Hawthorne, Arcadia, NE 68815, , , ","No_Match"
"231716","Veterans Club, 246 S 15th St., Ord, NE 68862, , , ","Match","Non_Exact","246 S 15TH ST, ORD, NE, 68862","-98.9280605305438,41.601902572775714","198324803","R"
"231717","Community Building, North Loup, 112 S B St., North Loup, NE 68859, , , ","No_Match"
"231718","Ord Fire Hall, 1628 M St., Ord, NE 68862, , , ","Match","Non_Exact","1628 M ST, ORD, NE, 68862","-98.92970826569979,41.602199191299576","198315710","R"
"231719","Park View Village, Ord, 2410 K St., Ord, NE 68862, , , ","Match","Non_Exact","2410 K ST, ORD, NE, 68862","-98.93921885507768,41.60423978130143","198322586","R"
"231710","213 S. Farley, Rosalie, NE 68055, , , ","Match","Non_Exact","213 FARLEY AVE, ROSALIE, NE, 68055","-96.51254539953658,42.058530759634095","193827974","L"
"231711","Main St, Thurston, NE 68062, , , ","No_Match"
"230413","1406 East Gold Coast Rd., Papillion, NE 68046, , , ","Match","Exact","1406 E GOLD COAST RD, PAPILLION, NE, 68046","-96.03712885649662,41.13979208853959","639838001","R"
"231745","Blue Hill, NE, , , ","No_Match"
"230412","801 N. Adams St., Papillion, NE 68046, , , ","Match","Exact","801 N ADAMS ST, PAPILLION, NE, 68046","-96.04576551953409,41.16712698292457","28499136","R"
"231746","Guide Rock, NE, , , ","No_Match"
"230411","2315 Greenwald St., Bellevue, NE 68123, , , ","Match","Exact","2315 GREENWALD ST, BELLEVUE, NE, 68123","-95.94479692042222,41.11044640909989","647824017","R"
"231747","Red Cloud, NE, , , ","No_Match"
"230410","12125 S. 32nd St., Bellevue, NE 68123, , , ","No_Match"
"231748","Red Cloud, NE, , , ","No_Match"
"231749","301 Third Street, PO Box 127, Bartlett, NE 68622, , , ","Match","Non_Exact","301 3RD ST, BARTLETT, NE, 68622","-98.55288021355182,41.883478532553","167298855","L"
"230419","112 Spruce, Colon, NE 68018, , , ","No_Match"
"230418","217 S 2nd St, Po Box 160, Ceresco, NE 68017, , , ","Match","Non_Exact","217 S 2ND ST, CERESCO, NE, 68017","-96.64487392363282,41.05910528807425","28516054","R"
"231740","420 Main, Wayne, NE 68787, , , ","Match","Non_Exact","420 MAIN ST, WAYNE, NE, 68787","-97.0178684560056,42.232577458449555","163747109","L"
"230417","106 W Main St, Po Box 249, Cedar Bluffs, NE 68015, , , ","Match","Non_Exact","106 W MAIN ST, CEDAR BLUFFS, NE, 68015","-96.61079652249549,41.397054280610746","28507564","R"
"231741","409 Dearborn, Wayne, NE 68787, , , ","Match","Non_Exact","409 DEARBORN ST, WAYNE, NE, 68787","-97.0100726935326,42.23258450992523","163752519","R"
"230416","1324 Silver St, Ashland, NE 68003, , , ","Match","Exact","1324 SILVER ST, ASHLAND, NE, 68003","-96.36753076694959,41.03915261228303","28517778","L"
"231742","901 W 7th St, Wayne, NE 68787, , , ","Match","Exact","901 W 7TH ST, WAYNE, NE, 68787","-97.0277873283145,42.235319920148754","163736228","R"
"230415","1941 Silver St, Ashland, NE 68003, , , ","Match","Exact","1941 SILVER ST, ASHLAND, NE, 68003","-96.3748921713933,41.03907529285982","28523133","L"
"231743","110 Hunter, Winside, NE 68790, , , ","Match","Non_Exact","110 HUNTER ST, WINSIDE, NE, 68790","-97.17372297193765,42.174555490244074","639992307","R"
"230414","1255 Royal Dr., Papillion, NE 68046, , , ","Match","Exact","1255 ROYAL DR, PAPILLION, NE, 68046","-96.04193323107472,41.17430263037045","28500919","R"
"231744","Bladen, NE, , , ","No_Match"
"230402","480 Main St., Springfield, NE 68059, , , ","Match","Exact","480 MAIN ST, SPRINGFIELD, NE, 68059","-96.1301580766879,41.08183200261084","28494052","L"
"231734","597 Grant Street, Blair, NE 68008, , , ","Match","Exact","597 GRANT ST, BLAIR, NE, 68008","-96.12575927113716,41.541766420954616","176773691","R"
"230401","4815 Harrison St., Omaha, NE 68157, , , ","Match","Exact","4815 HARRISON ST, OMAHA, NE, 68157","-95.98695959840688,41.19069987796462","635583252","L"
"231735","405 Main, Carroll, NE 68723, , , ","Match","Non_Exact","405 MAIN ST, CARROLL, NE, 68723","-97.18937453943028,42.27493048459888","163734234","L"
"230400","1001 Ft. Crook Rd. N. Suite 140, Bellevue, NE 68005, , , ","Match","Exact","1001 FORT CROOK RD N, BELLEVUE, NE, 68005","-95.92632111546197,41.17658391247909","28501452","R"
"231736","211 E 10th, Wakefield, NE 68784, , , ","Match","Non_Exact","211 E 10TH ST, WAKEFIELD, NE, 68784","-96.86376818058284,42.260926294939736","163751263","R"
"231737","216 W 3rd, Wayne, NE 68787, , , ","Match","Non_Exact","216 W 3RD ST, WAYNE, NE, 68787","-97.01939853411318,42.23140696717712","163747147","R"
"231738","101 S Main, Hoskins, NE 68740, , , ","Match","Non_Exact","101 S MAIN ST, HOSKINS, NE, 68740","-97.30630635685196,42.1134204852076","163744276","R"
"231739","1110 E 7th, Wayne, NE 68787, , , ","Match","Non_Exact","1110 E 7TH ST, WAYNE, NE, 68787","-97.00280904551533,42.23561275523804","163740321","R"
"230409","12125 S. 32nd St., Bellevue, NE 68123, , , ","No_Match"
