Unique ID,Street address,City,State,ZIP
399921,2010 5TH AVE. NO. TEXAS CITY TX 77590,,,
399922,2010 5TH AVE. NO. TEXAS CITY TX 77590,,,
399923,174 CALDER RD LEAGUE CITY TX 77573,,,
399924,174 CALDER RD LEAGUE CITY TX 77573,,,
399925,402 LAUREL FRIENDSWOOD TX 77546,,,
399926,402 LAUREL FRIENDSWOOD TX 77546,,,
399927,1701 WEST LEAGUE CITY PKWY LEAGUE CITY TX 77573,,,
399928,1701 WEST LEAGUE CITY PKWY LEAGUE CITY TX 77573,,,
399929,404 8TH ST GALVESTON TX 77550,,,
399930,337 12TH STREET SAN LEON TX 77539,,,
399931,13304 HIGHWAY 6 SANTA FE TX 77510,,,
399932,13304 HIGHWAY 6 SANTA FE TX 77510,,,
399933,16534 TERMINI-SAN LUIS PASS RD JAMAICA BEACH TX 77554,,,
399934,16534 TERMINI-SAN LUIS PASS RD JAMAICA BEACH TX 77554,,,
399935,200 SEAWOLF PARKWAY STE 102 GALVESTON TX 77554,,,
399936,1721 25TH ST. NORTH TEXAS CITY TX 77590,,,
399937,1751 EAST LEAGUE CITY PKWY LEAGUE CITY TX 77573,,,
399938,1751 EAST LEAGUE CITY PKWY LEAGUE CITY TX 77573,,,
399939,11730 HIGHWAY 6 SANTA FE TX 77510,,,
399940,11730 HIGHWAY 6 SANTA FE TX 77510,,,
399941,210 N BROADWAY POST TX 79356,,,
399942,300 WEST MAIN POST TX 79356,,,
399943,2511 US HIGHWAY 84 JUSTICEBURG TX 79330,,,
399944,129 WEST MAIN POST TX 79356,,,
399945,129 WEST MAIN POST TX 79356,,,
399946,910 W 10TH ST POST TX 79356,,,
399947,190 8TH STREET SOUTHLAND TX 79364,,,
399948,14500 N RANCH ROAD 783 DOSS TX 78618,,,
399949,3022 N. STATE HWY 16 FREDERICKSBURG TX 78624,,,
399950,221 FRIENDSHIP LN. FREDERICKSBURG TX 78624,,,
399951,95 FREDERICK RD. FREDERICKSBURG TX 78624,,,
399952,102 E. SAN ANTONIO ST. (OLD CLINIC BLDG.) FREDERICKSBURG TX 78624,,,
399953,237 EQUESTRIAN DR. FREDERICKSBURG TX 78624,,,
399954,312 W. SAN ANTONIO ST FREDERICKSBURG TX 78624,,,
399955,202 W. AUSTIN ST. FREDERICKSBURG TX 78624,,,
399956,84 N. RANCH ROAD 783 HARPER TX 78631,,,
399957,2736 N. US HWY 87 FREDERICKSBURG TX 78624,,,
399958,648 POST OAK ROAD FREDERICKSBURG TX 78624,,,
399959,14854 E. US HIGHWAY 290 STONEWALL TX 78671,,,
399960,406 OAK ALLEY KERRVILLE TX 78028,,,
399961,2553 RANCH ROAD 1323 WILLOW CITY TX 78675,,,
399962,2200 DRUMRIGHT ROAD BIG SPRING TX 79720,,,
