Unique ID,Street address,City,State,ZIP
79985,"2400 W Bradley Ave, Champaign, IL 61821",,,
79986,"706 Kenwood Rd, Champaign, IL 61821",,,
79987,"2801 W Kirby, Champaign, IL 61821",,,
79988,"402 S Duncan Rd, Champaign, IL 61821",,,
79989,"2501 W Windsor Rd, Champaign, IL 61822",,,
79990,"3601 S Staley Rd, Champaign, IL 61822",,,
79991,"406 Third, Ivesdale, IL 61851",,,
79992,"101 S Main, Gifford, IL 61847",,,
79993,"401 Busey, Penfield, IL 61862",,,
79994,"17 Owlcreek Ln, Fisher, IL 61843",,,
79995,"103 E Lincoln, Pesotum, IL 61863",,,
79996,"808 E Bradley Ave, Champaign, IL 61801",,,
79997,"1401 W Green, Urbana, IL 61801",,,
79998,"1401 W Green, Urbana, IL 61801",,,
79999,"810 W Michigan, Urbana, IL 61801",,,
80000,"906 W College Ct, Urbana, IL 61801",,,
80001,"1500 N Lincoln Ave, Urbana, IL 61801",,,
80002,"602 W Green St, Urbana, IL 61801",,,
80003,"602 W Green St, Urbana, IL 61801",,,
80004,"810 W Michigan, Urbana, IL 61801",,,
80005,"210 W Green St, Urbana, IL 61801",,,
80006,"400 S Vine, Urbana, IL 61801",,,
80007,"400 S Vine, Urbana, IL 61801",,,
80008,"600 E Pennsylvania Ave, Urbana, IL 61801",,,
80009,"2200 S Philo Rd, Urbana, IL 61801",,,
80010,"2601 S Philo Rd, Urbana, IL 61802",,,
80011,"600 E Pennsylvania Ave, Urbana, IL 61801",,,
80012,"1207 E University Ave, Urbana, IL 61802",,,
80013,"1776 E Washington, Urbana, IL 61802",,,
80014,"1776 E Washington, Urbana, IL 61802",,,
80015,"1717 Philo Rd, Urbana, IL 61801",,,
80016,"1717 Philo Rd, Urbana, IL 61801",,,
80017,"2004 Philo Rd, Urbana, IL 61802",,,
80018,"2200 S Philo Rd, Urbana, IL 61801",,,
80019,"9 Main Street, Dewey, IL 61840",,,
80020,"101 S Main, Gifford, IL 61847",,,
80021,"SW Corner of Hensley Rd & 900E, Champaign, IL 61822",,,
80022,"401 Busey, Penfield, IL 61862",,,
80023,"133 W Thomas, Ludlow, IL 60949",,,
80024,"500 Church Dr, Rantoul, IL 61866",,,
80025,"1401 E Grove, Rantoul, IL 61866",,,
80026,"510 E Main Street, Mahomet, IL 61853",,,
80027,"702 Turkey Farm Rd, Mahomet, IL 61853",,,
80028,"Elks Lake Pavilion, Mahomet, IL 61853",,,
80029,"Elks Lake Pavilion, Mahomet, IL 61853",,,
80030,"702 Turkey Farm Rd, Mahomet, IL 61853",,,
80031,"355 Co Rd 2700N, Mahomet, IL 61853",,,
80032,"103 E Main St, Ogden, IL 61859",,,
80033,"103 S Park, Royal, IL 61871",,,
80034,"103 E Lincoln, Pesotum, IL 61863",,,
80035,"104 Harrison, Philo, IL 61864",,,
80036,"200 S Century Blvd, Rantoul, IL 61866",,,
80037,"200 S Century Blvd, Rantoul, IL 61866",,,
80038,"500 Church Dr, Rantoul, IL 61866",,,
80039,"101 N Church St, Thomasboro, IL 61878",,,
80040,"1306 Country Club Lane, Rantoul, IL 61866",,,
80041,"1306 Country Club Lane, Rantoul, IL 61866",,,
80042,"112 E Logan, Longview, IL 61852",,,
80043,"115 E Market, Sadorus, IL 61872",,,
80044,"406 Third, Ivesdale, IL 61851",,,
80045,"102 S Walnut, Bondville, IL 61815",,,
80046,"112 N Main, Seymour, IL 61875",,,
80047,"501 E Main, Sidney, IL 61877",,,
80048,"5406 NW Arrowhead Drive, Urbana, IL 61802",,,
80049,"500 E 2nd St, Homer, IL 61849",,,
80050,"NW Corner of Rds 2100N & 2100E, St. Joseph, IL 61873",,,
80051,"400 W Sherman, St. Joseph, IL 61873",,,
80052,"1000 Park Ave, St. Joseph, IL 61873",,,
80053,"802 E Douglas, St. Joseph, IL 61873",,,
80054,"111 E Main, Tolono, IL 61880",,,
80055,"611 N. Dunlap, Savoy, IL 61874",,,
80056,"202 W Linden, Tolono, IL 61880",,,
80057,"2601 S Philo Rd, Urbana, IL 61802",,,
80058,"1811 Brownfield Rd, Urbana, IL 61802",,,
80059,"1500 N Lincoln Ave, Urbana, IL 61801",,,
80060,"201 Smith Rd, Urbana, IL 61802",,,
80061,"217 N CHESTNUT ST, ASSUMPTION, IL 62510",,,
80062,"1005 5TH ST, P O BOX 225, PALMER, IL 62556",,,
80063,"105 W MASONIC ST, EDINBURG, IL 62531",,,
80064,"369 N 1250 EAST RD, MORRISONVILLE, IL 62546",,,
