tsne_1,tsne_2,cluster_label,image_path
7.9781713,-28.030773,1,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/p64LgZBoARzoTSD6qwZ8ESoNNs0.jpg
6.9784536,1.2082602,1,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/zybypDw4K1zs0b9sEpocQjzxcza.jpg
-3.1504714,-53.65558,3,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/nnIupTxm9PmFqBPRk54KaNeEw68.jpg
-1.8184693,-5.2712135,1,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/nH5NFwQAjLDoSaGQqnQ2gCchiSP.jpg
31.334124,-12.401691,5,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/maZhc8yy05qm66tvVEo3ozQCBrB.jpg
-1.4223536,4.004593,1,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/uWsxGSP1BTHX1tDU7EOYlKQ788k.jpg
18.231857,7.338829,5,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/g71k3gbOUBL5PXhMwOhoTHrRXE4.jpg
1.1682197,-56.409676,1,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/hM1kbYngP1S3znunA82MyL8zC33.jpg
17.475887,9.318107,5,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/ysqFnW2TrlD6W9H9dn1FLgVhpsq.jpg
-29.911955,-5.217533,3,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/lk2SDlixFUpiCtiKxSlHU4HrNmC.jpg
16.149817,10.057666,5,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/jzDSyPq80DPRzTryh9qBOiJQI8o.jpg
-23.089209,31.582897,7,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/5flrxSXflIyIa113dVWTXT1xDRP.jpg
2.2980318,11.039805,8,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/xEVPVYm5trW3OSpFId38aGUOhYe.jpg
18.299671,4.4974465,5,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/vUL1DWP6RHx0BYE8999P9urfbnl.jpg
-24.55495,-24.86033,5,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/7ROhQeFIRCDadpIe4C7fVi5mV1Q.jpg
18.71544,16.296703,5,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/xzRr9dW9Ie0V1z07H3pZNkZEOWW.jpg
30.08597,-16.468094,1,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/11ri7kctUoUV4qMfS7k2SoNNWwd.jpg
-24.030365,18.856396,8,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/3Y8HAZSutfIP3jcLJBEonz7n0te.jpg
28.916023,-20.9529,5,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/wwvfUurOYrV3SI8MXINU6u0Q2qs.jpg
20.151928,-2.0017743,5,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/nkJQWyK0ABJaBaQ4Io3kOzMvdsa.jpg
-46.301846,9.115562,7,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/7X0gZiJstyxurcyfYY9X7B1UuFq.jpg
-2.1018074,-49.886753,1,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/ye7Pn5hxuqhFF8eAlMspU2zcaUf.jpg
5.480071,-7.52669,1,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/gWtixRUArJyh8eMK0bIMhJTUsQy.jpg
-44.366226,-36.90549,3,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/128HOMduSZpG0PApvXi7C1u5ptO.jpg
42.75746,-11.033889,1,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/eAY5AQ9wcKAMqDOwzIMRFtyWbDb.jpg
0.5994046,-23.006907,1,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/3kWyCaR8qi8YBfUygztFGw2bxoA.jpg
7.518066,-1.1291959,1,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/a21FeB4RLiGEXSSNqPgf6H3TzNG.jpg
30.351957,27.900576,5,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/bKJZfzE86oW2ELAec7qR19i8aES.jpg
19.041819,3.402859,5,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/5lDOz2zlfiprRYKAWUJRkdSaWhl.jpg
13.827871,-15.592683,1,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/eRSKviGcTqHd34vCLjcztJF6Eaw.jpg
-2.4168115,6.5457926,8,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/dEe9xQO4W5CdZ17cFbJA6bs2gVI.jpg
38.304047,-4.0289173,5,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/yEEXq5VYP0gvaCYRiyag4BvZcTx.jpg
-19.97114,-53.517895,8,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/h9FMJDgIdf325uwTSYz0mjp3FTQ.jpg
8.358318,13.406258,5,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/rAx4L10nn7wH4CxFkYzSwEMCvKY.jpg
5.1688886,-24.95991,8,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/41vmO4hAeirx1zj5dSimAOx67eV.jpg
12.602456,-23.262861,1,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/vPG7e8ONd35cDybzt6KDwpf9eRe.jpg
22.950624,-22.607834,1,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/t8lthqp9Ruw8iF9lsbF2YabFsV8.jpg
-44.756264,-14.659904,3,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/kcWVuSsgHHH7W1EeOazbVi3Y1WN.jpg
0.9994477,-40.93494,1,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/buHTOak8eb3PNnKvg8SF6TufGoc.jpg
-44.38203,-2.6812172,3,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/yr1SNbAdXUyWHl2k3xfEUxfRdCv.jpg
23.093273,8.941604,5,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/xCbmauk51911Sd5aSkDCYivhwDy.jpg
-33.13425,-30.89082,8,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/rChX9Fhqk8RuHK73sylP3PnOML.jpg
-3.3969345,19.821854,8,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/DDOeBtFRoZM31UuzQxLODROXMr.jpg
-17.98638,-7.956935,3,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/iSfm8xoiEKo0lQxCb7SiXH1kPQX.jpg
27.579485,10.178912,5,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/zLFb7FNSN91obbGzfLtR84j7WWV.jpg
-42.45129,-0.471501,8,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/p3uZr6keOKa3P5iRdIHeozactwi.jpg
32.19871,10.560943,5,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/fIr0zZbPtJyInJr7lu0isd8yu0O.jpg
-5.811253,-31.009062,8,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/x0IGQsMzVbsF7noj5cCfEk1GU7s.jpg
13.21727,6.154277,1,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/orYXNpJ43ziWyXdvMuDjZQPoqeZ.jpg
-34.969093,38.553684,3,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/cgbHsequNN9nHqoaXwgaWiJgVN8.jpg
-16.1719,4.760682,1,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/5i5eLel4YoV59v0YgxCxDPkjQZW.jpg
21.512241,-18.662273,8,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/d3Hi43VP3NpJB9oiLQgAH9ykjQj.jpg
25.977123,-4.798607,7,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/qxlu6aiWxD16gkOUyGkcWDzrfwV.jpg
-10.520557,-6.3739667,3,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/1T8ilYu7SF7uNeO7HdOuwZZaGrs.jpg
-42.12216,-15.9917555,8,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/4PjXNuqhkrhcMYUJTzsPQmRnXgN.jpg
-6.52448,-55.91138,3,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/h3Qea6ukqqFGl7BYIGow7UXwjSK.jpg
26.931349,30.852835,9,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/uZofVPYFUphtTT68sOfdZHJZTbU.jpg
13.25612,21.06058,5,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/iatxP43TMVqSFpCFM4JybepGg0I.jpg
1.1587211,-7.9984756,9,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/g24L8aeCgPiIqjLWVYDl7kMts1w.jpg
-23.98533,55.69252,3,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/iFZPccnxaJGEACT8IED6ZOQ2qLR.jpg
-8.063172,27.772009,8,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/mSvM4uXrUTRdKg7wYLyg6JTd2Fk.jpg
2.365364,9.459265,8,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/Ypds5Mo5bsxqCkyB5rMSQAlRTw.jpg
4.5979385,-49.071827,7,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/rQw5Dod8gPncZbSidrp8CjaGxQh.jpg
5.6637754,-14.332084,1,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/8SWOTsRpmjQGmgPztK0IFcxDIfK.jpg
32.54151,-37.435043,9,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/lz1BFvFfvOXOAvdozk7Jshp2QDF.jpg
36.071453,0.16677906,5,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/6wtR27907EWUseT3XNWQQQ4Qn42.jpg
27.393618,15.543184,1,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/lobwPbKxW44fq0qC4hoOw3zahBL.jpg
14.643892,-1.2637818,5,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/bWTTulF8nwzY87MY7vNGwJAZ5ya.jpg
-1.9959308,12.29802,8,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/wNs1pd1EBQKxJqnQaIkbpCw5gd8.jpg
33.38421,-3.8953946,9,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/nJF9Di4foHkTT4ZATNfOVbjIzmh.jpg
5.9851737,-15.85894,1,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/pnTBSjvOtyU7qAd5CGOl1czzHUP.jpg
-23.053541,-11.548082,3,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/bcrvsXX97rWsk7crIriHuWrAgrD.jpg
-34.458416,-33.59114,3,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/zTjBaOeYDdHZT2L5ojiVjnJlUIr.jpg
-15.560134,23.775612,8,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/6ccKhjgjdloEumvZgl9D8GJLGxG.jpg
-23.409296,26.329777,8,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/nj4Dg2xsHzTpSvgwxRrs6uyHHjh.jpg
-14.3178,41.306915,7,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/h7vcdqcZ1xUYYiXpYF3dBoGEvyU.jpg
22.210796,14.017576,5,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/1uOomfFceVWkRkSwyR1MDLhiYNx.jpg
16.908575,23.228968,9,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/pvIYF6OBabs7PGntY3Toy2rJDvS.jpg
-13.225442,-26.943666,8,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/4dxF7INhsvzQzGJE7wTxfK6WJvL.jpg
-15.511046,-19.30139,8,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/fgFXcPrbHx9B7Xbx2cshVGiTLMH.jpg
-7.472403,45.73491,3,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/iLDg3l4zi3m08ZRlsSn4VxFH3I6.jpg
5.039102,-11.577631,1,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/aRW0VOv4FwawhhFynYD7k9FA1Kw.jpg
4.2822514,-8.083593,1,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/4M6NiumDeveXcYrZjLsc02Wy3Dq.jpg
-28.015127,16.561916,6,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/ig3uxLivbII1Pt4jSj1k47I5RXY.jpg
-34.144886,-27.955385,8,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/50SEuVmS3uK5amzHGzxJntYwY9r.jpg
-2.004172,-39.592976,8,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/oi1NcVDXlFEsdpLp37BJmFbVlg9.jpg
3.2609332,6.5173793,1,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/exXMjCBfbEpeLXfdOZ6GQ4ij5Sz.jpg
9.569221,-26.48622,1,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/vjtHskJCjtSZaUpJHuPVjyW5vUk.jpg
-36.778896,5.2094235,3,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/7F1k1WtO1VDRu5hkTEVMGwviqip.jpg
-25.120148,9.272003,6,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/rTBbp2LfrAJdy0DNTHDNhcwbO9c.jpg
22.892193,12.625672,5,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/zi5SAsZOlI0AiuG5vIwAkzgidD6.jpg
-0.41507185,-12.968792,1,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/iqrtoUnBEnjvg0OeFiAAaVEsp0w.jpg
0.26107118,-4.146554,1,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/k0DHp9OmoiCuExTyXMukM6MswIz.jpg
21.268785,3.9241874,5,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/rd2pFAjm1J8NWX19MKqeFE0WHgP.jpg
14.840702,-4.8305516,1,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/v2tHddVATgrAOgzwUmDlMWCaQBK.jpg
-21.957487,1.3722028,8,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/lJbkGhey7T1Sse4iDOprl5E0i9x.jpg
-4.341313,-18.214727,1,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/3kkq8JpMUqUDzGTUAWgnrVpFl0b.jpg
-49.189823,10.231901,3,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/wTtEMlMul5Xpg4L2lOrj6Kp0R4I.jpg
-12.563786,27.064756,8,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/6YLh9syOdJVnbaq4ffFvcFEoow7.jpg
-10.156839,-0.33672953,1,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/mNvlAijXVyGjZUmffpSkmGfaPA9.jpg
-10.92014,-55.721832,5,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/mgOGKJUWG2cxRQ3eJDAuU2ERgX.jpg
-17.129515,4.0239744,3,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/fKlqPdMdsU0AbqB6Svc0snllxZ7.jpg
-37.479923,-9.54185,3,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/uoou2lgxcl0g6TCfFB1p0DyeF5i.jpg
5.7422175,-2.7525115,1,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/cxyrRGp5Yt8T1zOzdTgw3IgASuA.jpg
5.199817,-36.05127,3,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/zai6ZXQmrxtsomMIXAmkVwaygwT.jpg
-3.3455608,5.357441,8,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/gKloYt70lT0IqLh662kMAsqdCLe.jpg
17.335234,3.4761703,5,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/n1IRD6utuQZ2XTemMMKExUhvPYB.jpg
-10.615442,-7.5263305,3,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/yuM8jO8Uq63mX28VW6vX4orewYd.jpg
7.038555,33.258675,1,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/onSjBxCh6d93pvpdQKY6zslYXFe.jpg
-19.822855,31.286612,8,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/zNp1gPczg56bfzrwkZhhe6uf30U.jpg
-6.834615,-8.064961,3,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/zU56GKMZyC5ULIx0BcHvCClyQ9V.jpg
-21.80744,-14.442022,3,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/e6dBzOaP0mXrUnzTMhdTkZawv4P.jpg
37.20271,18.421598,5,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/zCvEGqxB7s0c4BwyAIqG2NB72kw.jpg
14.2094965,3.303165,5,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/tFkFZCtrSZg30DgqCvXSqM8Wqtb.jpg
-4.127263,-2.1476266,1,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/7ftGUe7Rc5H7dbVkfFG11B8KKA7.jpg
12.12265,-16.242962,8,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/Xy0fGcM0jUpPhsNbtgw94PAPNb.jpg
-53.260807,2.3663056,3,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/9873ifGd5BGn4iExk9dT7giQJZq.jpg
9.199749,-6.8700056,1,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/7P7WDzwnX4e0C7uJuyaSz0G4eN0.jpg
-39.68014,-37.170486,8,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/aPyJE1kiBK2R9shzQuOYUqouqCB.jpg
-6.318562,-22.886211,8,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/xJeNJgjDLEQyHY6MhmqFw9kxTDu.jpg
36.248806,12.502788,9,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/m0FxtQ8xMGGEXDrIKCg9UjPEuyk.jpg
9.01369,0.29411298,1,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/usEaKgFPfVQHLKltzPshcPlIP4C.jpg
-24.97816,7.3049564,6,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/ermc5NADcPd18wiWEI4VB8xsvrA.jpg
35.19969,24.0264,9,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/2PwJeR9NpF7Q76Aj7WGzTizJnl2.jpg
19.806885,-43.523014,5,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/tpFJmT6Q0coMpbhc2ZktKrMpTTb.jpg
-13.472644,-16.83581,8,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/c3dNwI3JVj4FoAdrFU3AUycIgbk.jpg
27.59369,-18.861847,1,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/jgyKHBTLhyOPZN4xXCMsQH8GdGG.jpg
-41.939445,7.4799194,3,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/k1Qilu8ROJOQsnAYCVctB6wzktA.jpg
30.47101,0.20642471,5,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/9z81XnaxHJ7LYptef6augvgwake.jpg
36.91633,21.498447,1,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/seoaLshxunUAr9Hbrp2f5QOkZpG.jpg
3.3595152,5.1638565,1,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/1mGvtDauoz61RSLbW0oeLB5PGgh.jpg
17.611568,17.679821,5,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/lWgm4svliItzJHhmnuF4RW0YrX1.jpg
-49.957584,6.2602315,3,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/xmAVfiUpsyAp9cfKhg79Vt7Y8aD.jpg
-39.312943,41.107826,1,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/rgHaHLZFbru8xh33a4Xe4hcPTOT.jpg
13.352934,-19.610046,3,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/cA1QMYurJMGrtJAh4Env7JA8zoH.jpg
-4.829351,-0.18651736,1,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/fIV18U6kaUbOLV5EpbD4Tlggbz6.jpg
43.34525,-7.555434,5,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/r3Vp9sIuBGsXBejpP15d994bMZX.jpg
23.058731,24.07175,5,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/vs5yakgP0dmgi5WjbyfgkegF0V6.jpg
10.74505,5.2640324,5,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/kio6inuU0xXbtacJE5NgPYDedlf.jpg
-32.645313,26.49641,7,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/eR9muFXkNCknGdfTQSeDS6tdPdZ.jpg
21.035515,-29.197691,5,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/j7sbVqC6hHryIw6dwJROD2p1t3n.jpg
36.70421,-8.265678,5,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/4IgTSlhqoRqAFTl7rumyQ5gy60N.jpg
-9.729607,-5.113222,3,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/7U4FvyOxP70klq9t8LsS2fqVDdS.jpg
24.650175,-32.62391,1,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/hKZoe0etv0LE97NPieNZ8bUsean.jpg
-34.98111,28.566143,6,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/3pKmJP0uU3x2gZjUBNohbWHk4oX.jpg
-2.9220662,21.915154,8,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/1kPktUvAB5V71ISAAHKxPkLo0ZB.jpg
23.695667,-29.881178,8,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/wuBwTgY4kyS8rtAutBguxLwmkse.jpg
-8.89753,10.0070505,7,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/axrcNUQt5FK07lu69cqMTmaFJBp.jpg
-28.212036,3.0062432,3,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/fXOSko8ax1nSHZJ24VcyuFmI1Al.jpg
-12.1668625,-31.899197,8,/home/amnbh/Desktop/Dev Projects/personal/tidytuesday/2023/week-50-holiday-movies/data/posters/ouptYjB32YEhRdrvRW962xaSLsE.jpg
