Unique ID,Street address,City,State,ZIP
389923,"1385 Silver Bluff Rd, Aiken, SC 29803",,,
389924,"1003 Spaulding Dr, Aiken, SC 29803",,,
389925,"2276 Jefferson Davis Hwy, Graniteville, SC 29829",,,
389926,"2790 Wagener Rd, Aiken, SC 29801",,,
389927,"507 W Five Notch Rd, North Augusta, SC 29860",,,
389928,"421 Edgefield Rd, North Augusta, SC 29841",,,
389929,"3001 Banks Mill Rd SE, Aiken, SC 29803",,,
389930,"2550 Old Dominion Rd, Aiken, SC 29803",,,
389931,"2050 Pine Log Rd, Aiken, SC 29803",,,
389932,"44 Old Barnwell Rd, Aiken, SC 29803",,,
389933,"1003 Spaulding Dr, Aiken, SC 29803",,,
389934,"471 W Martintown Rd, North Augusta, SC 29841",,,
389935,"317 Williston Rd, Beech Island, SC 29842",,,
389936,"3773 Charleston Hwy, Aiken, SC 29801",,,
389937,"274 E Pine Log Rd, Aiken, SC 29803",,,
389938,"124 Clearmont Dr, North Augusta, SC 29841",,,
389939,"1930 University Pkwy, Aiken, SC 29801",,,
389940,"398 Barnwell Hwy, Allendale, SC 29810",,,
389941,"212 Flat St E, Allendale, SC 29810",,,
389942,"732 Charleston Ave, Fairfax, SC 29827",,,
389943,"132 Sumter Ave S, Fairfax, SC 29827",,,
389944,"175 Chert Quarry Rd, Martin, SC 29836",,,
389945,"226 E Main St, Sycamore, SC 29846",,,
389946,"148 Ulmer Rd, Ulmer, SC 29849",,,
389947,"1843 Main St S, Allendale, SC 29810",,,
389948,"711 Glenn St, Anderson, SC 29625",,,
389949,"3207 Hwy 252, Honea Path, SC 29654",,,
389950,"105 Brown Ave, Belton, SC 29627",,,
389951,"114 Melody Trl, Anderson, SC 29621",,,
389952,"219 Refuge Church Rd, Central, SC 29630",,,
389953,"4000 Hwy 29N, Belton, SC 29627",,,
389954,"1340 Blue Ridge Ave, Belton, SC 29627",,,
389955,"1010 Wren School Rd, Piedmont, SC 29673",,,
389956,"107 Melvin Ln, Williamston, SC 29697",,,
389957,"1529 Whitehall Rd, Anderson, SC 29625",,,
389958,"806 E Greer St, Honea Path, SC 29654",,,
389959,"535 Powdersville Main, Easley, SC 29642",,,
389960,"1118 Trail Road, Belton, SC 29627",,,
389961,"740 Blackman Rd, Pendleton, SC 29670",,,
389962,"1610 Pearman Dairy Rd, Anderson, SC 29625",,,
389963,"5150 Gentry Rd, Anderson, SC 29621",,,
389964,"909 Flat Rock Rd, Anderson, SC 29624",,,
389965,"6724 Hwy 24, Townville, SC 29689",,,
389966,"2601 Old Dobbins Bridge Rd, Townville, SC 29689",,,
389967,"1938 Abercombie Rd, Honea Path, SC 29654",,,
389968,"4011 Calvert St, Anderson, SC 29624",,,
389969,"2503 Whitehall Rd, Anderson, SC 29625",,,
389970,"1012 Brown Rd, Iva, SC 29655",,,
389971,"3135 Airline Rd, Anderson, SC 29624",,,
389972,"1221 Harriett Cir, Anderson, SC 29621",,,
389973,"11000 Belton Honea Path Hwy, Honea Path, SC 29654",,,
389974,"3519 Wilmont St, Anderson, SC 29624",,,
389975,"107 Brock Ave, Honea Path, SC 29654",,,
389976,"2600 Highway 81 N, Anderson, SC 29621",,,
389977,"9711 Hwy 81 S, Iva, SC 29655",,,
389978,"206 W Church St, Iva, SC 29655",,,
389979,"550 Williams St, Pendleton, SC 29670",,,
389980,"130 Mt. Able Church Rd, Pendleton, SC 29670",,,
389981,"5708 Hwy 187, Anderson, SC 29625",,,
389982,"6116 Highway 81 S, Starr, SC 29684",,,
389983,"2106 Bolt Dr, Belton, SC 29627",,,
389984,"3325 N Highway 81, Anderson, SC 29621",,,
389985,"25 Pelzer Park St, Pelzer, SC 29669",,,
389986,"902 E. Queen St., Pendleton, SC 29670",,,
389987,"506 Anderson St, Piedmont, SC 29673",,,
389988,"5150 Hwy 81N, Williamston, SC 29697",,,
389989,"3738 Hwy 187 S, Anderson, SC 29626",,,
389990,"135 Hwy 413, Belton, SC 29627",,,
389991,"1416 Due West Hwy, Anderson, SC 29621",,,
389992,"135 Reid Bagwell Ln, Piedmont, SC 29673",,,
389993,"7715 Hwy 81 S, Starr, SC 29684",,,
389994,"1301 Three & Twenty Rd, Easley, SC 29642",,,
389995,"1201 Shady Grove Rd, Belton, SC 29627",,,
389996,"8816 Hwy 24, Townville, SC 29689",,,
389997,"280 Sam McGee Rd, Anderson, SC 29621",,,
389998,"10 W Stewart St, West Pelzer, SC 29669",,,
389999,"116 Ruhamah Church Rd, Starr, SC 29684",,,
390000,"7431 Midway Rd, Pelzer, SC 29669",,,
390001,"803 N Hamilton St, Williamston, SC 29697",,,
390002,"10 S Academy St, Williamston, SC 29697",,,
390003,"1136 Wright School Rd, Belton, SC 29627",,,
390004,"702 Whitehall Rd, Anderson, SC 29625",,,
390005,"2701 Calrossie Rd, Anderson, SC 29621",,,
390006,"1404 N Boulevard, Anderson, SC 29621",,,
390007,"2123 Marchbanks Ave, Anderson, SC 29621",,,
390008,"431 Williamston Rd, Anderson, SC 29621",,,
390009,"1401 Bolt Dr, Anderson, SC 29621",,,
390010,"307 S. Manning St, Anderson, SC 29624",,,
390011,"1225 S McDuffie St, Anderson, SC 29624",,,
390012,"1110 Southwood St, Anderson, SC 29624",,,
390013,"1110 Southwood St, Anderson, SC 29624",,,
390014,"1809 N Main St, Anderson, SC 29621",,,
390015,"1107 N. Murray Ave, Anderson, SC 29625",,,
390016,"1820 Hwy 29 S, Anderson, SC 29624",,,
390017,"126 New Prospect Church Rd, Anderson, SC 29625",,,
390018,"1529 Whitehall Rd, Anderson, SC 29625",,,
390019,"213 Brown Rd, Anderson, SC 29621",,,
390020,"1905 E. Greenville St, Anderson, SC 29621",,,
390021,"9205 Highway 81 N, Piedmont, SC 29673",,,
390022,"202 Watkins St, Belton, SC 29627",,,
390023,"135 Hood Road, Greenville, SC 29611",,,
390024,"2575 Old Williamston Rd, Anderson, SC 29621",,,
390025,"201 E Reed Rd, Anderson, SC 29621",,,
390026,"4900 Dobbins Bridge Rd, Anderson, SC 29626",,,
390027,"420 Hunt Road, Easley, SC 29642",,,
390028,"6785 Colston Rd, Bamberg, SC 29003",,,
390029,"4532 Edisto River Rd, Branchville, SC 29432",,,
390030,"13704 Broxton Bridge Rd, Ehrhardt, SC 29081",,,
390031,"19 Maple Ave, Denmark, SC 29042",,,
390032,"20920 Ehrhardt Rd, Olar, SC 29843",,,
390033,"18748 Heritage Hwy, Denmark, SC 29042",,,
390034,"6313 Farrells Rd, Branchville, SC 29432",,,
390035,"8804 Low Country Hwy, Ehrhardt, SC 29081",,,
390036,"16589 Hunters Chapel Rd, Smoaks, SC 29481",,,
390037,"14978 Low Country Hwy, Olar, SC 29843",,,
390038,"847 Calhoun St, Bamberg, SC 29003",,,
390039,"18748 Heritage Hwy, Denmark, SC 29042",,,
390040,"2477 Main Hwy, Bamberg, SC 29003",,,
390041,"11015 Ellenton St, Barnwell, SC 29812",,,
390042,"11015 Ellenton St, Barnwell, SC 29812",,,
390043,"11015 Ellenton St, Barnwell, SC 29812",,,
390044,"11015 Ellenton St, Barnwell, SC 29812",,,
390045,"19464 Solomon Blatt Ave, Blackville, SC 29817",,,
390046,"19464 Solomon Blatt Ave, Blackville, SC 29817",,,
390047,"10077 US Highway 78, Elko, SC 29826",,,
390048,"3391 Green Branch Road, Barnwell, SC 29812",,,
390049,"1247 Kings Avenue, Barnwell, SC 29812",,,
390050,"19464 Solomon Blatt Ave, Blackville, SC 29817",,,
390051,"35 Railroad Avenue, Barnwell, SC 29812",,,
390052,"71 Morris St, Barnwell, SC 29812",,,
390053,"13112 Main Street, Williston, SC 29853",,,
390054,"13112 Main Street, Williston, SC 29853",,,
390055,"13112 Main Street, Williston, SC 29853",,,
390056,"1001 Hamar St, Beaufort, SC 29902",,,
390057,"1001 Hamar St, Beaufort, SC 29902",,,
390058,"1001 Hamar St, Beaufort, SC 29902",,,
390059,"1 Middleton Rec Dr, Beaufort, SC 29906",,,
390060,"43 W K Alston Dr, Beaufort, SC 29906",,,
390061,"121 Morrall Dr, Beaufort, SC 29906",,,
390062,"638 Parris Island Gtwy, Beaufort, SC 29906",,,
390063,"638 Parris Island Gtwy, Beaufort, SC 29906",,,
390064,"423 Parris Island Gtwy, Beaufort, SC 29906",,,
390065,"43 W K Alston Dr, Beaufort, SC 29906",,,
390066,"721 Okatie Hwy, Ridgeland, SC 29936",,,
390067,"721 Okatie Hwy, Ridgeland, SC 29936",,,
390068,"30 Cougar Dr, Beaufort, SC 29907",,,
390069,"73 Chowan Creek Bluff Rd, Beaufort, SC 29907",,,
390070,"45 Middle Rd, Beaufort, SC 29907",,,
390071,"140 Coosaw River Dr, Beaufort, SC 29907",,,
390072,"290 Brickyard Point Rd S, Beaufort, SC 29907",,,
390073,"39 Airport Cir, Beaufort, SC 29907",,,
390074,"2301 First Blvd, Beaufort, SC 29902",,,
390075,"2501 Mossy Oaks Rd, Beaufort, SC 29902",,,
390076,"2510 Mossy Oaks Rd, Beaufort, SC 29902",,,
390077,"700 Paris Ave, Port Royal, SC 29935",,,
390078,"700 Paris Ave, Port Royal, SC 29935",,,
390079,"354 Keans Neck Rd, Seabrook, SC 29940",,,
390080,"120 Shanklin Rd, Beaufort, SC 29906",,,
390081,"2009 Trask Pkwy, Seabrook, SC 29940",,,
390082,"45 Bruce K Smalls Blvd, Beaufort, SC 29906",,,
390083,"211 Paige Point Rd, Sheldon, SC 29941",,,
390084,"182 Booker T Washington Cir, Yemassee, SC 29945",,,
390085,"121 Morrall Dr, Beaufort, SC 29906",,,
390086,"6355 Jonathan Francis SR Rd, Saint Helena Island, SC 29920",,,
390087,"242 Scott Hill Rd, St Helena Isl, SC 29920",,,
390088,"43 Marina Dr, Saint Helena Island, SC 29920",,,
390089,"1025 Sea Island Pkwy, St Helena Isl, SC 29920",,,
390090,"130 Seaside Rd, St Helena Isl, SC 29920",,,
390091,"205 Tarpon Blvd, Fripp Island, SC 29920",,,
390092,"140 Coosaw River Dr, Beaufort, SC 29907",,,
390093,"290 Brickyard Point Rd S, Beaufort, SC 29907",,,
390094,"44 Old Haig Point Rd, Daufuskie Island, SC 29915",,,
390095,"235 William Hilton Pkwy, Hilton Head Island, SC 29926",,,
390096,"235 William Hilton Pkwy, Hilton Head Island, SC 29926",,,
390097,"110 Gardner Dr, Hilton Head Isl, SC 29926",,,
390098,"11 Beach City Rd, Hilton Head Isl, SC 29926",,,
390099,"103 Berwick Dr, Hilton Head Isl, SC 29926",,,
390100,"11 Beach City Rd, Hilton Head Isl, SC 29926",,,
390101,"20 Lady Slipper Ln, Hilton Head Isl, SC 29926",,,
390102,"20 Lady Slipper Ln, Hilton Head Isl, SC 29926",,,
390103,"235 Seabrook Dr, Hilton Head Isl, SC 29926",,,
390104,"235 Seabrook Dr, Hilton Head Isl, SC 29926",,,
390105,"56 High Bluff Rd, Hilton Head Island, SC 29926",,,
390106,"235 Seabrook Dr, Hilton Head Isl, SC 29926",,,
390107,"235 Seabrook Dr, Hilton Head Isl, SC 29926",,,
390108,"45 S Port Royal Dr, Hilton Head Island, SC 29928",,,
390109,"829 William Hilton Pkwy, Hilton Head Isl, SC 29928",,,
390110,"14 Shelter Cove Ln, Hilton Head Isl, SC 29928",,,
390111,"50 Pope Ave, Hilton Head Isl, SC 29928",,,
390112,"700 Tidepointe Way, Hilton Head Island, SC 29928",,,
390113,"829 William Hilton Pkwy, Hilton Head Isl, SC 29928",,,
390114,"1 Brams Point Rd, Hilton Head Isl, SC 29928",,,
390115,"50 Pope Ave, Hilton Head Isl, SC 29928",,,
390116,"300 Woodhaven Dr, Hilton Head Isl, SC 29928",,,
390117,"300 Woodhaven Dr, Hilton Head Isl, SC 29928",,,
390118,"71 Lighthouse Rd, Hilton Head Island, SC 29928",,,
390119,"71 Lighthouse Rd, Hilton Head Island, SC 29928",,,
390120,"71 Lighthouse Rd, Hilton Head Island, SC 29928",,,
390121,"1 Union Ct, Bluffton, SC 29910",,,
390122,"120 Palmetto Way, Bluffton, SC 29910",,,
390123,"120 Palmetto Way, Bluffton, SC 29910",,,
390124,"120 Palmetto Way, Bluffton, SC 29910",,,
390125,"11 Recreation Ct, Bluffton, SC 29910",,,
390126,"11 Recreation Ct, Bluffton, SC 29910",,,
390127,"905 Buckwalter Pkwy, Bluffton, SC 29910",,,
390128,"9447 Evan Way, Bluffton, SC 29910",,,
390129,"341 Moss Creek Dr, Bluffton, SC 29910",,,
390130,"61 Ulmer Rd, Bluffton, SC 29910",,,
390131,"351 Buckwalter Pkwy, Bluffton, SC 29910",,,
390132,"905 Buckwalter Pkwy, Bluffton, SC 29910",,,
390133,"905 Buckwalter Pkwy, Bluffton, SC 29910",,,
390134,"351 Buckwalter Pkwy, Bluffton, SC 29910",,,
390135,"9447 Evan Way, Bluffton, SC 29910",,,
390136,"11 Recreation Ct, Bluffton, SC 29910",,,
390137,"1 Pavillion Point Dr, Bluffton, SC 29910",,,
390138,"905 Buckwalter Pkwy, Bluffton, SC 29910",,,
390139,"351 Buckwalter Pkwy, Bluffton, SC 29910",,,
390140,"114 Sun City Ln, Bluffton, SC 29909",,,
390141,"114 Sun City Ln, Bluffton, SC 29909",,,
390142,"672 Cypress Hill Dr, Bluffton, SC 29909",,,
390143,"672 Cypress Hill Dr, Bluffton, SC 29909",,,
390144,"118 Sun City Ln, Bluffton, SC 29909",,,
390145,"118 Sun City Ln, Bluffton, SC 29909",,,
