"205424","540 E. BRAME AVE. WEST POINT MS 39773, , , ","Match","Exact","540 E BRAME AVE, WEST POINT, MS, 39773","-88.64932692043425,33.59762946599437","164177956","L"
"206745","MCHENRY PUBLIC LIBRARY 25 MCHENRY SCHOOL DR MCHENRY MS 39561, , , ","Match","Non_Exact","25 MCHENRY SCHOOL DR, MC HENRY, MS, 39561","-89.1419730963205,30.70842422652214","606505812","L"
"205423","2504 HIGHWAY 47 WEST POINT MS 39773, , , ","Match","Exact","2504 STATE HWY 47, WEST POINT, MS, 39773","-88.75585698007808,33.6365554785952","607675591","R"
"206746","NEW HOPE ROAD FEMA SHELTER 1084 NEW HOPE ROAD WIGGINS MS 39577, , , ","No_Match"
"205422","10498 COLONY ROAD MANTEE MS 39751, , , ","No_Match"
"206747","COUNTY OFFICE BLDG 214 NORTH CRITZ ST WIGGINS MS 39577, , , ","Match","Non_Exact","214 N CRITZ ST, WIGGINS, MS, 39577","-89.14071999275512,30.86068832970801","606460606","L"
"205421","21523 HIGHWAY 50 W PHEBA MS 39755, , , ","No_Match"
"206748","PERK FIRE STATION 2441 PERK SILVER RUN RD PERKINSTON MS 39573, , , ","No_Match"
"205420","1032 WOOD STREET WEST POINT MS 39773, , , ","Match","Non_Exact","1032 WOOD AVE, WEST POINT, MS, 39773","-88.63664219391381,33.59969946506112","164177900","L"
"206749","RAMSEY SPRINGS FIRE STATION 1735 HIGHWAY 15 PERKINSTON MS 39573, , , ","Match","Non_Exact","1735 HWY 15, PERKINSTON, MS, 39573","-88.91760127242071,30.791289786689447","606475389","L"
"206760","536 FAIRVIEW RD INDIANOLA MS 38751, , , ","Match","Exact","536 FAIRVIEW RD, INDIANOLA, MS, 38751","-90.75364253162081,33.5257235215455","2730085","R"
"206761","776 STEINER RD INDIANOLA MS 38751, , , ","Match","Non_Exact","776 STEINER RD, DODDSVILLE, MS, 38736","-90.6059838399957,33.586546490282444","2736053","R"
"205429","NO ADDRESS, , , ","No_Match"
"206762","442/HWY 49 W DODDSVILLE MS 38736, , , ","Match","Non_Exact","49 STATE HWY 442, DODDSVILLE, MS, 38736","-90.74311016011359,33.603495192424475","2740619","L"
"205428","227 COURT STREET WEST POINT MS 39773, , , ","Match","Exact","227 COURT ST, WEST POINT, MS, 39773","-88.64915822637653,33.60497014808254","164177803","L"
"206763","114 CHURCH STREET RULEVILLE MS 38771, , , ","Match","Exact","114 CHURCH ST, RULEVILLE, MS, 38771","-90.55096221018516,33.72703675249909","2728570","R"
"205427","440 BARTON FERRY RD WEST POINT MS 39773, , , ","Match","Exact","440 BARTON FERRY RD, WEST POINT, MS, 39773","-88.59676460448526,33.61343180437922","612843227","R"
"206764","103 E. QUIVER ST SUNFLOWER MS 38778, , , ","Match","Non_Exact","103 QUIVER ST, SUNFLOWER, MS, 38778","-90.53575685401631,33.54244723992082","2731352","R"
"205426","6423 WAVERLY ROAD WEST POINT MS 39773, , , ","Match","Non_Exact","6423 OLD WAVERLY RD, WEST POINT, MS, 39773","-88.53973091634714,33.57560405756698","164179094","L"
"206765","628 BYRON RULEVILLE MS 38771, , , ","Match","Non_Exact","628 BYRON ST, RULEVILLE, MS, 38771","-90.54555718635402,33.733536345069524","639486755","R"
"205425","2895 E. TIBBEE RD. WEST POINT MS 39773, , , ","Match","Non_Exact","2895 TIBBEE RD, WEST POINT, MS, 39773","-88.61237224189398,33.52886748717361","607654683","L"
"206766","29 BETHANY CHURCH RD MERIGOLD MS 38759, , , ","No_Match"
"204104","NA, , , ","No_Match"
"205435","NO ADDRESS, , , ","No_Match"
"206756","1700 BATES ST INDIANOLA MS 38751, , , ","No_Match"
"204103","NA, , , ","No_Match"
"205434","NO ADDRESS, , , ","No_Match"
"206757","MAIN STREET INDIANOLA MS 38751, , , ","No_Match"
"204102","NA, , , ","No_Match"
"205433","NO ADDRESS, , , ","No_Match"
"206758","702 HWY 82 EAST INDIANOLA MS 38751, , , ","Tie"
"204101","NA, , , ","No_Match"
"205432","NO ADDRESS, , , ","No_Match"
"206759","196 MLK DR N INDIANOLA MS 38751, , , ","Match","Non_Exact","196 N MARTIN LUTHER KING DR, MOORHEAD, MS, 38761","-90.63227956978761,33.45418509424047","2739370","L"
"204100","HWY 42 BASEFD, BASSFIELD, MS 39421, , , ","No_Match"
"205431","NO ADDRESS, , , ","No_Match"
"205430","NO ADDRESS, , , ","No_Match"
"206770","1282 MS HWY 321 TUTWILER MS 38963, , , ","No_Match"
"206771","620 WHITTEN RD CASCILLA MS 38920, , , ","Match","Exact","620 WHITTEN RD, CASCILLA, MS, 38920","-90.00412367777977,33.85542180359744","608043369","L"
"206772","17 OAKGROVE ROAD CHARLESTON MS 38921, , , ","Match","Exact","17 OAK GROVE RD, CHARLESTON, MS, 38921","-90.03061095850796,34.02077535246383","649624283","L"
"204109","649 SONAT RD, NEW HEBRON, MS 39140, , , ","No_Match"
"206773","26 SOUTH SQUARE CHARLESTON MS 38921, , , ","No_Match"
"204108","NA, , , ","No_Match"
"205439","NO ADDRESS, , , ","No_Match"
"206774","2 JACKSON AVE ENID MS 38927, , , ","Match","Exact","2 JACKSON AVE, ENID, MS, 38927","-89.93936862850319,34.11670886534341","1115720","R"
"204107","NA, , , ","No_Match"
"205438","NO ADDRESS, , , ","No_Match"
"206775","NO ADDRESS, , , ","No_Match"
"204106","NA, , , ","No_Match"
"205437","NO ADDRESS, , , ","No_Match"
"206776","1419 MS HWY 35 S HOLCOMB MS 38940, , , ","Match","Non_Exact","1419 STATE HWY 35, HOLCOMB, MS, 38940","-90.0413240467928,33.80355120120919","7560530","L"
"204105","NA, , , ","No_Match"
"205436","NO ADDRESS, , , ","No_Match"
"206777","1194 TALLAHA ROAD SCOBEY MS 38953, , , ","No_Match"
"204115","NA, , , ","No_Match"
"205446","NO ADDRESS, , , ","No_Match"
"206767","115 FERGUSON RD ROME MS 38768, , , ","Tie"
"204114","NA, , , ","No_Match"
"205445","NO ADDRESS, , , ","No_Match"
"206768","4127 HWY 49 DREW MS 38737, , , ","Match","Non_Exact","4127 US HWY 49 W, DREW, MS, 38737","-90.52748809663245,33.80276375997482","2741846","L"
"204113","NA, , , ","No_Match"
"205444","NO ADDRESS, , , ","No_Match"
"206769","180 BLUE CANE ROAD CHARLESTON MS 38921, , , ","No_Match"
"204112","NA, , , ","No_Match"
"205443","NO ADDRESS, , , ","No_Match"
"204111","NA, , , ","No_Match"
"205442","NO ADDRESS, , , ","No_Match"
"204110","NA, , , ","No_Match"
"205441","NO ADDRESS, , , ","No_Match"
"205440","NO ADDRESS, , , ","No_Match"
"206780","1747 CASCILLA ROAD CASCILLA MS 38920, , , ","No_Match"
"206781","7369B MS HWY 32 E OAKLAND MS 38948, , , ","Match","Exact","7369B HWY 32 E, OAKLAND, MS, 38948","-89.97081404971169,34.01375003981292","649785466","L"
"206782","#1 MONROE ST SUMNER MS 38957, , , ","No_Match"
"206783","11 WORLEY DRIVE SUMNER MS 38957, , , ","No_Match"
"206784","1833 TEASDALE ROAD ENID MS 38927, , , ","No_Match"
"204119","NA, , , ","No_Match"
"206785","2292 TIPPO RD CHARLESTON MS 38921, , , ","No_Match"
"204118","NA, , , ","No_Match"
"205449","1004 DENTVILLE RD UTICA MS 39175, , , ","Match","Exact","1004 DENTVILLE RD, UTICA, MS, 39175","-90.67339387689998,32.02298887799867","64315492","L"
"206786","301 HANCOCK STREET TUTWILER MS 38963, , , ","Match","Non_Exact","301 HANCOCK AVE, TUTWILER, MS, 38963","-90.42994975251185,34.01482906079019","1103938","L"
"204117","NA, , , ","No_Match"
"205448","1009 BEAUREGARD RD WESSON MS 39191, , , ","Match","Exact","1009 BEAUREGARD RD, WESSON, MS, 39191","-90.38495206233557,31.724351099117655","64323722","L"
"206787","NO ADDRESS, , , ","No_Match"
"204116","4242 HWY 13 SO., OAKVALE, MS 39656, , , ","Match","Non_Exact","4242 STATE HWY 13, OAK VALE, MS, 39656","-89.89197902397234,31.430686506395375","380515","R"
"205447","NO ADDRESS, , , ","No_Match"
"206788","2110 MS HWY 49 E WEBB MS 38966, , , ","Match","Non_Exact","2110 US HWY 49 E, WEBB, MS, 38966","-90.34706466533555,33.943138808718004","1107372","R"
"204126","170 FAYETTE MANOR DR, FAYETTE, MS 39069, , , ","Match","Exact","170 FAYETTE MANOR DR, FAYETTE, MS, 39069","-91.05806862986418,31.729129585642","649863976","R"
