"273560","4875 REEPSVILLE RD, VALE, NC 28168, , , ","Match","Exact","4875 REEPSVILLE RD, VALE, NC, 28168","-81.3676835203126,35.51797814746328","69529933","L"
"274891","157 WORTH CHAPEL RD, CRESTON, NC 28615, , , ","No_Match"
"274890","169 WARRENSVILLE SCHOOL RD, WARRENSVILLE, NC 28693, , , ","Match","Exact","169 WARRENSVILLE SCHOOL RD, WARRENSVILLE, NC, 28693","-81.51482148891216,36.46020447780376","154031308","L"
"272230","13965 NC HWY 33, BLOUNTS CREEK, NC 27814, , , ","No_Match"
"273562","2595 ROCK DAM RD, LINCOLNTON, NC 28092, , , ","Match","Exact","2595 ROCK DAM RD, LINCOLNTON, NC, 28092","-81.3156165560979,35.48239965024487","69540997","L"
"274893","240 OLD HELTON SCHOOL RD, LANSING, NC 28643, , , ","Match","Exact","240 OLD HELTON SCHOOL RD, LANSING, NC, 28643","-81.49634343801984,36.55485841115285","154042343","R"
"272231","201 QUEEN ST, WINDSOR, NC 27983, , , ","Match","Non_Exact","201 S QUEEN ST, WINDSOR, NC, 27983","-76.94669602514614,35.99614227988707","56516397","L"
"273561","3910 HIGHWAY 16, DENVER, NC 28037, , , ","Match","Exact","3910 STATE RD 16, DENVER, NC, 28037","-81.03527064619152,35.53411453697447","69540024","R"
"274892","319 ZION METHODIST CHURCH RD, TODD, NC 28684, , , ","Match","Exact","319 ZION METHODIST CHURCH RD, TODD, NC, 28684","-81.5648639979463,36.31599521560344","154034342","R"
"272232","109 NC HIGHWAY 45, MERRY HILL, NC 27957, , , ","Tie"
"273564","2361 STARTOWN RD, LINCOLNTON, NC 28092, , , ","Match","Exact","2361 STARTOWN RD, LINCOLNTON, NC, 28092","-81.26373280142496,35.52031926197992","69529775","L"
"274895","104 LITTLE HORSE CREEK RD, LANSING, NC 28643, , , ","Match","Exact","104 LITTLE HORSE CREEK RD, LANSING, NC, 28643","-81.57797688440547,36.53257255475842","642897309","L"
"272233","105 ASKEWVILLE S RAILROAD ST, WINDSOR, NC 27983, , , ","Match","Exact","105 ASKEWVILLE S RAILROAD ST, WINDSOR, NC, 27983","-76.93945320693774,36.10974231973313","56515615","L"
"273563","1463 LOVE MEMORIAL SCHOOL RD, LINCOLNTON, NC 28092, , , ","Match","Exact","1463 LOVE MEMORIAL SCHOOL RD, LINCOLNTON, NC, 28092","-81.27673575546982,35.449666264136056","69526486","R"
"274894","3775 BIG HORSE CREEK RD, LANSING, NC 28643, , , ","Match","Exact","3775 BIG HORSE CREEK RD, LANSING, NC, 28643","-81.54092697417536,36.56254884653964","154028488","L"
"272234","116 COMMERCE ST, AULANDER, NC 27805, , , ","Tie"
"273566","1624 LAKESIDE DR, FRANKLIN, NC 28734, , , ","Match","Exact","1624 LAKESIDE DR, FRANKLIN, NC, 28734","-83.37277131414436,35.19770741953363","638820634","R"
"274897","8062 US HWY 19E, NEWLAND, NC 28657, , , ","Match","Exact","8062 US HWY 19E, NEWLAND, NC, 28657","-82.01846929532252,35.99114868278713","36781007","L"
"272235","848 PERRYTOWN RD, COLERAIN, NC 27924, , , ","Match","Exact","848 PERRYTOWN RD, COLERAIN, NC, 27924","-76.80049530021927,36.13810006397978","56514810","R"
"273565","803 ASPEN ST, LINCOLNTON, NC 28092, , , ","Tie"
"274896","1 FOUNTAIN CIR, CROSSNORE, NC 28616, , , ","Match","Exact","1 FOUNTAIN CIR, CROSSNORE, NC, 28616","-81.9309188035121,36.02244573329159","607401857","R"
"272236","2330 INDIAN WOODS RD, WINDSOR, NC 27983, , , ","Match","Exact","2330 INDIAN WOODS RD, WINDSOR, NC, 27983","-77.06917262169628,35.9685317907705","639723358","L"
"273568","564 CHARLES NOLEN RD, FRANKLIN, NC 28734, , , ","Match","Exact","564 CHARLES NOLEN RD, FRANKLIN, NC, 28734","-83.4856939357112,35.13909812960145","35484013","R"
"274899","47 MINNEAPOLIS SCHOOL RD, NEWLAND, NC 28657, , , ","No_Match"
"272237","1427 EARLY STATION RD, AULANDER, NC 27805, , , ","Match","Exact","1427 EARLY STATION RD, AULANDER, NC, 27805","-77.02793604481559,36.19029742506069","56518558","L"
"273567","60 FIRE HOUSE RD, OTTO, NC 28763, , , ","Match","Exact","60 FIREHOUSE RD, OTTO, NC, 28763","-83.38673215823911,35.05738205063841","35508090","L"
"274898","590 NC HWY 105, NEWLAND, NC 28657, , , ","No_Match"
