year,nearest_overall,n
1956,#FFBFBF,6.388148148148148
1956,#FFFFFF,100.46814814814815
1957,#3F0000,14.945185185185187
1957,#3F003F,7.300740740740741
1957,#BFFFBF,9.884444444444444
1957,#FF0000,6.6251851851851855
1957,#FFFFBF,32.053333333333335
1958,#000000,38.96296296296296
1958,#00003F,14.145185185185186
1958,#3F3F00,9.232592592592592
1958,#3F3F3F,24.835555555555555
1958,#7F3F00,12.888888888888888
1958,#7F7F3F,11.875555555555557
1958,#7F7F7F,37.333333333333336
1958,#BF7F7F,22.995555555555555
1958,#BFBFBF,14.648888888888889
1958,#FFBF00,37.303703703703704
1958,#FFBFBF,10.909629629629631
1958,#FFFF3F,64.16
1959,#3F3F00,6.174814814814815
1959,#7F7F3F,3.478518518518518
1959,#7FBFBF,4.687407407407408
1959,#BFFFBF,3.487407407407407
1959,#FFFFBF,36.14222222222222
1960,#000000,223.51999999999998
1960,#003FBF,10.24
1960,#FF003F,7.226666666666667
1960,#FFBFBF,5.075555555555556
1961,#000000,50.97777777777778
1961,#3F3F3F,109.7688888888889
1961,#3F3F7F,43.79555555555555
1962,#000000,136.16
1962,#00003F,14.068148148148147
1962,#3F0000,17.866666666666667
1962,#3F3F3F,39.739259259259256
1962,#7F7F7F,50.12148148148148
1962,#7F7FBF,4.322962962962963
1962,#7F7FFF,6.0237037037037044
1962,#BFBFBF,1.8785185185185187
1962,#BFBFFF,27.76888888888889
1962,#FFBF7F,23.884444444444448
1962,#FFFFBF,92.86222222222221
1963,#00007F,18.127407407407407
1963,#003F7F,19.33037037037037
1963,#3F0000,12.444444444444445
1963,#3F003F,10.894814814814815
1963,#7F3F7F,7.416296296296296
1963,#7F7F7F,11.200000000000001
1963,#BF7F7F,7.262222222222222
1963,#BFBF00,12.038518518518519
1963,#BFBFBF,48.0237037037037
1963,#FF0000,65.26814814814816
1963,#FF3F3F,27.857777777777777
1963,#FF7F00,21.522962962962964
1963,#FF7F3F,10.477037037037038
1963,#FFBFBF,63.751111111111115
1963,#FFFF00,36.4
1963,#FFFFBF,14.48888888888889
1964,#000000,128.25481481481484
1964,#3F3F3F,23.022222222222222
1964,#3F7FBF,3.958518518518519
1964,#7F7F7F,16.835555555555555
1964,#7F7FBF,7.099259259259259
1964,#BFBFBF,15.57925925925926
1964,#BFBFFF,4.044444444444444
1964,#BFFFFF,4.192592592592593
1964,#FFFFFF,21.703703703703702
1965,#000000,18.41777777777778
1965,#00003F,20.78222222222222
1965,#00007F,44.275555555555556
1965,#003F00,68.4088888888889
1965,#003F7F,25.617777777777775
1965,#3F3F7F,6.133333333333335
1965,#3F7F7F,10.826666666666666
1965,#7F7F3F,20.30814814814815
1965,#7FBF7F,13.58222222222222
1965,#BF7F3F,9.893333333333334
1965,#FFBFBF,122.69333333333333
1965,#FFFFBF,88.93333333333334
1966,#007F3F,62.239999999999995
1966,#3F3F00,7.9585185185185185
1966,#3F7FBF,22.814814814814817
1966,#7F7F7F,7.265185185185185
1966,#7F7FBF,15.585185185185185
1966,#7FBFBF,44.63407407407408
1966,#BFBFBF,51.2474074074074
1966,#BFBFFF,35.531851851851854
1966,#FFBF00,14.693333333333333
1966,#FFBFBF,29.23555555555555
1966,#FFFFFF,69.32148148148148
1967,#000000,54.802962962962965
1967,#003F00,7.579259259259259
1967,#3F7F7F,4.705185185185186
1967,#7F7F7F,4.358518518518519
1967,#BFBFBF,6.506666666666666
1967,#BFFFFF,11.771851851851851
1967,#FFFF00,20.634074074074075
1967,#FFFFBF,45.309629629629626
1967,#FFFFFF,29.188148148148148
1968,#3F3F00,34.72888888888889
1968,#3F3F3F,20.471111111111114
1968,#3FBFFF,54.09777777777778
1968,#7F7F3F,34.94222222222222
1968,#BF0000,12.942222222222224
1968,#BF7F7F,14.65777777777778
1968,#BFBF7F,21.884444444444448
1968,#FF0000,79.32444444444445
1968,#FFFFFF,37.297777777777775
1969,#000000,37.76
1969,#003F3F,4.90962962962963
1969,#3F0000,74.88888888888889
1969,#3F3F3F,18.02962962962963
1969,#3F7F3F,4.314074074074075
1969,#7F3F3F,12.533333333333331
1969,#7F7F7F,26.32888888888889
1969,#7FBF3F,9.06074074074074
1969,#BFBFBF,23.93777777777778
1969,#BFBFFF,20.01777777777778
1969,#BFFFFF,15.614814814814814
1969,#FF3F7F,36.391111111111115
1969,#FFFFFF,63.199999999999996
1970,#3F3F00,12.87111111111111
1970,#3F3F3F,12.776296296296296
1970,#3F7FBF,10.115555555555556
1970,#7F7F3F,8.456296296296296
1970,#7FBFFF,10.542222222222222
1970,#BFBFFF,23.851851851851855
1970,#BFFFFF,21.842962962962964
1970,#FFFF7F,10.666666666666668
1970,#FFFFBF,20.84148148148148
1970,#FFFFFF,150.37037037037038
1971,#000000,122.48
1971,#3F0000,76.50962962962963
1971,#3F3F3F,46.1837037037037
1971,#7F3F3F,11.697777777777778
1971,#7F7F3F,15.771851851851853
1971,#7F7F7F,27.99111111111111
1971,#7FBF7F,11.09925925925926
1971,#BF0000,12.974814814814813
1971,#BF7F7F,16.02962962962963
1971,#BFBFBF,75.68
1971,#BFBFFF,16.98962962962963
1971,#BFFFFF,37.35703703703704
1971,#FFBFBF,33.001481481481484
1971,#FFFFBF,9.946666666666665
1971,#FFFFFF,120.63111111111111
1972,#000000,12.038518518518519
1972,#003F00,43.730370370370366
1972,#007F00,6.08
1972,#007F3F,11.665185185185186
1972,#3F3F00,9.697777777777777
1972,#3F3F3F,4.6903703703703705
1972,#3F7F3F,5.2
1972,#3F7FBF,12.894814814814815
1972,#7F7F00,7.4251851851851844
1972,#7F7F3F,11.472592592592594
1972,#7FBFFF,13.042962962962962
1972,#BF0000,17.78962962962963
1972,#BF003F,6.257777777777777
1972,#BF7F3F,16.005925925925926
1972,#BF7F7F,7.354074074074074
1972,#BFBF00,5.25037037037037
1972,#BFBF7F,8.059259259259258
1972,#BFBFBF,11.605925925925927
1972,#FF7F7F,4.637037037037037
1972,#FFBFBF,20.722962962962963
1972,#FFBFFF,31.2
1972,#FFFFBF,10
1973,#3F0000,6.524444444444444
1973,#3F3F3F,21.81925925925926
1973,#7F3F3F,5.312592592592592
1973,#7F7F3F,4.201481481481482
1973,#7F7F7F,13.602962962962964
1973,#BF3F3F,25.922962962962963
1973,#BFBF7F,30.693333333333335
1973,#BFBFBF,4.017777777777778
1973,#BFBFFF,8.355555555555554
1973,#BFFFFF,15.834074074074072
1973,#FFBFBF,17.81925925925926
1973,#FFFFBF,22.453333333333333
1973,#FFFFFF,69.38666666666666
1974,#000000,202.87703703703704
1974,#00003F,4.844444444444444
1974,#003F3F,53.68000000000001
1974,#003F7F,4.8
1974,#003FBF,28.296296296296298
1974,#3F3F00,109.44000000000001
1974,#3F3F3F,58.87703703703704
1974,#7F7F7F,6.734814814814814
1974,#7FBF7F,9.288888888888888
1974,#7FBFBF,5.149629629629629
1974,#BFBFBF,12.008888888888889
1974,#BFFFBF,13.653333333333334
1974,#FF0000,75.89333333333335
1974,#FF7F00,10.177777777777779
1974,#FF7F3F,10.142222222222221
1974,#FFBFBF,22.506666666666668
1974,#FFFFBF,86.6637037037037
1975,#000000,21.66814814814815
1975,#003F00,13.475555555555555
1975,#00BF7F,50.355555555555554
1975,#3F0000,12.696296296296298
1975,#3F003F,6.800000000000001
1975,#3F3F00,13.546666666666667
1975,#3F3F3F,50.73777777777778
1975,#7F0000,8.068148148148149
1975,#7F3F3F,25.614814814814814
1975,#7F3F7F,42.05037037037037
1975,#7F7F7F,13.336296296296297
1975,#BF7F3F,6.731851851851851
1975,#BF7FBF,10.75851851851852
1975,#BFBFBF,29.06074074074074
1975,#FFBFBF,52.03555555555556
1975,#FFFFBF,13.383703703703704
1975,#FFFFFF,25.336296296296297
1976,#000000,327.60592592592593
1976,#00003F,41.315555555555555
1976,#3F0000,26.322962962962965
1976,#3F003F,20.764444444444443
1976,#3F3F00,9.084444444444445
1976,#3F3F3F,33.67703703703704
1976,#3F3F7F,45.715555555555554
1976,#7F3F3F,16.45925925925926
1976,#7F7F3F,14.154074074074074
1976,#7F7F7F,46.46222222222222
1976,#BFBF7F,24.868148148148148
1976,#BFBFBF,100.38518518518518
1976,#BFFFBF,34.90962962962963
1976,#FFBFBF,6.145185185185185
1976,#FFFF7F,3.768888888888889
1976,#FFFFBF,33.53777777777778
1977,#000000,55.768888888888895
1977,#00003F,79.01925925925926
1977,#3F0000,149.54962962962964
1977,#3F003F,6.948148148148148
1977,#3F3F00,27.08740740740741
1977,#3F3F3F,217.49333333333334
1977,#3F3F7F,28.764444444444443
1977,#3F7F3F,5.428148148148148
1977,#3F7F7F,15.182222222222222
1977,#7F003F,14.545185185185186
1977,#7F3F3F,50.75851851851852
1977,#7F3F7F,103.88444444444445
1977,#7F7F3F,29.383703703703702
1977,#7F7F7F,17.06074074074074
1977,#7F7FBF,13.754074074074074
1977,#7F7FFF,3.4222222222222225
1977,#7FBFBF,86.76444444444444
1977,#7FBFFF,17.22074074074074
1977,#BF3F3F,3.291851851851852
1977,#BF7F3F,9.040000000000001
1977,#BF7F7F,51.89925925925926
1977,#BFBF7F,14.933333333333334
1977,#BFBFBF,11.170370370370371
1977,#BFBFFF,29.125925925925927
1977,#BFFFBF,15.76888888888889
1977,#FF003F,5.4874074074074075
1977,#FF7F7F,9.013333333333332
1977,#FFBF3F,17.26222222222222
1977,#FFBFBF,140.54814814814813
1977,#FFFFBF,3.5229629629629633
1977,#FFFFFF,70.69333333333333
1978,#000000,218.53629629629629
1978,#00003F,5.351111111111111
1978,#003F7F,30.72296296296296
1978,#007FBF,40.40296296296296
1978,#3F0000,72.05333333333333
1978,#3F3F3F,32.245925925925924
1978,#3F7F7F,14.764444444444445
1978,#3F7FBF,31.087407407407408
1978,#3FBF3F,12.879999999999999
1978,#3FBFBF,8.942222222222222
1978,#3FBFFF,12.183703703703703
1978,#7F0000,3.031111111111111
1978,#7F3F00,9.16148148148148
1978,#7F3F3F,18.48296296296296
1978,#7F7F3F,15.26814814814815
1978,#7F7F7F,13.182222222222222
1978,#7FBFFF,10.672592592592594
1978,#BF0000,11.635555555555555
1978,#BF3F3F,17.585185185185185
1978,#BF7F3F,5.380740740740741
1978,#BF7F7F,5.733333333333333
1978,#BFBF7F,15.65037037037037
1978,#BFBFBF,52.482962962962965
1978,#BFFFFF,63.01629629629629
1978,#FF0000,54.51259259259259
1978,#FF3F00,8.10074074074074
1978,#FFBF00,39.57333333333334
1978,#FFBF7F,56.53925925925926
1978,#FFBFBF,60.72592592592592
1978,#FFBFFF,8.302222222222222
1978,#FFFFBF,187.92592592592592
1978,#FFFFFF,178.82074074074075
1979,#000000,136.99851851851852
1979,#00003F,2.607407407407407
1979,#003F3F,41.83111111111111
1979,#007F7F,19.395555555555553
1979,#007FBF,86.78518518518518
1979,#3F0000,9.665185185185186
1979,#3F3F00,18.133333333333333
1979,#3F3F3F,118.63407407407408
1979,#3F7F3F,53.58222222222223
1979,#3F7FBF,14.444444444444445
1979,#3FBFFF,21.751111111111115
1979,#7F3F00,28.880000000000003
1979,#7F3F3F,46.70814814814815
1979,#7F7F3F,46.83555555555555
1979,#7F7F7F,39.638518518518524
1979,#7FBFBF,104.85037037037038
1979,#7FBFFF,27.37777777777778
1979,#BF003F,46.84444444444445
1979,#BF3F00,19.35111111111111
1979,#BF3F3F,13.795555555555556
1979,#BFBF7F,30.577777777777776
1979,#BFBFBF,202.45925925925926
1979,#BFFFBF,11.057777777777778
1979,#FF003F,32.053333333333335
1979,#FF7F3F,10.99851851851852
1979,#FFBF3F,13.191111111111109
1979,#FFBF7F,7.917037037037038
1979,#FFBFFF,44.48888888888889
1979,#FFFFBF,88.99259259259259
