player_id,season,first_name,last_name,position_type,position_code,shoots_catches,goals,shots,gamesPlayed,assists
8467867,19992000,Bryan,Adams,forwards,L,L,0,4,11,1
8445176,19992000,Donald,Audette,forwards,R,R,260,1911,735,249
8460014,19992000,Eric,Bertrand,forwards,L,L,0,12,15,0
8460510,19992000,Jason,Botterill,forwards,L,L,5,73,88,9
8459596,19992000,Andrew,Brunette,forwards,L,L,268,1516,1110,465
8445733,19992000,Kelly,Buchberger,forwards,R,L,105,1063,1182,204
8460573,19992000,Hnat,Domenichelli,forwards,L,L,52,565,267,61
8459450,19992000,Shean,Donovan,forwards,R,R,112,1243,951,129
8446675,19992000,Nelson,Emerson,forwards,R,R,195,1971,771,293
8446823,19992000,Ray,Ferraro,forwards,C,L,408,2163,1258,490
8447071,19992000,Johan,Garpenlov,forwards,L,L,114,871,609,197
8460482,19992000,Stephen,Guolla,forwards,C,L,40,300,205,46
8460524,19992000,Matt,Johnson,forwards,L,L,23,200,473,20
8459571,19992000,Andreas,Karlsson,forwards,C,L,16,254,264,35
8458888,19992000,Denny,Lambert,forwards,L,L,27,420,487,66
8458649,19992000,Martin,Prochazka,forwards,R,R,2,45,32,5
8451673,19992000,Mike,Stapleton,forwards,C,R,71,906,697,111
8467055,19992000,Patrik,Stefan,forwards,C,L,64,605,455,124
8459562,19992000,Per,Svartvadet,forwards,C,L,17,261,247,34
8459414,19992000,Dean,Sylvester,forwards,R,R,21,181,96,16
8465975,19992000,Herbert,Vasiljevs,forwards,R,R,8,66,51,7
8458587,19992000,Vladimir,Vujtek,forwards,L,L,7,165,110,30
8458348,19992000,Ed,Ward,forwards,R,R,23,238,278,26
8462090,19992000,Petr,Buzek,defensemen,D,L,9,185,157,22
8465122,19992000,Brett,Clark,defensemen,D,L,45,825,689,141
8456024,19992000,Kevin,Dean,defensemen,D,L,7,262,331,48
8459482,19992000,Maxim,Galanov,defensemen,D,L,8,106,122,12
8456514,19992000,David,Harlock,defensemen,D,L,2,106,212,14
8467949,19992000,Frantisek,Kaberle,defensemen,D,L,29,732,523,164
8459098,19992000,Geordie,Kinnear,defensemen,D,L,0,2,4,0
8457264,19992000,Chris,Mcalpine,defensemen,D,R,6,263,289,24
8449754,19992000,Gord,Murphy,defensemen,D,R,85,1514,862,238
8460004,19992000,Ruman,Ndur,defensemen,D,L,2,28,69,3
8451333,19992000,Darryl,Shannon,defensemen,D,L,28,587,544,111
8458541,19992000,Steve,Staios,defensemen,D,R,56,1235,1001,164
8458179,19992000,Chris,Tamer,defensemen,D,L,21,580,644,64
8462177,19992000,Yannick,Tremblay,defensemen,D,R,38,668,390,87
8462097,19992000,Sergei,Vyshedkevich,defensemen,D,L,2,33,30,5
8460761,19992000,Scott,Fankhouser,goalies,G,L,0,NA,23,0
8459453,19992000,Scott,Langkow,goalies,G,L,0,NA,20,0
8459549,19992000,Norm,Maracle,goalies,G,L,0,NA,66,0
8457791,19992000,Damian,Rhodes,goalies,G,L,1,NA,309,6
8451834,19992000,Rick,Tabaracci,goalies,G,L,0,NA,286,8
8467867,20002001,Bryan,Adams,forwards,L,L,0,4,11,1
8445176,20002001,Donald,Audette,forwards,R,R,260,1911,735,249
8459596,20002001,Andrew,Brunette,forwards,L,L,268,1516,1110,465
8460573,20002001,Hnat,Domenichelli,forwards,L,L,52,565,267,61
8459450,20002001,Shean,Donovan,forwards,R,R,112,1243,951,129
8446823,20002001,Ray,Ferraro,forwards,C,L,408,2163,1258,490
8460482,20002001,Stephen,Guolla,forwards,C,L,40,300,205,46
8468660,20002001,Darcy,Hordichuk,forwards,L,L,20,246,542,21
8462107,20002001,Tomi,Kallio,forwards,R,L,24,245,140,31
8459571,20002001,Andreas,Karlsson,forwards,C,L,16,254,264,35
8460663,20002001,Ladislav,Kohn,forwards,R,L,14,290,186,28
8458888,20002001,Denny,Lambert,forwards,L,L,27,420,487,66
8457566,20002001,Jeff,Odgers,forwards,R,R,75,716,821,70
8458575,20002001,Yves,Sarault,forwards,L,L,10,141,106,10
8451392,20002001,Jarrod,Skalde,forwards,C,L,13,143,115,21
8467658,20002001,Dan,Snyder,forwards,C,L,11,50,49,5
8467055,20002001,Patrik,Stefan,forwards,C,L,64,605,455,124
8459562,20002001,Per,Svartvadet,forwards,C,L,17,261,247,34
8459414,20002001,Dean,Sylvester,forwards,R,R,21,181,96,16
8468444,20002001,Brad,Tapper,forwards,R,R,14,123,71,11
8465975,20002001,Herbert,Vasiljevs,forwards,R,R,8,66,51,7
8468443,20002001,Jean-Pierre,Vigier,forwards,R,R,23,286,213,23
8445783,20002001,Adam,Burt,defensemen,D,L,37,815,737,115
8462090,20002001,Petr,Buzek,defensemen,D,L,9,185,157,22
8465122,20002001,Brett,Clark,defensemen,D,L,45,825,689,141
8456514,20002001,David,Harlock,defensemen,D,L,2,106,212,14
8448380,20002001,Chris,Joseph,defensemen,D,R,39,793,510,112
8467949,20002001,Frantisek,Kaberle,defensemen,D,L,29,732,523,164
8449754,20002001,Gord,Murphy,defensemen,D,R,85,1514,862,238
8468427,20002001,Brian,Pothier,defensemen,D,L,26,571,362,92
8466282,20002001,Andrei,Skopintsev,defensemen,D,R,2,27,40,4
8458052,20002001,Jiri,Slegr,defensemen,D,L,56,1144,622,193
8458541,20002001,Steve,Staios,defensemen,D,R,56,1235,1001,164
8458179,20002001,Chris,Tamer,defensemen,D,L,21,580,644,64
8462177,20002001,Yannick,Tremblay,defensemen,D,R,38,668,390,87
8462097,20002001,Sergei,Vyshedkevich,defensemen,D,L,2,33,30,5
8460761,20002001,Scott,Fankhouser,goalies,G,L,0,NA,23,0
8458584,20002001,Milan,Hnilicka,goalies,G,L,0,NA,121,2
8459549,20002001,Norm,Maracle,goalies,G,L,0,NA,66,0
8457791,20002001,Damian,Rhodes,goalies,G,L,1,NA,309,6
8466437,20012002,Lubos,Bartecko,forwards,L,L,46,313,257,65
8466183,20012002,Yuri,Butsayev,forwards,C,L,10,95,99,4
8446165,20012002,Bob,Corkum,forwards,C,R,97,1065,720,103
8462419,20012002,Jeff,Cowan,forwards,L,L,47,441,413,34
8460573,20012002,Hnat,Domenichelli,forwards,L,L,52,565,267,61
8459450,20012002,Shean,Donovan,forwards,R,R,112,1243,951,129
8446823,20012002,Ray,Ferraro,forwards,C,L,408,2163,1258,490
8469997,20012002,Mark,Hartigan,forwards,C,L,19,131,102,11
8468482,20012002,Dany,Heatley,forwards,L,L,372,2565,869,419
8468660,20012002,Darcy,Hordichuk,forwards,L,L,20,246,542,21
8448017,20012002,Tony,Hrkac,forwards,C,L,132,945,758,239
8462107,20012002,Tomi,Kallio,forwards,R,L,24,245,140,31
8459571,20012002,Andreas,Karlsson,forwards,C,L,16,254,264,35
8469454,20012002,Ilya,Kovalchuk,forwards,L,R,443,3223,926,433
8466212,20012002,Francis,Lessard,forwards,R,R,1,34,115,3
8468001,20012002,Derek,MacKenzie,forwards,C,L,51,624,611,74
8457566,20012002,Jeff,Odgers,forwards,R,R,75,716,821,70
8466336,20012002,Kamil,Piros,forwards,R,L,4,23,28,4
8459223,20012002,Pascal,Rheaume,forwards,C,L,39,378,318,52
8466240,20012002,Benjamin,Simon,forwards,L,L,3,51,81,1
8467658,20012002,Dan,Snyder,forwards,C,L,11,50,49,5
8467055,20012002,Patrik,Stefan,forwards,C,L,64,605,455,124
8459562,20012002,Per,Svartvadet,forwards,C,L,17,261,247,34
8468444,20012002,Brad,Tapper,forwards,R,R,14,123,71,11
8468443,20012002,Jean-Pierre,Vigier,forwards,R,R,23,286,213,23
8462090,20012002,Petr,Buzek,defensemen,D,L,9,185,157,22
8465122,20012002,Brett,Clark,defensemen,D,L,45,825,689,141
8456514,20012002,David,Harlock,defensemen,D,L,2,106,212,14
8467949,20012002,Frantisek,Kaberle,defensemen,D,L,29,732,523,164
8468427,20012002,Brian,Pothier,defensemen,D,L,26,571,362,92
8457783,20012002,Todd,Reirden,defensemen,D,L,11,255,183,35
8467892,20012002,Kirill,Safronov,defensemen,D,L,2,23,35,2
8467903,20012002,Luke,Sellars,defensemen,D,L,0,0,1,0
8458052,20012002,Jiri,Slegr,defensemen,D,L,56,1144,622,193
8467304,20012002,Andy,Sutton,defensemen,D,L,38,687,676,112
8458179,20012002,Chris,Tamer,defensemen,D,L,21,580,644,64
8462115,20012002,Daniel,Tjarnqvist,defensemen,D,L,18,304,352,72
8462177,20012002,Yannick,Tremblay,defensemen,D,R,38,668,390,87
8468478,20012002,Mike,Weaver,defensemen,D,R,8,361,633,89
8460696,20012002,Frederic,Cassivi,goalies,G,L,0,NA,13,0
8458584,20012002,Milan,Hnilicka,goalies,G,L,0,NA,121,2
8459549,20012002,Norm,Maracle,goalies,G,L,0,NA,66,0
8469636,20012002,Pasi,Nurminen,goalies,G,L,0,NA,125,5
8457791,20012002,Damian,Rhodes,goalies,G,L,1,NA,309,6
8466437,20022003,Lubos,Bartecko,forwards,L,L,46,313,257,65
8467941,20022003,Zdenek,Blatny,forwards,L,L,3,22,25,0
8466183,20022003,Yuri,Butsayev,forwards,C,L,10,95,99,4
8462419,20022003,Jeff,Cowan,forwards,L,L,47,441,413,34
8466191,20022003,Jeff,Farkas,forwards,C,L,0,9,11,2
8468770,20022003,Simon,Gamache,forwards,L,L,6,55,48,7
8469997,20022003,Mark,Hartigan,forwards,C,L,19,131,102,11
8468482,20022003,Dany,Heatley,forwards,L,L,372,2565,869,419
8459159,20022003,Chris,Herperger,forwards,L,L,18,185,169,25
8448017,20022003,Tony,Hrkac,forwards,C,L,132,945,758,239
8462107,20022003,Tomi,Kallio,forwards,R,L,24,245,140,31
8469454,20022003,Ilya,Kovalchuk,forwards,L,R,443,3223,926,433
8456887,20022003,Vyacheslav,Kozlov,forwards,L,L,356,2843,1182,497
8466212,20022003,Francis,Lessard,forwards,R,R,1,34,115,3
8457297,20022003,Shawn,McEachern,forwards,L,L,256,2288,911,323
8457566,20022003,Jeff,Odgers,forwards,R,R,75,716,821,70
8466336,20022003,Kamil,Piros,forwards,R,L,4,23,28,4
8459223,20022003,Pascal,Rheaume,forwards,C,L,39,378,318,52
8462118,20022003,Marc,Savard,forwards,C,L,207,1932,807,499
8466240,20022003,Benjamin,Simon,forwards,L,L,3,51,81,1
8467658,20022003,Dan,Snyder,forwards,C,L,11,50,49,5
8467055,20022003,Patrik,Stefan,forwards,C,L,64,605,455,124
8459562,20022003,Per,Svartvadet,forwards,C,L,17,261,247,34
8468444,20022003,Brad,Tapper,forwards,R,R,14,123,71,11
8468443,20022003,Jean-Pierre,Vigier,forwards,R,R,23,286,213,23
8467387,20022003,Joe,Dipenta,defensemen,D,R,6,67,174,17
8468090,20022003,Garnet,Exelby,defensemen,D,L,7,245,408,43
8468520,20022003,Kurtis,Foster,defensemen,D,R,42,842,405,118
8467949,20022003,Frantisek,Kaberle,defensemen,D,L,29,732,523,164
8448554,20022003,Uwe,Krupp,defensemen,D,R,69,1111,729,212
8467892,20022003,Kirill,Safronov,defensemen,D,L,2,23,35,2
8458058,20022003,Richard,Smehlik,defensemen,D,L,49,696,644,146
8467304,20022003,Andy,Sutton,defensemen,D,L,38,687,676,112
8458179,20022003,Chris,Tamer,defensemen,D,L,21,580,644,64
8462115,20022003,Daniel,Tjarnqvist,defensemen,D,L,18,304,352,72
8462177,20022003,Yannick,Tremblay,defensemen,D,R,38,668,390,87
8468478,20022003,Mike,Weaver,defensemen,D,R,8,361,633,89
8460696,20022003,Frederic,Cassivi,goalies,G,L,0,NA,13,0
8455994,20022003,Byron,Dafoe,goalies,G,L,0,NA,415,8
8458584,20022003,Milan,Hnilicka,goalies,G,L,0,NA,121,2
8469636,20022003,Pasi,Nurminen,goalies,G,L,0,NA,125,5
8460649,20032004,Serge,Aubin,forwards,C,L,44,452,374,64
8467941,20032004,Zdenek,Blatny,forwards,L,L,3,22,25,0
8467427,20032004,Kip,Brennan,forwards,L,L,1,19,61,1
8465179,20032004,Daniel,Corso,forwards,C,L,14,69,77,11
8462419,20032004,Jeff,Cowan,forwards,L,L,47,441,413,34
8468770,20032004,Simon,Gamache,forwards,L,L,6,55,48,7
8468482,20032004,Dany,Heatley,forwards,L,L,372,2565,869,419
8469454,20032004,Ilya,Kovalchuk,forwards,L,R,443,3223,926,433
8456887,20032004,Vyacheslav,Kozlov,forwards,L,L,356,2843,1182,497
8462082,20032004,Brad,Larsen,forwards,L,L,19,214,294,29
8466212,20032004,Francis,Lessard,forwards,R,R,1,34,115,3
8458617,20032004,Bill,Lindsay,forwards,L,L,83,1129,777,141
8468001,20032004,Derek,MacKenzie,forwards,C,L,51,624,611,74
8457297,20032004,Shawn,McEachern,forwards,L,L,256,2288,911,323
8465180,20032004,Ronald,Petrovicky,forwards,R,R,41,372,342,51
8466336,20032004,Kamil,Piros,forwards,R,L,4,23,28,4
8466110,20032004,Randy,Robitaille,forwards,C,L,84,886,531,172
8468118,20032004,Tommi,Santala,forwards,C,R,2,43,63,7
8462118,20032004,Marc,Savard,forwards,C,L,207,1932,807,499
8466240,20032004,Benjamin,Simon,forwards,L,L,3,51,81,1
8467055,20032004,Patrik,Stefan,forwards,C,L,64,605,455,124
8469786,20032004,Karl,Stewart,forwards,L,L,2,31,69,4
8460603,20032004,Brian,Swanson,forwards,C,L,4,82,70,13
8468443,20032004,Jean-Pierre,Vigier,forwards,R,R,23,286,213,23
8468090,20032004,Garnet,Exelby,defensemen,D,L,7,245,408,43
8468520,20032004,Kurtis,Foster,defensemen,D,R,42,842,405,118
8462211,20032004,Jean-Luc,Grand-Pierre,defensemen,D,R,7,201,269,13
8463125,20032004,Shawn,Heins,defensemen,D,L,4,125,125,12
8467949,20032004,Frantisek,Kaberle,defensemen,D,L,29,732,523,164
8467450,20032004,Tomas,Kloucek,defensemen,D,L,2,56,141,8
8469710,20032004,Ivan,Majesky,defensemen,D,R,8,122,202,23
8467358,20032004,Kyle,Rossiter,defensemen,D,L,0,1,11,1
8467304,20032004,Andy,Sutton,defensemen,D,L,38,687,676,112
8458179,20032004,Chris,Tamer,defensemen,D,L,21,580,644,64
8462115,20032004,Daniel,Tjarnqvist,defensemen,D,L,18,304,352,72
8462177,20032004,Yannick,Tremblay,defensemen,D,R,38,668,390,87
8468478,20032004,Mike,Weaver,defensemen,D,R,8,361,633,89
8455994,20032004,Byron,Dafoe,goalies,G,L,0,NA,415,8
8470140,20032004,Kari,Lehtonen,goalies,G,L,0,NA,649,28
8469636,20032004,Pasi,Nurminen,goalies,G,L,0,NA,125,5
8467356,20052006,Ramzi,Abid,forwards,L,L,14,112,68,16
8460649,20052006,Serge,Aubin,forwards,C,L,44,452,374,64
8466164,20052006,Scott,Barney,forwards,C,R,5,40,27,6
8445575,20052006,Peter,Bondra,forwards,R,L,503,3531,1081,389
8460720,20052006,Eric,Boulton,forwards,L,L,31,452,654,48
8467333,20052006,Rico,Fata,forwards,L,L,27,334,230,36
8447958,20052006,Bobby,Holik,forwards,C,R,326,3345,1314,421
8466148,20052006,Marian,Hossa,forwards,R,L,525,4229,1309,609
8469454,20052006,Ilya,Kovalchuk,forwards,L,R,443,3223,926,433
8456887,20052006,Vyacheslav,Kozlov,forwards,L,L,356,2843,1182,497
8470543,20052006,Chris,Kunitz,forwards,L,L,268,2138,1022,351
8462082,20052006,Brad,Larsen,forwards,L,L,19,214,294,29
8466212,20052006,Francis,Lessard,forwards,R,R,1,34,115,3
8468001,20052006,Derek,MacKenzie,forwards,C,L,51,624,611,74
8449545,20052006,Scott,Mellanby,forwards,R,R,364,2960,1431,476
8465180,20052006,Ronald,Petrovicky,forwards,R,R,41,372,342,51
8462118,20052006,Marc,Savard,forwards,C,L,207,1932,807,499
8470289,20052006,Jim,Slater,forwards,C,L,67,762,584,71
8467055,20052006,Patrik,Stefan,forwards,C,L,64,605,455,124
8469786,20052006,Karl,Stewart,forwards,L,L,2,31,69,4
8468443,20052006,Jean-Pierre,Vigier,forwards,R,R,23,286,213,23
8470601,20052006,Braydon,Coburn,defensemen,D,L,49,1298,983,185
8468090,20052006,Garnet,Exelby,defensemen,D,L,7,245,408,43
8467956,20052006,Niclas,Havelid,defensemen,D,L,34,751,628,137
8460661,20052006,Shane,Hnidy,defensemen,D,R,16,453,550,55
8467450,20052006,Tomas,Kloucek,defensemen,D,L,2,56,141,8
8467896,20052006,Steve,McCarthy,defensemen,D,L,17,280,302,38
8457403,20052006,Jaroslav,Modry,defensemen,D,L,49,1106,725,201
8469488,20052006,Mark,Popovic,defensemen,D,L,2,57,81,5
8467304,20052006,Andy,Sutton,defensemen,D,L,38,687,676,112
8460254,20052006,Greg,De Vries,defensemen,D,L,48,912,878,146
8468720,20052006,Adam,Berkhoel,goalies,G,L,0,NA,9,0
8456137,20052006,Mike,Dunham,goalies,G,L,0,NA,394,5
8469529,20052006,Michael,Garnett,goalies,G,L,0,NA,24,2
8470140,20052006,Kari,Lehtonen,goalies,G,L,0,NA,649,28
8458615,20052006,Steve,Shields,goalies,G,L,0,NA,246,2
8465050,20062007,Eric,Belanger,forwards,C,L,138,1350,820,220
8460720,20062007,Eric,Boulton,forwards,L,L,31,452,654,48
8466393,20062007,Pascal,Dupuis,forwards,L,L,190,1918,871,219
8462185,20062007,Denis,Hamel,forwards,L,L,19,236,192,12
8468121,20062007,Darren,Haydar,forwards,R,R,1,21,23,7
8447958,20062007,Bobby,Holik,forwards,C,R,326,3345,1314,421
8466148,20062007,Marian,Hossa,forwards,R,L,525,4229,1309,609
8467516,20062007,Niko,Kapanen,forwards,C,L,36,401,397,90
8469454,20062007,Ilya,Kovalchuk,forwards,L,R,443,3223,926,433
8456887,20062007,Vyacheslav,Kozlov,forwards,L,L,356,2843,1182,497
8467857,20062007,Jason,Krog,forwards,C,R,22,259,202,37
8462082,20062007,Brad,Larsen,forwards,L,L,19,214,294,29
8468001,20062007,Derek,MacKenzie,forwards,C,L,51,624,611,74
8449545,20062007,Scott,Mellanby,forwards,R,R,364,2960,1431,476
8462823,20062007,Glen,Metropolit,forwards,C,R,57,612,407,102
8459284,20062007,Steve,Rucchin,forwards,C,L,171,1317,735,318
8465024,20062007,Jon,Sim,forwards,R,L,75,829,469,64
8470289,20062007,Jim,Slater,forwards,C,L,67,762,584,71
8458229,20062007,Keith,Tkachuk,forwards,L,L,538,3530,1201,527
8468443,20062007,Jean-Pierre,Vigier,forwards,R,R,23,286,213,23
8470601,20062007,Braydon,Coburn,defensemen,D,L,49,1298,983,185
8468090,20062007,Garnet,Exelby,defensemen,D,L,7,245,408,43
8467956,20062007,Niclas,Havelid,defensemen,D,L,34,751,628,137
8460661,20062007,Shane,Hnidy,defensemen,D,R,16,453,550,55
8467896,20062007,Steve,McCarthy,defensemen,D,L,17,280,302,38
8469488,20062007,Mark,Popovic,defensemen,D,L,2,57,81,5
8467304,20062007,Andy,Sutton,defensemen,D,L,38,687,676,112
8467352,20062007,Vitaly,Vishnevski,defensemen,D,L,16,456,552,52
8458595,20062007,Alexei,Zhitnik,defensemen,D,L,96,2188,1085,375
8460254,20062007,Greg,De Vries,defensemen,D,L,48,912,878,146
8460704,20062007,Johan,Hedberg,goalies,G,L,0,NA,373,10
8470140,20062007,Kari,Lehtonen,goalies,G,L,0,NA,649,28
8469474,20072008,Colby,Armstrong,forwards,R,R,89,702,476,120
8460720,20072008,Eric,Boulton,forwards,L,L,31,452,654,48
8470299,20072008,Erik,Christensen,forwards,C,L,68,688,387,95
8470937,20072008,Kevin,Doell,forwards,C,R,0,6,8,1
8466393,20072008,Pascal,Dupuis,forwards,L,L,190,1918,871,219
8468121,20072008,Darren,Haydar,forwards,R,R,1,21,23,7
8447958,20072008,Bobby,Holik,forwards,C,R,326,3345,1314,421
8466148,20072008,Marian,Hossa,forwards,R,L,525,4229,1309,609
8469454,20072008,Ilya,Kovalchuk,forwards,L,R,443,3223,926,433
8456887,20072008,Vyacheslav,Kozlov,forwards,L,L,356,2843,1182,497
8471778,20072008,Jordan,Lavallee-Smotherman,forwards,L,L,1,2,4,1
8462082,20072008,Brad,Larsen,forwards,L,L,19,214,294,29
8473412,20072008,Bryan,Little,forwards,C,R,217,1649,843,304
8466399,20072008,Eric,Perrin,forwards,C,L,32,384,245,72
8450725,20072008,Mark,Recchi,forwards,R,L,577,3820,1652,956
8470289,20072008,Jim,Slater,forwards,C,L,67,762,584,71
8470737,20072008,Brett,Sterling,forwards,L,L,5,44,30,4
8469582,20072008,Colin,Stuart,forwards,C,L,8,78,56,5
8469501,20072008,Chris,Thorburn,forwards,R,R,53,691,801,81
8466392,20072008,Todd,White,forwards,C,L,141,1086,653,240
8470828,20072008,Toby,Enstrom,defensemen,D,L,54,819,719,254
8468090,20072008,Garnet,Exelby,defensemen,D,L,7,245,408,43
8467956,20072008,Niclas,Havelid,defensemen,D,L,34,751,628,137
8456850,20072008,Ken,Klee,defensemen,D,R,55,1053,934,140
8465168,20072008,Joel,Kwiatkowski,defensemen,D,L,16,314,282,29
8467896,20072008,Steve,McCarthy,defensemen,D,L,17,280,302,38
8469488,20072008,Mark,Popovic,defensemen,D,L,2,57,81,5
8471223,20072008,Boris,Valabik,defensemen,D,L,0,43,80,7
8458595,20072008,Alexei,Zhitnik,defensemen,D,L,96,2188,1085,375
8460704,20072008,Johan,Hedberg,goalies,G,L,0,NA,373,10
8470140,20072008,Kari,Lehtonen,goalies,G,L,0,NA,649,28
8471715,20072008,Ondrej,Pavelec,goalies,G,L,0,NA,398,6
8469474,20082009,Colby,Armstrong,forwards,R,R,89,702,476,120
8460720,20082009,Eric,Boulton,forwards,L,L,31,452,654,48
8470299,20082009,Erik,Christensen,forwards,C,L,68,688,387,95
8470156,20082009,Joey,Crabb,forwards,R,R,20,184,179,33
8469454,20082009,Ilya,Kovalchuk,forwards,L,R,443,3223,926,433
8456887,20082009,Vyacheslav,Kozlov,forwards,L,L,356,2843,1182,497
8471778,20082009,Jordan,Lavallee-Smotherman,forwards,L,L,1,2,4,1
8473412,20082009,Bryan,Little,forwards,C,R,217,1649,843,304
8474146,20082009,Spencer,Machacek,forwards,R,R,2,20,25,7
8470564,20082009,Joe,Motzko,forwards,R,R,4,32,25,2
8466399,20082009,Eric,Perrin,forwards,C,L,32,384,245,72
8471514,20082009,Rich,Peverley,forwards,C,R,84,865,442,157
8464967,20082009,Marty,Reasoner,forwards,C,L,97,1088,798,169
8470289,20082009,Jim,Slater,forwards,C,L,67,762,584,71
8470737,20082009,Brett,Sterling,forwards,L,L,5,44,30,4
8469582,20082009,Colin,Stuart,forwards,C,L,8,78,56,5
8469501,20082009,Chris,Thorburn,forwards,R,R,53,691,801,81
8466392,20082009,Todd,White,forwards,C,L,141,1086,653,240
8468789,20082009,Jason,Williams,forwards,C,R,94,801,455,133
8474567,20082009,Zach,Bogosian,defensemen,D,R,58,1422,811,159
8470828,20082009,Toby,Enstrom,defensemen,D,L,54,819,719,254
8468090,20082009,Garnet,Exelby,defensemen,D,L,7,245,408,43
8468493,20082009,Ron,Hainsey,defensemen,D,L,59,1416,1132,252
8467956,20082009,Niclas,Havelid,defensemen,D,L,34,751,628,137
8471288,20082009,Scott,Lehman,defensemen,D,L,0,0,1,0
8471253,20082009,Grant,Lewis,defensemen,D,R,0,1,1,0
8470136,20082009,Nathan,Oystrick,defensemen,D,L,5,55,65,10
8474557,20082009,Anssi,Salmela,defensemen,D,L,4,139,112,17
8451224,20082009,Mathieu,Schneider,defensemen,D,L,223,3092,1289,520
8471223,20082009,Boris,Valabik,defensemen,D,L,0,43,80,7
8472262,20082009,Clay,Wilson,defensemen,D,L,4,54,36,4
8460704,20082009,Johan,Hedberg,goalies,G,L,0,NA,373,10
8470140,20082009,Kari,Lehtonen,goalies,G,L,0,NA,649,28
8471715,20082009,Ondrej,Pavelec,goalies,G,L,0,NA,398,6
8466202,20092010,Maxim,Afinogenov,forwards,R,L,158,1557,651,237
8467353,20092010,Nik,Antropov,forwards,C,L,193,1372,788,272
8469474,20092010,Colby,Armstrong,forwards,R,R,89,702,476,120
8469543,20092010,Evgeny,Artyukhin,forwards,R,L,19,221,199,30
8471697,20092010,Niclas,Bergfors,forwards,R,R,35,389,173,48
8460720,20092010,Eric,Boulton,forwards,L,L,31,452,654,48
8475169,20092010,Evander,Kane,forwards,L,L,316,3138,890,281
8469454,20092010,Ilya,Kovalchuk,forwards,L,R,443,3223,926,433
8456887,20092010,Vyacheslav,Kozlov,forwards,L,L,356,2843,1182,497
8473412,20092010,Bryan,Little,forwards,C,R,217,1649,843,304
8470667,20092010,Clarke,MacArthur,forwards,L,L,133,976,552,171
8471514,20092010,Rich,Peverley,forwards,C,R,84,865,442,157
8464967,20092010,Marty,Reasoner,forwards,C,L,97,1088,798,169
8470289,20092010,Jim,Slater,forwards,C,L,67,762,584,71
8472379,20092010,Tim,Stapleton,forwards,C,R,19,133,118,18
8469501,20092010,Chris,Thorburn,forwards,R,R,53,691,801,81
8466392,20092010,Todd,White,forwards,C,L,141,1086,653,240
8474567,20092010,Zach,Bogosian,defensemen,D,R,58,1422,811,159
8446053,20092010,Chris,Chelios,defensemen,D,R,185,3627,1651,763
8470828,20092010,Toby,Enstrom,defensemen,D,L,54,819,719,254
8468493,20092010,Ron,Hainsey,defensemen,D,L,59,1416,1132,252
8465210,20092010,Pavel,Kubina,defensemen,D,R,110,1748,970,276
8473459,20092010,Arturs,Kulda,defensemen,D,L,0,16,15,2
8469665,20092010,Johnny,Oduya,defensemen,D,L,41,836,850,149
8469488,20092010,Mark,Popovic,defensemen,D,L,2,57,81,5
8474557,20092010,Anssi,Salmela,defensemen,D,L,4,139,112,17
8469575,20092010,Christoph,Schubert,defensemen,D,L,25,436,315,47
8471223,20092010,Boris,Valabik,defensemen,D,L,0,43,80,7
8460704,20092010,Johan,Hedberg,goalies,G,L,0,NA,373,10
8471715,20092010,Ondrej,Pavelec,goalies,G,L,0,NA,398,6
8467353,20102011,Nik,Antropov,forwards,C,L,193,1372,788,272
8471697,20102011,Niclas,Bergfors,forwards,R,R,35,389,173,48
8460720,20102011,Eric,Boulton,forwards,L,L,31,452,654,48
8475788,20102011,Alexander,Burmistrov,forwards,C,L,37,435,348,64
8474616,20102011,Patrice,Cormier,forwards,C,L,1,44,52,4
8470741,20102011,Nigel,Dawes,forwards,R,L,39,351,212,45
8462041,20102011,Radek,Dvorak,forwards,R,R,227,2463,1260,363
8470280,20102011,Ben,Eager,forwards,L,L,43,404,407,42
8475169,20102011,Evander,Kane,forwards,L,L,316,3138,890,281
8475159,20102011,Carl,Klingberg,forwards,L,R,1,10,12,0
8471217,20102011,Andrew,Ladd,forwards,L,L,256,2151,1001,294
8473412,20102011,Bryan,Little,forwards,C,R,217,1649,843,304
8474146,20102011,Spencer,Machacek,forwards,R,R,2,20,25,7
8473493,20102011,Ben,Maxwell,forwards,C,L,2,31,47,6
8460556,20102011,Freddy,Modin,forwards,L,L,232,1956,898,230
8471514,20102011,Rich,Peverley,forwards,C,R,84,865,442,157
8470321,20102011,Patrick,Rissmiller,forwards,C,L,18,263,192,28
8471238,20102011,Rob,Schremp,forwards,C,L,20,165,114,34
8470289,20102011,Jim,Slater,forwards,C,L,67,762,584,71
8472379,20102011,Tim,Stapleton,forwards,C,R,19,133,118,18
8470618,20102011,Anthony,Stewart,forwards,R,R,27,306,262,44
8469501,20102011,Chris,Thorburn,forwards,R,R,53,691,801,81
8471218,20102011,Blake,Wheeler,forwards,R,R,317,2932,1158,620
8474567,20102011,Zach,Bogosian,defensemen,D,R,58,1422,811,159
8470834,20102011,Dustin,Byfuglien,defensemen,D,R,177,2612,869,348
8470828,20102011,Toby,Enstrom,defensemen,D,L,54,819,719,254
8468493,20102011,Ron,Hainsey,defensemen,D,L,59,1416,1132,252
8473459,20102011,Arturs,Kulda,defensemen,D,L,0,16,15,2
8470578,20102011,Freddy,Meyer,defensemen,D,L,20,264,281,53
