source,target,value
87,212,0.8032979021242024
87,247,0.8032978198403543
87,165,0.8032596977931931
87,219,0.8030272671554048
87,210,0.8024819139508912
87,220,0.8023466613426464
87,74,0.8022931422901771
87,117,0.8022034356729664
87,31,0.801689114327658
87,68,0.8015348222369635
87,22,0.8015313569322395
87,76,0.8014842950255412
87,120,0.8013984185237192
87,93,0.8012573877977531
87,253,0.8011393037082066
87,96,0.801008331611288
87,71,0.8009024531155593
87,81,0.8008094828626249
87,47,0.8002982005574033
87,193,0.8002692348949906
87,215,0.8001462404979045
87,72,0.8000746268534514
88,102,0.9455532816167942
88,101,0.9364991856476486
88,97,0.9294065781570159
88,129,0.8468653345354594
88,151,0.8423797952293884
88,78,0.839758355200198
88,85,0.838454388208338
88,197,0.8378207803700386
88,59,0.8347675655008083
88,93,0.8327721473077949
88,248,0.8327061662821685
88,149,0.8325362157466959
88,114,0.8296849690902715
88,160,0.8257102067255544
88,95,0.8251897889125437
88,53,0.8244817169240947
88,136,0.8226219401003521
88,196,0.8217315295316848
88,229,0.8199820870384928
88,87,0.8195838232320197
88,112,0.8192928725850128
88,127,0.8181385908513513
88,219,0.817277691212078
88,126,0.8139477843992208
88,104,0.8139165115753921
88,233,0.8138789018704051
88,214,0.8132832146187274
88,31,0.8131628540250659
88,215,0.8121795517830304
88,251,0.8121726462893287
88,57,0.8117456283619452
88,63,0.8107233325896808
88,122,0.8104083283672816
88,161,0.8095391122452009
88,25,0.8089217177521498
88,184,0.8088655583771137
88,15,0.808423806003389
88,19,0.8080756955130014
88,168,0.807823371717879
88,222,0.8077980654135742
88,144,0.8077941358380248
88,107,0.807460698602029
88,227,0.8068087787731252
88,181,0.806662711038318
88,244,0.8062961376527016
88,92,0.8059351340684695
88,140,0.8058976121261945
88,223,0.8055261064111605
88,195,0.8052620939812482
88,135,0.8052242647847112
88,45,0.8051346871317028
88,213,0.8048548475991157
88,137,0.8039015229247036
88,146,0.8038642270964489
88,249,0.8035319194317433
88,202,0.8034849921256668
88,173,0.8028180952480832
88,240,0.8027821449830148
88,9,0.8026553091717671
88,20,0.8025100126074115
88,117,0.802368548106678
88,177,0.8017983921760942
88,115,0.8016665261255395
88,239,0.8016110250317594
88,46,0.8014929942973581
88,163,0.8008286075907054
88,172,0.8003917059760166
88,118,0.8000693086044507
89,128,0.8798586187052554
89,144,0.8732754077680418
89,172,0.8684631962920193
89,132,0.8680713959647357
89,226,0.8643864730733424
89,60,0.8619447451265816
89,151,0.8610106339355619
89,106,0.8594713999805311
89,191,0.8588841638730923
89,67,0.8585224064090019
89,180,0.857167840533452
89,203,0.8570529217858162
89,107,0.8566568121804196
89,164,0.8560721544345656
89,228,0.8559876979659384
89,237,0.8557277549617056
89,159,0.8551653113825233
89,148,0.8546038508739747
89,234,0.8545586896504089
89,120,0.8537757632696324
89,204,0.8525624892957768
89,222,0.8521557405636352
89,7,0.8521082496312444
89,90,0.8495249586465526
89,218,0.8493951638977506
89,207,0.8489597606403936
89,181,0.8488050433981228
89,119,0.8486247732340609
89,72,0.8484261558349087
89,166,0.8481559077880313
89,161,0.8466657507977771
89,157,0.8457690646877234
89,147,0.8450344156917454
89,23,0.8449485042699794
89,50,0.8444296821954983
89,214,0.843584036819464
89,136,0.8434834887788939
89,208,0.8433863722624813
89,100,0.8433563370753019
89,179,0.8429409678914798
89,176,0.8422693490431397
89,129,0.8405388373446012
89,201,0.8405270374923522
89,87,0.8390987960703674
89,253,0.8383538459950287
89,220,0.8379831363628403
89,138,0.8375020284515649
89,146,0.8374934110997821
89,233,0.836681791684105
89,123,0.8366422944157609
89,64,0.8362112914238624
89,219,0.8360756519164426
89,92,0.8360365897362081
89,213,0.8354260999612182
89,223,0.8349599426816423
89,46,0.8338735415846587
89,85,0.8333991510723633
89,229,0.8332229220154537
89,195,0.8331433405212317
89,249,0.8319758094367565
89,80,0.8317696530110846
89,127,0.8311700581616406
89,112,0.8309719899966108
89,142,0.8308589686753466
89,190,0.8298375449168218
89,215,0.8298095343529741
89,209,0.8293220708780923
89,140,0.8290278205181812
89,9,0.8290129900778523
89,59,0.8284087816765061
89,35,0.8277807283671094
89,175,0.8277097439996438
89,122,0.8274360740805176
89,91,0.8272150979515701
89,124,0.8260696344143551
89,227,0.824842809569996
89,189,0.8240682380725325
89,171,0.823602838764496
89,31,0.8235391047954606
89,98,0.8234475779728645
89,246,0.8207770698048398
89,62,0.8202680016586189
89,33,0.8200501218774737
89,184,0.8194916223177596
89,205,0.8193202450894498
89,169,0.8184456623795696
89,131,0.8183667320279425
89,38,0.8183467933196716
89,241,0.8177359494707938
89,160,0.8176299188861244
89,93,0.8169760579266356
89,16,0.816863588596095
89,99,0.8154817434896299
89,248,0.8139827636841401
89,69,0.8137214756257194
89,187,0.8135191289115957
89,154,0.813185836875043
89,134,0.8131512418214896
89,77,0.8130095586362869
89,75,0.81292480156285
89,158,0.8118406811773664
89,53,0.8116812383613712
89,194,0.8114717888062682
89,78,0.8114604232606261
89,197,0.811309713120697
89,242,0.8109780278346078
89,165,0.8101567011292264
89,118,0.8098937618772309
89,111,0.8092871959688823
89,221,0.8092269504841457
89,186,0.8088787421039316
89,247,0.8084850988228638
89,252,0.8084111836163483
89,97,0.8081843113403825
89,79,0.8079894834767603
89,25,0.8073504350169937
89,22,0.8062515976462524
89,170,0.8061384702071039
89,57,0.8056981353176519
89,211,0.8056922818894368
89,103,0.805672760328049
89,243,0.8054835985185723
89,245,0.8051257133758722
89,81,0.8050368141815378
89,65,0.8048699061809905
89,250,0.8048592712945453
89,117,0.8045630369845409
89,193,0.8045097571167932
89,17,0.8042704865274485
89,29,0.8042485174737312
89,178,0.8039232411131558
89,167,0.8039063405276091
89,101,0.8032107038740343
89,34,0.8027084126484976
89,61,0.802274271673746
89,63,0.8022359448210039
89,102,0.8018675708180026
89,199,0.8012961222056293
89,96,0.80105328788615
89,163,0.8008839960547565
89,135,0.8006904330562812
90,91,0.8923661676582634
90,132,0.8868942236702827
90,228,0.8788217422212571
90,193,0.870917621473316
90,134,0.8629035083322307
90,191,0.8620792352876341
90,64,0.8552238210626946
90,136,0.8505016117002715
90,176,0.8501593060011664
90,89,0.8495249586465526
90,203,0.8493741265035955
90,213,0.8471593957905375
90,144,0.8448886949445049
90,184,0.843507854912514
90,87,0.8427419827310305
90,245,0.8425445148483638
90,106,0.8424695101883879
90,180,0.8410689955078098
90,74,0.8397317170508892
90,151,0.8356928882631672
90,60,0.8355836777662841
90,204,0.8340880795612398
90,100,0.8330828684081979
90,186,0.8327297092413374
90,23,0.8306452276413678
90,147,0.8297238475179839
90,119,0.8296134367690821
90,201,0.829148387847476
90,128,0.8286271597114595
90,223,0.826521256103316
90,123,0.8250820805737411
90,148,0.8247758163157912
90,38,0.8237503060685955
90,172,0.8215885119351888
90,7,0.8215655323521083
90,164,0.8215339553537034
90,226,0.8203837287153
90,92,0.820142673057097
90,122,0.820120576892048
90,167,0.8199304386526816
90,199,0.81869122691494
90,195,0.8174204748768811
90,152,0.8167563882431468
90,194,0.8160325940399041
90,138,0.8157010275730263
90,67,0.8155848489618351
90,46,0.8146458797829901
90,229,0.8138960806963204
90,118,0.8131849428817004
90,243,0.8108112170760362
90,214,0.810625629817829
90,129,0.8100115038557494
90,43,0.8099480354967226
90,169,0.8097869733868481
90,65,0.8097754976491808
90,158,0.8096346119803597
90,159,0.80960265293916
90,35,0.8091008721833994
90,34,0.8083895367624704
90,237,0.8079789700046082
90,59,0.8077013614589278
90,124,0.8076638952797311
90,161,0.8074037032347606
90,20,0.8070243579630836
90,221,0.8067118499045618
90,146,0.805415477228267
90,218,0.8054051093540893
90,33,0.8051029084474789
90,173,0.8047954739420666
90,126,0.8047368793107182
90,55,0.8045880236758347
90,120,0.80444036282426
90,222,0.8039476145278049
90,178,0.803680774411602
90,9,0.8035992414253468
90,105,0.8032965749041898
90,208,0.8021244820074604
90,234,0.8017569302590536
90,162,0.8016008181883661
90,98,0.8014892830429418
90,247,0.8013375722966878
90,165,0.8012340780321885
90,81,0.8006829817873473
90,177,0.800659857453702
90,181,0.8006161214002019
91,90,0.8923661676582634
91,132,0.8839135547345223
91,134,0.8780125623227052
91,193,0.8643224457459717
91,87,0.8641389931630185
91,228,0.8541161261114215
91,184,0.8540288668478786
91,176,0.8524403327995026
91,136,0.8516052848506999
91,245,0.8486922339021085
91,203,0.8484759315256964
91,60,0.8437282077483994
91,7,0.8421547239082485
91,106,0.8413342331052974
91,151,0.8408339123841039
91,100,0.838947180919845
91,204,0.838604346174624
91,180,0.8338883010853128
91,213,0.8330055991477988
91,237,0.8329066635894252
91,35,0.832545906641152
91,144,0.8325307606260457
91,229,0.8321067321988341
91,138,0.8319671748281889
91,226,0.8318239550560448
91,223,0.8294662685006863
91,38,0.8293516205303962
91,186,0.8289514138321771
91,89,0.8272150979515701
91,181,0.8271000025317518
91,64,0.8268163834105628
91,172,0.82655898006023
91,123,0.8248723838081079
91,194,0.823943057720042
91,9,0.8231136688660043
91,159,0.822728379519901
91,20,0.822319922772307
91,152,0.8220209590379405
91,55,0.8220121778782076
91,92,0.8204946966665887
91,191,0.8198469778969038
91,124,0.8196841747856766
91,128,0.8189990062109108
91,147,0.818757133702059
91,234,0.818252111941005
91,29,0.8181706221512276
91,67,0.8179314279692755
91,26,0.817572406432595
91,208,0.8157009012920102
91,120,0.8154514620492578
91,187,0.8154087223314006
91,74,0.8149731655502188
91,129,0.8145331282294077
91,122,0.8142273982478022
91,243,0.8134958433653674
91,195,0.8133170912771133
91,23,0.8130939337183274
91,169,0.8128140661020966
91,148,0.812729214270396
91,59,0.8118349776408041
91,247,0.8112316223614477
91,199,0.8110857067707116
91,178,0.8108813900156012
91,81,0.8108242024078656
91,85,0.8105911975923984
91,249,0.8104847755521174
91,177,0.8096620529636203
91,43,0.8095235880194098
91,33,0.8086793970347371
91,164,0.8084220273161962
91,105,0.8082692985354685
91,171,0.8081489364847061
91,46,0.8080457909232585
91,165,0.8079850599215559
91,135,0.8076835329306501
91,118,0.80670636221274294
91,61,0.8063503163887363
91,173,0.805702269949056
91,140,0.8054130088059609
91,17,0.8054083947533109
91,119,0.8052203169138741
91,233,0.804616982200307
91,107,0.8044819906141237
91,222,0.804439452392928
91,214,0.8041383482861815
91,45,0.8039699142344636
91,111,0.8037042866743658
91,72,0.8035190868650487
91,126,0.8027382808481537
91,158,0.8010647069559625
91,95,0.8007686509436447
91,240,0.8003758742647603
92,100,0.8690213103439393
92,253,0.8510188777115092
92,60,0.8508555528370376
92,222,0.8461207672565233
92,180,0.8435267536784901
92,204,0.8427034443921295
92,214,0.8423048680511235
92,229,0.8413447525815757
92,218,0.8410369839085562
92,31,0.8402048811112811
92,134,0.8400790665431384
92,89,0.8360365897362081
92,176,0.8349797015083429
92,129,0.8348039055617794
92,34,0.8344095341905979
92,35,0.8325865128502699
92,120,0.8322531241467634
92,226,0.8309339805387417
92,228,0.8307424290745742
92,87,0.8304824784240843
92,99,0.8299209515357275
92,166,0.8299147319146725
92,59,0.8287757086562054
92,203,0.8280003286959119
92,161,0.8266466871217898
92,136,0.8263755703948265
92,128,0.826018270826313
92,151,0.8251980051702011
92,62,0.8247977128289208
92,7,0.8247347579746954
92,172,0.8246530158326457
92,159,0.8246471120722629
92,233,0.8243498164318357
92,122,0.8239722259798108
92,184,0.8239454176911116
92,245,0.8236465935495831
92,107,0.8236267544072752
92,132,0.8235380330361676
92,213,0.8231722898690648
92,30,0.8226765396442912
92,179,0.8218599385717432
92,91,0.8204946966665887
92,90,0.820142673057097
92,142,0.8194110539501556
92,237,0.8185030084518254
92,112,0.8181653713562517
92,85,0.8180995798892606
92,164,0.8180030798128944
92,106,0.8174247281694258
92,9,0.8173358638983299
92,196,0.8172561386555777
92,64,0.8165358084771782
92,140,0.8144617647860813
92,65,0.8138519752406947
92,84,0.8130427574861168
92,234,0.8128648916229615
92,175,0.8125562694801644
92,163,0.8125424416064769
92,165,0.812402581634912
92,197,0.812354429402184
92,123,0.8116896466940994
92,191,0.8115745087626849
92,186,0.8113087336150397
92,240,0.8108067947359369
92,118,0.8106444688790587
92,250,0.8103398378556148
92,33,0.8102340341249431
92,47,0.8098816398145613
92,178,0.8098368401064175
92,152,0.8094957155599048
92,138,0.808926817804285
92,219,0.8088680170997494
92,46,0.8083335343862648
92,29,0.8080962267415865
92,124,0.8079160450376007
92,215,0.807024188345151
92,193,0.8068716860255576
92,63,0.806485984150428
92,225,0.8060407651209143
92,88,0.8059351340684695
92,102,0.8059231951393478
92,127,0.8056443880146841
92,144,0.8055397904343977
92,78,0.8052446215960043
92,177,0.8046608114512
92,25,0.8046554067535662
92,53,0.8045555653189826
92,126,0.8044491130966365
92,199,0.8044012946329815
92,173,0.8042515368133447
92,249,0.8041404083237971
92,157,0.80413434736134
92,247,0.8037836350418657
92,20,0.803426601371614
92,181,0.8030872436918829
92,19,0.802627236579103
92,14,0.8022476620324028
92,98,0.8021212942712042
92,67,0.8018427620429845
92,195,0.8014399939368447
92,248,0.8012235017643828
92,43,0.8010875840116372
92,135,0.8007269444381783
92,205,0.8002695790220733
92,169,0.8002320474010335
92,231,0.8000335122585709
93,85,0.8487803250832315
93,112,0.8473308352753668
93,104,0.8469986129949284
93,141,0.8466238181524667
93,129,0.8454048891902776
93,149,0.8383188382702357
93,240,0.8382200615151053
93,219,0.8373392868048534
93,214,0.8372382343526205
93,107,0.8368777315974203
93,229,0.8360068456709745
93,109,0.835979653919887
93,78,0.8356140317580226
93,97,0.8355505506646724
93,102,0.8338060841945432
93,88,0.8327721473077949
93,95,0.8324476230475794
93,127,0.8289471661256234
93,25,0.8284620776146013
93,161,0.827225207453284
93,195,0.8251302041201998
93,136,0.8239885501744348
93,174,0.8228707642344633
93,222,0.8226130139832923
93,151,0.8224682008077784
93,59,0.8219567836791564
93,163,0.8219328464214694
93,79,0.8217199749241336
93,233,0.819926236412745
93,116,0.8193193277102994
93,242,0.8190030005619098
93,207,0.8187337831692844
93,172,0.8186651903913289
93,157,0.818249285222802
93,196,0.8179982732553721
93,101,0.8172607870379711
93,248,0.8171794383775035
93,89,0.8169760579266356
93,146,0.8167575561065855
93,30,0.8165428560001484
93,249,0.8165310363506422
93,227,0.8161708969686936
93,160,0.8151914485776484
93,220,0.8150661447184006
93,138,0.8147747040994753
93,115,0.8145529452820279
93,153,0.8145465156982339
93,34,0.8142079582915049
93,154,0.8137356725034323
93,218,0.8136514240403536
93,180,0.8135162676396517
93,31,0.8132434895960071
93,251,0.8130073692961812
93,96,0.8130016321165932
93,215,0.8126391528554537
93,140,0.8126173282941451
93,188,0.8125527551300141
93,67,0.8117980271767892
93,204,0.8116541263389454
93,118,0.8116540409405932
93,184,0.8113669953462487
93,99,0.810878209983267
93,247,0.8105850218432832
93,246,0.8092359675897394
93,164,0.8091834814423698
93,144,0.8086093945747126
93,213,0.8079919270123418
93,72,0.8074019736791509
93,175,0.8071358279367532
93,197,0.8066506626444099
93,228,0.8064522742838601
93,114,0.8063882573539933
93,60,0.80638695413232
93,165,0.8061189222431046
93,53,0.8061013635063295
93,168,0.8052110649845262
93,159,0.8048067142500793
93,82,0.8040420391223558
93,16,0.8039924247250796
93,181,0.8038560882421725
93,202,0.8028151744517945
93,169,0.8025940523224991
93,126,0.8023205925275619
93,231,0.8021734745071364
93,128,0.8016188859631559
93,50,0.8014635399091368
93,46,0.801448496087195
93,87,0.8012573877977531
93,205,0.8008637330338998
93,187,0.8003795467700237
93,122,0.8003295863199774
93,191,0.8002882130854609
94,238,0.8708383069520609
94,150,0.8571683343335834
94,175,0.8553050203945761
94,247,0.8532320429771462
94,162,0.8390849960894055
94,14,0.835682093562071
94,152,0.8356770555097249
94,135,0.8350005829158533
94,184,0.8319594166265701
94,165,0.8317218600901092
94,217,0.8281590076324433
94,169,0.8226640101629771
94,68,0.8224744323643068
94,136,0.819460441749684
94,63,0.8176489107776888
94,43,0.8141693543606809
94,170,0.813497884375823
94,180,0.8133969299836077
94,117,0.813301722784015
94,204,0.8125282032200759
94,20,0.8116781889321021
94,133,0.8116310856035708
94,110,0.811323802923242
94,129,0.8106334509172984
94,123,0.8093914229025336
94,118,0.8085215809762255
94,202,0.806907215937592
94,100,0.8062106124613903
94,161,0.8050721337263614
94,70,0.8045495402025238
94,229,0.8040268253984442
94,122,0.8037637010333354
94,196,0.8030131408335177
94,46,0.8014192020357935
94,60,0.8013354689260664
94,171,0.8012836006225905
94,224,0.8000964958997148
95,141,0.8360988246969785
95,93,0.8324476230475794
95,196,0.8308230746160012
95,161,0.8293844581009123
95,129,0.8271797222731548
95,248,0.8269911038448454
95,104,0.8258669255465149
95,88,0.8251897889125437
95,107,0.8235732927917769
95,146,0.8230366386869136
95,138,0.8221861647749653
95,136,0.8220680340739364
95,102,0.8218808099111611
95,149,0.8204105123223546
95,109,0.8181883274003584
95,120,0.8167843718078808
95,85,0.8156307802764433
95,202,0.815354032484036
95,229,0.8153245282403541
95,214,0.8145766623523364
95,184,0.8140254418152233
95,247,0.8136572901722187
95,59,0.8135686755565644
95,151,0.8127051008585622
95,222,0.8110024769019967
95,218,0.8094125472735696
95,219,0.8091344476927411
95,157,0.8085632787717928
95,249,0.8076195238784759
95,97,0.8075957204520875
95,154,0.8064694102416622
95,165,0.80619500747245
95,31,0.805688192479874
95,191,0.8048045807691256
95,46,0.8044925850426846
95,106,0.804447105002935
95,205,0.8041015161603576
95,124,0.8040653343479428
95,68,0.8040648255225811
95,204,0.8039201228696184
95,240,0.8031038166182568
95,172,0.8027001779717875
95,213,0.8023645016046069
95,239,0.8020229642174658
95,171,0.8018848133435468
95,227,0.8017585227299754
95,101,0.801148100617355
95,91,0.8007686509436447
95,98,0.800419511226852
95,140,0.8001859877663312
96,104,0.8163525863255109
96,93,0.8130016321165932
96,129,0.8124241420986162
96,171,0.8115060170809749
96,136,0.8109826026749954
96,109,0.806465929634726
96,184,0.8063785119438424
96,222,0.8061318919458861
96,204,0.8060263505251439
96,46,0.8055491350082878
96,159,0.8051102839880581
96,233,0.8046822672112466
96,107,0.8045880255598341
96,53,0.8044608498641947
96,122,0.8041809021570249
96,229,0.8041378785478528
96,172,0.8040715589962594
96,151,0.8039195812903435
96,60,0.8027647868600988
96,123,0.8025385140408569
96,163,0.8025258760461149
96,100,0.8012056503847548
96,89,0.80105328788615
96,87,0.801008331611288
96,120,0.8007864717801367
96,195,0.8006141493026635
96,105,0.8004304920462478
96,97,0.8000397788517284
97,88,0.9294065781570159
97,102,0.924031142155864
97,101,0.9225097035952474
97,151,0.8362150810998504
97,93,0.8355505506646724
97,129,0.8347817685467103
97,160,0.8258803526603066
97,85,0.8252788730693171
97,136,0.8245336581853773
97,114,0.8200910768261501
97,229,0.8199503971606668
97,149,0.8177561813011255
97,78,0.8162352175782478
97,107,0.8155690812454115
97,59,0.8155489278602847
97,248,0.8155256419126821
97,87,0.8152185785907389
97,240,0.8146463491852197
97,122,0.8143753493438413
97,222,0.8141402884015768
97,181,0.8132542877002197
97,233,0.8130099565090861
97,140,0.8126325831564669
97,104,0.8116709333408909
97,239,0.8108594792089076
97,213,0.810369556158241
97,227,0.8096094056328592
97,175,0.8095726783719228
97,35,0.8092596535112492
97,146,0.8091047003710414
97,249,0.8088482290499889
97,126,0.8087714104707507
97,214,0.8084876057789487
97,112,0.808340341539095
97,89,0.8081843113403825
97,154,0.8077825906547903
97,95,0.8075957204520875
97,244,0.8072052954254413
97,197,0.806899153553422
97,195,0.8064947757893574
97,165,0.8064108217679665
97,9,0.8062346944794505
97,204,0.805907301202471
97,184,0.8058801669051036
97,123,0.8058745929993071
97,219,0.8056646082194782
97,223,0.8054857056165506
97,228,0.8054791785105229
97,120,0.8051238306251733
97,127,0.8048134320273901
97,242,0.8047877811463199
97,177,0.8044018581207447
97,157,0.803693033564745
97,53,0.8034735156641639
97,138,0.8031248346836912
97,169,0.8027461882897826
97,60,0.8025420581905034
97,196,0.8025380866091117
97,161,0.8024683845971433
97,164,0.8024248664845258
97,237,0.802292749889091
97,159,0.8016203797793868
97,7,0.8006352998798405
97,45,0.800426691575129
97,96,0.8000397788517284
98,146,0.830116185520029
98,184,0.8295723841304734
98,129,0.8274421232234278
98,169,0.8247550664925372
98,89,0.8234475779728645
98,5,0.8183348754549273
98,7,0.8170339670742076
98,120,0.81652630325762
98,23,0.8154785375420265
98,191,0.814994879349407
98,144,0.8148680567092257
98,158,0.8148412031283159
98,214,0.8145204063566863
98,122,0.8143850401945196
98,124,0.8142523491677908
98,145,0.8139849702430949
98,46,0.8138903068494345
98,53,0.8116467013639632
98,105,0.8087255801851849
98,160,0.8078731294844613
98,170,0.8070031635786254
98,194,0.8067283079889238
98,217,0.806679477297487
98,231,0.806664785826983
98,147,0.8063753737804358
98,118,0.806111686392821
98,215,0.8058025957425979
98,248,0.8055247241737455
98,213,0.8053376248495434
98,152,0.8050635191115182
98,196,0.8042874877865991
98,42,0.8037126663339786
98,64,0.8028674164605626
98,92,0.8021212942712042
98,90,0.8014892830429418
98,138,0.8014642888787485
98,102,0.801212370706913
98,151,0.8006663590363654
98,95,0.800419511226852
98,182,0.8003967139473871
98,172,0.800343856725554
99,214,0.8787458901366036
99,59,0.8753214111451101
99,50,0.8465961446338625
99,129,0.839770764742476
99,169,0.8355840593153786
99,163,0.8350586636003773
99,92,0.8299209515357275
99,100,0.8258503841726517
99,107,0.8245581220169584
99,112,0.8225405784990658
99,85,0.8222896140032022
99,237,0.8208939616118397
99,131,0.8204709396635071
99,161,0.8184168706960345
99,60,0.8176337800009355
99,46,0.8174692674118881
99,170,0.8173265663325617
99,240,0.8164835739525363
99,204,0.8160923000541235
99,89,0.8154817434896299
99,253,0.8153095325573738
99,13,0.8146751570383531
99,118,0.8145524700208158
99,229,0.8133847924783135
99,226,0.8130441998650437
99,228,0.8125417089471558
99,106,0.8115291448923145
99,151,0.8110595517061798
99,134,0.810951946875262
99,25,0.810885667823113
99,93,0.810878209983267
99,127,0.8105961786378029
99,87,0.8097725939387522
99,172,0.8089912970520563
99,165,0.8087315850374897
99,9,0.8079658273514602
99,115,0.8078840706554998
99,26,0.8077260455899403
99,128,0.8076018374410725
99,79,0.8072508423850285
99,245,0.807237164790636
99,31,0.8060717241730835
99,177,0.8053457884310454
99,7,0.8046009769693363
99,30,0.8040849617851598
99,136,0.8040622150024974
99,34,0.8031637213546496
99,157,0.803094214666313
99,218,0.802766218813208
99,35,0.8026616956476814
99,219,0.8026112464937079
99,67,0.8018400278941475
99,62,0.8015741412597498
99,102,0.8010102090196132
99,159,0.8006186587523729
99,178,0.800573784077583
99,225,0.8005329221345181
100,92,0.8690213103439393
100,245,0.8675204400631787
100,60,0.8661784763085311
100,204,0.864313581763953
100,177,0.8594597160727953
100,178,0.8554565900428007
100,226,0.8549554062732826
100,35,0.8540840207545315
100,87,0.8531157575469818
100,134,0.8523786810114212
100,253,0.8471405595856215
100,159,0.8456220494719172
100,89,0.8433563370753019
100,175,0.8409520106959032
100,106,0.8407586894286855
100,179,0.8404327573630973
100,237,0.8400214860881089
100,91,0.838947180919845
100,120,0.8383211984844492
100,229,0.837422199152087
100,136,0.835979583125044
100,59,0.8357694336478759
100,228,0.8357599334573002
100,132,0.8354472396277268
100,199,0.8344834652991661
100,218,0.8338641625497142
100,90,0.8330828684081979
100,180,0.8319964770494501
100,123,0.8319530910039237
100,225,0.8319439943336694
100,163,0.8317710193500172
100,186,0.8316760378696886
100,128,0.8295011623942232
100,176,0.828986361091815
100,222,0.8283112445381952
100,166,0.8283084425900936
100,213,0.8261322491623944
100,99,0.8258503841726517
100,142,0.8246451867975169
100,184,0.824007236740255
100,151,0.8239251308448986
100,47,0.8229338967278775
100,107,0.8227553579477266
100,193,0.8226744506478649
100,203,0.8218221644266912
100,122,0.8216993576540261
100,67,0.8203197656697664
100,129,0.8202218883762261
100,140,0.8196758169948033
100,62,0.8195716620409264
100,161,0.8189642667258459
100,173,0.8186588959141361
100,64,0.818629111521573
100,126,0.8184386478305141
100,214,0.8183156892218346
100,212,0.818143439379728
100,195,0.8176012732972543
100,181,0.8174490733833621
100,81,0.8174373434677423
100,22,0.8173919598728492
100,111,0.8172317002670796
100,165,0.8170526014116328
100,191,0.8161594193863069
100,154,0.8161414790313954
100,127,0.815813131981215
100,16,0.814823489811047
100,46,0.8139327557919414
100,43,0.8134857044060343
100,65,0.8132953146343675
100,171,0.8130910428300637
100,172,0.8128715750389703
100,148,0.8126812817557614
100,130,0.8120281274686675
100,20,0.8118036155956921
100,118,0.8116365907252464
100,63,0.8112424823147252
100,152,0.811166415290635
100,146,0.8101953109131868
100,210,0.810189368956614
100,7,0.8099280754299704
100,9,0.8096726476774939
100,227,0.8096130972778024
100,144,0.8092497555989853
100,31,0.8087990207335031
100,33,0.8085612693206017
100,247,0.8082876455036042
100,19,0.8070136281146203
100,38,0.8066377540841035
100,23,0.8065136952911464
100,94,0.8062106124613903
100,164,0.805719219453046
100,223,0.8049092069951019
100,215,0.8045783021840702
100,72,0.8044043077324889
100,147,0.8028872713182217
100,205,0.8023230467945736
100,30,0.8022731351547823
100,26,0.802142434958323
100,96,0.8012056503847548
100,117,0.8010576813501253
100,34,0.8006170764537278
100,238,0.8002597146246077
100,50,0.8001918802888385
101,88,0.9364991856476486
101,102,0.9285399970314612
101,97,0.9225097035952474
101,151,0.8528889447249964
101,181,0.8386800415258537
101,136,0.8363519605552603
101,85,0.8361389934026152
101,222,0.8289887354347725
101,160,0.8283639137604046
101,197,0.8266084920367693
101,135,0.8264826842894205
101,129,0.8248461997381106
101,223,0.8234867832435424
101,122,0.8225658342958982
101,233,0.8221565167038067
101,78,0.8208849778188271
101,114,0.8203813870957332
101,107,0.8189070976117349
101,213,0.8188558087999704
101,248,0.8184885432443265
101,123,0.8182458176746665
101,93,0.8172607870379711
101,162,0.8168028071338869
101,137,0.8162960215278535
101,228,0.8155122324297837
101,229,0.8154232183604384
101,165,0.8151757921558184
101,112,0.8147445965175136
101,176,0.8141385697557179
101,14,0.8138210773141266
101,227,0.813736285857145
101,20,0.8128529501774268
101,53,0.8126717362394058
101,59,0.8122620357515805
101,120,0.811472031069705
101,87,0.8113317810680333
101,57,0.8112886248271677
101,196,0.8108736554015734
101,74,0.8099527402821615
101,68,0.8098808226150921
101,140,0.8094750323322324
101,219,0.807905670826387
101,161,0.8077603341064109
101,127,0.8071159191071025
101,144,0.8069150177102429
101,146,0.8069012970116993
101,60,0.8065442731074001
101,238,0.8065169772538437
101,247,0.8065089661325496
101,203,0.8059900527563932
101,184,0.8057478224896008
101,43,0.8056648200059533
101,175,0.8054956546527575
101,204,0.8048440039214747
101,249,0.8044301313942624
101,220,0.8042741545280829
101,126,0.8041280832882768
101,156,0.80400668243096
101,63,0.8039813574315913
101,89,0.8032107038740343
101,64,0.8029815405170763
101,149,0.8028795647909402
101,195,0.8027365175103499
101,209,0.8023284769979476
101,215,0.8023043896934007
101,173,0.8020465299124383
101,159,0.8020078528645728
101,25,0.8018758084148317
101,154,0.8018224825903315
101,95,0.801148100617355
101,237,0.8011135820342876
101,9,0.8008332151419818
101,235,0.8008230532161351
101,252,0.8006571830717414
101,104,0.8005872042732813
101,180,0.8005149381914037
101,221,0.8003044365345017
101,170,0.8000369117661221
102,88,0.9455532816167942
102,101,0.9285399970314612
102,97,0.924031142155864
102,197,0.8559405841056258
102,129,0.8525153983762488
102,151,0.8436879543654319
102,160,0.8432580712555491
102,85,0.8416702760166848
102,53,0.835521051601371
102,93,0.8338060841945432
102,78,0.8313320674662197
102,196,0.8300959797223886
102,59,0.8294881036873447
102,156,0.8269791522130762
102,229,0.8263642797460004
102,127,0.8261508221548136
102,248,0.825879058651117
102,214,0.8246536738624625
102,184,0.8246354552286388
102,136,0.8221855489255371
102,95,0.8218808099111611
