Album Name,Track Name,Compression Percentage,Compressed Lyrics
1989,All You Had To Do Was Stay,-119.7713196760362,"(Hey, h(2,1)(4,1)(6,1)(3,1)(5,1)(1,1)(3,1)(5,1)(7,2)(21,2)(13,2)(0,1)(23,3)(11,2)(9,2)(7,2)(15,2)(34,4)(50,5)(29,3)(2,1)pl(2,1)(68,1)k(69,2)ou(5,1)(68,1)a(3,1)(5,1)(83,1)t(5,1)(83,1)(73,1)T(11,2)(68,1)v(69,2)(38,3)g(83,1)(69,2)w(83,1)(5,1)nd(5,1)(65,2)(68,1)(5,1)i(73,1)(5,1)(69,2)(88,2)(83,1)b(2,1)(133,1)(103,1)(5,1)(77,1)(5,1)(11,2)(153,2)(78,1)s(118,2)(3,1)(78,1)(151,2)c(6,1)(122,1)(2,1)(5,1)(98,3)(77,1)(69,2)(5,1)(6,1)(122,1)(79,2)(155,2)(5,1)(90,1)(122,1)(117,1)(97,1)(69,2)(2,1)(167,1)I(5,1)(212,2)(120,2)(68,1)(225,1)(73,1)(77,1)(208,2)(196,2)(83,1)(162,3)(5,1)r(77,1)(69,2)(223,2)f(265,1)(90,1)(69,2)(77,1)(123,1)(0,1)(90,1)(29,3)(34,4)(68,1)(250,4)(179,2)(196,2)(254,2)(86,2)(223,2)(279,2)(5,1)(83,1)(136,2)(208,2)(245,3)(124,2)(68,1)(5,1)(266,2)(155,2)(21,2)(122,1)(9,2)(159,3)W(6,1)'(275,2)(155,2)(179,2)(104,3)(5,1)(77,1)(88,2)(131,2)(178,1)(319,3)(205,3)(117,1)(2,1)(5,1)(131,2)(210,2)(361,3)(122,1)(15,2)(312,3)(315,2)(19,2)(228,3)(171,2)(5,1)(168,3)(361,3)(88,2)(208,2)(91,2)(381,2)N(240,2)(268,2)(210,2)(90,1)(223,2)(78,1)(210,2)(77,1)(131,2)(90,1)(157,2)(290,2)(5,1)(155,2)(123,1)(175,3)(2,1)(122,1)(2,1)(167,1)(231,3)(292,5)(317,2)(90,1)(303,3)(117,1)(223,2)S(412,4)A(290,2)(426,3)(297,3)(516,2)(123,1)(306,3)(409,3)(118,2)(503,4)(537,4)(513,3)(373,2)(373,2)(83,1)(554,4)(29,3)(534,3)(361,3)(571,4)(518,4)(581,2)(277,2)(558,3)(533,1)(234,2)(596,4)(275,2)(575,3)(550,4)(167,1)(168,3)(2,1)(74,3)(165,2)(256,1)(5,1)(240,2)(484,2)(290,2)(181,2)m(259,3)(5,1)(78,1)(395,2)(548,2)(357,1)(226,2)(452,3)(179,2)(300,3)(167,1)(3,1)(225,1)(491,4)(393,2)(67,1)(381,2)(670,3)(67,1)(268,2)(124,2)(2,1)(221,2)O(266,2)(187,4)(167,1)(292,5)(317,2)(5,1)(126,3)(218,3)(134,2)(537,4)(81,2)(84,2)(522,2)(210,2)(93,2)(185,2)(218,3)(175,3)(107,4)(466,2)(183,2)(581,2)(123,1)(678,2)(210,2)(762,4)(131,2)(770,3)(114,3)(69,2)(77,1)(69,2)(191,2)(151,2)(157,2)(715,3)(361,3)(168,3)(471,2)(146,1)(69,2)(527,1)(616,4)(285,5)(622,3)(165,2)(600,5)(548,2)(522,2)(429,2)(644,4)(275,2)(69,2)(497,2)(98,3)(83,1)(673,1)(77,1)(250,4)(342,3)(123,1)(325,4)(856,3)(357,1)(507,6)(800,4)(371,2)(79,2)(275,2)(77,1)(95,2)(69,2)(680,2)(391,2)(497,2)(397,3)(292,5)(407,2)(613,3)(281,4)(419,3)(452,3)(863,4)(706,2)(435,4)(122,1)(442,3)(146,1)(448,3)(452,3)(697,3)(133,1)(357,1)(5,1)(466,2)(300,3)(473,3)(69,2)(147,2)(9,2)(486,3)(357,1)(69,2)(495,2)(5,1)(581,2)(561,5)(625,5)(700,4)(578,3)(524,3)(528,5)(592,4)(896,3)(630,3)(605,5)(1125,4)(616,4)(1135,5)(342,3)(1116,5)(637,5)(879,2)(588,4)(892,4)(1170,4)(545,3)(1121,4)(583,5)(9,2)(312,3)(911,3)(419,3)(1222,4)(642,2)(29,3)(2,1)(383,4)(2,1)(133,1)(358,3)(165,2)(198,2)(637,5)(1057,4)(1036,5)(476,2)(15,2)(6,1)(334,2)(9,2)(6,1)(77,1)-(1300,2)(5,1)(361,3)(345,2)(275,2)(210,2)(435,4)(657,2)(932,2)(682,3)(439,3)(275,2)(740,1)(1295,3)(1345,4)(1300,2)(1303,3)B(989,3)(77,1)(831,3)(104,3)(133,1)(5,1)(1366,2)(71,2)(1372,4)(223,2)(1380,3)(133,1)(1386,5)(5,1)(1290,2)(1329,3)(566,5)(1144,4)(905,3)(581,2).(1433,1)(1011,4))(416,3)(9,2)(1164,6)(541,4)(633,4)(908,3)(1239,3)(315,2)(919,3)(322,3)(729,3)(67,1)(332,2)(936,2)(426,3)(943,4)(347,3)(715,3)(355,2)(1257,4)(306,3)(468,3)(972,3)(375,3)(101,2)(983,3)(334,2)(210,2)(350,4)(998,4)(537,4)(1008,3)(1186,3)(1441,1)(17,2)(9,2)(1024,4)(165,2)(431,4)(165,2)(439,3)(1061,2)(1047,2)(95,2)(1053,4)(248,2)(1061,2)(463,3)(642,2)(516,2)(1074,4)(478,3)(68,1)(484,2)(78,1)(489,2)(1093,3)(715,3)(1101,3)(620,2)(960,7)(1174,6)(908,3)(1433,1)(1213,6)(1442,4)(79,2)(1194,5)(1456,5)(1148,6)(1226,4)(1474,3)(383,4)(925,3)(69,2)(932,2)(334,2)(938,5)(179,2)(947,2)(729,3)(954,4)(1517,5)(364,3)(700,4)(373,2)(345,2)(1538,3)(383,4)(989,3)(1551,5)(129,2)(1002,6)?(1687,7)(1576,3)(659,2)(214,2)(1028,5)(292,5)(1598,4)(787,3)(1049,4)(214,2)(1057,4)(461,2)(1065,2)(1626,3)(471,2)(68,1)(476,2)(354,1)(481,3)(178,1)(1646,2)(1091,2)(91,2)(1655,4)(501,2)(0,1)(1449,7)(899,6)(1208,5)(1470,4)(1104,6)(1140,4)(1674,7)(610,3)(1570,4)(1943,7)(1199,5)(1461,5)(1963,4)(528,5)(1343,2)(1972,8)(1708,6)(1426,4)(1154,5)(1189,5)(1666,8)(1204,4)(1180,6)(1997,6)(1357,4)(1917,8)(1421,5)(1932,6)(1967,5)"
1989,Bad Blood,-126.75324675324676,"'Cause b(2,1)y,(6,1)ow(6,1)(5,1)v(5,1)g(14,1)(6,1)(2,1)(26,2)(14,1)d(6,1)(14,1)(6,1)n(14,1)(6,1)t(6,1)(4,1)(35,1)(47,1)(26,2)(6,1)(28,2)l(14,1)(21,2)(14,1)(47,1)k(21,2)(6,1)(33,2)(16,2)(2,1)(6,1)(38,2)(20,1)(6,1)(14,1)(21,2)(1,1)(3,1)(21,2)(8,2)(11,1)(42,1)(15,1)(15,1)(0,1)(21,2)(24,2)(7,1)(52,2)(64,1)(14,1)(112,2)(5,1)!(6,1)(43,2)(118,2)(93,2)(23,1)(47,1)pr(14,1)(64,1)m(4,1)A(42,1)(6,1)(95,2)(42,1)(156,2)hi(42,1)(16,2)(6,1)(2,1)(6,1)(14,1)(151,3)(5,1)(36,2)(3,1)(164,1)(35,1)(6,1)(6,1)(5,1)(64,1)(10,1)(208,2)(158,1)c(3,1)(6,1)(168,2)(128,2)(10,1)(12,2)(116,2)(18,2)(122,3)(156,2)(61,3)(133,2)(35,1)(6,1)(140,2)(6,1)(181,1)(88,2)(204,2)(2,1)(21,2)(70,2)(70,2)(180,1)(4,1)(170,2)(15,1)(165,2)(289,2)(74,1)(42,1)(6,1)(180,1)(156,2)(38,2)(225,1)(3,1)(130,3)(308,2)(104,2)(5,1)(268,2)(52,2)(315,3)(278,2)(308,2)(212,2)(181,1)(83,3)(156,2)(2,1)(191,2)(353,2)?(143,2)(116,2)(47,1)(165,2)(216,2)(159,1)(4,1)(332,2)D(270,2)(10,1)(275,3)(151,3)(70,2)(181,1)(59,2)(83,3)(159,1)(170,2)(164,1)(118,2)(74,1)(6,1)(109,3)(293,3)(38,2)(35,1)(0,1)(26,2)(214,2)(180,1)(228,2)(52,2)(3,1)(45,2)(45,2)(191,2)(95,2)(5,1)(6,1)(2,1)(156,2)(42,1)(47,1)(21,2)(38,2)(52,2)(181,1)(21,2)(90,3)(21,2)(2,1)(23,1)(353,2)(212,2)(511,2)(210,2)(411,3)O(180,1)(463,3)(165,2)(70,2)(61,3)(70,2)(301,3)(210,2)(38,2)(308,2)(247,4)(52,2)(181,1)(5,1)(201,3)(210,2)(52,2)(6,1)(102,2)(50,2)(233,3)(112,2)(145,3)(244,3)(6,1)(125,3)(254,4)(33,2)(574,4)(74,1)(145,3)(156,2)(50,2)(347,3)(7,1)(59,2)(494,3)(151,3)(286,3)(74,1)(210,2)(258,3)(355,4)(272,3)(120,2)(172,3)(99,3)(509,2)(106,3)(7,1)(596,3)(241,3)(677,3)(154,2)(26,2)(130,3)(618,3)(263,2)(10,1)(371,3)(184,3)(151,3)(125,3)(159,1)(7,1)(199,2)(455,3)(293,3)(97,2)(177,3)(353,2)(184,3)(225,1)(484,2)(193,2)(99,3)(423,2)(315,3)(28,2)(661,3)(214,2)(64,1)(472,3)(223,2)(226,2)(167,1)(130,3)(695,2)(238,3)(732,4)(247,4)(712,3)(30,3)(135,2)(723,3)(142,1)(392,1)(337,3)(204,2)(549,4)(148,3)(56,3)f(353,2)(370,1)S(47,1)(382,3)(125,3)(773,2)(165,2)(484,2)(218,2)(2,1)(74,1)(876,1)(14,1)(673,4)(40,2)(181,1)(572,2)(882,1)(680,4)(762,4)(182,2)(409,2)(896,3)(559,3)(6,1)(362,2)(6,1)(453,2)(21,2)(353,2)(165,2)(876,1)(15,1)(3,1)(35,1)(948,4)(78,2)(387,2)(189,2)(979,5)(64,1)(987,3)(43,2)(95,2)(856,4)(559,3)(938,3)(156,2)(382,3)(180,1)(38,2)(180,1)(228,2)(64,1)(486,2)(589,3)(301,3)(165,2)(181,1)(1041,2)(86,2)(180,1)(3,1)(638,4)(315,3)(230,3)(570,2)(187,2)(484,2)(799,3)(26,2)(933,5)(16,2)(175,2)(477,2)(45,2)(673,4)(418,2)(318,2)(513,3)(164,1)(16,2)(218,2)(329,3)(35,1)(1107,3)(529,1)(112,2)(377,2)(469,3)(4,1)(567,3)(957,2)(766,3)(8,2)(811,3)(453,2)(154,2)(567,3)(164,1)(165,2)(315,3)(230,3)(584,2)(688,3)(712,3)(236,2)(114,2)(827,5)(607,2)(251,3)(715,4)(135,2)Y(315,3)(1218,3)(409,2)(104,2)(1163,4)(642,2)(206,2)(78,2)(651,4)(308,2)(659,2)(2,1)(664,4)(15,1)(86,2)(396,2)(705,4)(97,2)(1204,3)(1254,3)(592,4)(823,4)(148,3)(832,5)(128,2)(841,4)(261,2)(453,2)(852,2)(599,4)(705,4)(740,4)(160,2)(748,3)(814,2)(755,4)(1145,4)(863,5)(21,2)(189,2)(4,1)(64,1)(781,4)(621,5)(792,3)(1282,2)(799,3)(218,2)(5,1)(808,3)(156,2)(230,3)(432,4)(1247,4)(603,4)(709,3)(1333,3)(746,2)(845,3)(1344,3)(430,2)(168,2)(2,1)(977,2)(1143,2)(445,2)(876,1)x(1095,3)(162,2)(263,2)(162,2)(621,5)(2,1)(469,3)(159,1)(6,1)(1139,4)(14,1)(364,3)(116,2)(971,2)(315,3)(921,2)(78,2)(1279,3)(310,2)(112,2)(1539,4)(151,3)(409,2)(607,2)(14,1)(47,1)(1473,3)(35,1)(1479,2)(165,2)(759,3)(6,1)(181,1)(1493,4)(5,1)(1500,3)(923,3)(315,3)(1512,2)(1397,2)(1518,2)j(1522,5)(159,1)(4,1)(145,3)(1536,3)(204,2)(1543,3)(64,1)(1549,4)(86,2)(673,4)(1652,2)(488,3)(486,2)(511,2)(387,2)(170,2)(1662,5)(65,2)(1546,3)(280,3)(1659,3)(1462,3)(458,3)(42,1)(187,2)(64,1)(852,2)(586,3)(691,4)(1215,3)(1350,5)(736,4)(1230,4)(1336,5)(621,5)(1247,4)(632,3)(389,3)(70,2)(21,2)(61,3)(1692,3)(926,2)(72,2)(75,3)(1284,5)(1553,3)(1294,3)(151,3)(1302,3)(0,1)(1207,4)(1313,5)(1444,5)(1355,5)(1749,5)(1707,4)(137,3)(726,2)N(1738,6)(1327,6)(744,2)(162,2)(165,2)(1200,4)(1484,3)(933,5)(907,2)(1391,3)(775,3)(1399,2)(584,2)(423,2)T(1385,6)(1085,3)(469,3)(195,4)(164,1)(1406,6)(208,2)(1416,3)(479,2)(1423,3)(475,2)(225,1)(1432,3)(816,4)(1734,4)(701,4)(1744,5)(837,4)(1856,5)(848,4)(1305,4)(589,3)(1439,5)(1869,7)(1227,3)(2001,5)(258,3)(1760,6)(628,4)(48,2)(1775,4)(872,4)(1785,4)(1271,5)(1796,3)(661,3)(80,3)(1289,2)(312,3)(3,1)(1817,4)(42,1)(6,1)L(2098,4)(1809,4)(90,3)(21,2)(1302,3)(2017,5)(1729,5)(697,4)(1221,6)(1454,4)(613,5)(1465,4)(265,3)(1868,1)(1990,5)(1876,7)(1365,3)(164,1)(751,4)I(928,5)(1016,4)(1907,3)(1935,4)(1397,2)(1943,5)(1950,7)(1799,4)(1419,4)(804,4)(187,2)(1976,4)(1211,4)(2154,5)(1323,4)(2040,4)(1458,4)(2050,4)(2012,5)"
1989,Blank Space,-139.70588235294116,"Nice to(4,1)(3,1)(5,1)y(6,1),(4,1)h(3,1)(3,1)(13,1)u(4,1)(9,2)?(4,1)(4,1)(14,2)d(4,1)(19,1)w(4,1)(14,2)(1,1)(2,1)(3,1)(1,1)l(22,2)(19,1)ngs(4,1)a(66,1)(2,1)(7,2)(40,1)(3,1)(67,1)(4,1)(3,1)v(3,1)(16,1)(67,1)(65,1)S(70,1)(46,2)(26,1)(5,1)(20,2)(91,2)(65,1)(33,2)(105,2)(26,1)(19,1)(4,1)O(19,1)m(13,1)G(6,1)(91,2)(6,1)k(4,1)(11,2)(19,1)(11,2)(70,1)(22,2)(48,3)(139,2)(4,1)(1,1)(22,2)(131,2)(3,1)(11,2)(1,1)(5,1)(141,1)(4,1)(6,1)(3,1)(67,1)(70,1)(66,1)(130,1)(91,2)(70,1)(65,1)(4,1)(59,1)(13,1)""(4,1)(13,1)(4,1)(3,1)(7,2)(65,1)(13,1)(41,2)(1,1)(142,2)(40,1)(5,1)(22,2)(35,2)(95,2)(86,2)(100,3)(164,2)(183,2)(193,2)(70,1)(70,1)(51,2)(213,2)(65,1)(11,2)(149,3)(65,1)(210,2)R(26,1)(6,1)(191,2)(59,1)(213,2)(236,2)(4,1)(65,1)(45,1)(24,2)(84,2)(70,1)(236,2)b(14,2)(7,2)(4,1)(6,1)(19,1)(226,2)(59,1)(5,1)(191,2)(22,2)r(1,1)(113,2)(33,2)(130,1)(40,1)(51,2)(4,1)(331,2)(9,2)(43,2)(364,2)(179,2)(6,1)(22,2)(351,3)(133,1)(70,1)(252,4)(206,2)(67,1)p(292,2)(233,3)(7,2)(84,2)(113,2)I(243,3)(75,3)(60,3)(22,2)(70,1)(4,1)(26,1)(191,2)(139,2)(4,1)(292,2)(193,2)(9,2)(89,2)(329,2)(4,1)(340,2)(439,2)(284,2)(27,2)(449,2)(348,1)(88,1)(348,1)(127,1)(466,2)'(443,3)(474,3)(66,1)(4,1)(6,1)(95,2)(95,2)(208,2)(80,2)Y(48,3)(202,2)(5,1)(59,1)(326,3)(45,1)(89,2)(231,2)(191,2)(485,2)(91,2)(357,2)f(375,3)(84,2)(66,1)(17,2)(191,2)(405,3)(558,4)(404,1)(51,2)(133,1)(11,2)(164,2)(65,1)(256,3)(11,2)(557,1)(174,2)(59,1)(548,3)(4,1)(333,2)(494,1)(59,1)(529,2)(622,2)(48,3)(494,1)(466,2)(67,1)(224,2)(494,1)(70,1)(67,1)(252,4)(141,1)(507,2)(421,1)(609,2)(430,4)(206,2)(70,1)(20,2)(299,3)(650,5)(187,2)(577,5)(70,1)(22,2)C(646,2)(22,2)(189,2)(22,2)(14,2)(66,1)(202,2)(17,2)(494,1)(22,2)(3,1)(141,1)(80,2)(4,1)(189,2)(622,2)(70,1)(430,4)(570,3)(131,2)(139,2)(557,1)(487,2)(340,2)(622,2)(86,2)(712,3)(103,2)(483,2)(105,2)(735,3)(84,2)(357,2)(487,2)(231,2)(142,2)(204,2)(5,1)(41,2)(317,2)(587,2)(806,3)(381,2)(597,4)(4,1)(604,2)x-(662,3)(348,1)(615,2)(3,1)(620,2)(364,2)(531,2)(311,3)(421,1)(357,2)(65,1)(202,2)(4,1)(26,1)(354,3)(22,2)(6,1)(806,3)(208,2)(141,1)(67,1)(152,2)(91,2)(392,2)(678,4)(866,2)(622,2)(348,1)(529,2)(311,3)(4,1)(697,2)(4,1)(333,2)(348,1)(256,3)(82,2)(53,2)(67,1)(70,1)(41,2)(349,2)(115,3)(37,3)(41,2)(657,3)(48,3)(65,1)(483,2)(57,2)(748,5)(66,1)(329,2)(6,1)(539,3)(179,2)(80,2)(206,2)(3,1)(812,2)(59,1)(518,3)(14,2)(483,2)(105,2)(4,1)(51,2)(903,3)(322,1)(91,2)(634,2)(925,4)Q(26,1)(539,3)(51,2)(835,2)(11,2)(147,2)(650,5)(202,2)(876,2)(375,3)(11,2)(1,1)(622,2)(451,3)(221,3)(105,2)W(70,1)(5,1)(577,5)(292,2)(277,3)(46,2)(144,3)(35,2)(197,2)(127,1)(91,2)(331,2)(53,2)(697,2)(595,2)(35,2)(13,1)(1155,3)(404,1)(348,1)(731,2)(41,2)(292,2)(191,2)(422,4)(130,1)(259,3)(859,3)(333,2)(181,2)(338,2)(364,2)(348,1)(4,1)(6,1)(884,3)(348,1)(539,3)(1,1)(338,2)(17,2)(1107,3)(43,2)(871,2)K(9,2)(650,5)(731,2)(418,3)(1057,2)(93,2)(494,1)(1019,2)(22,2)(1141,2)(130,1)(4,1)(134,2)(17,2)(331,2)(191,2)(333,2)(212,1)(660,2)(1014,2)(40,1)(26,1)(896,2)(95,2)(86,2)(14,2)(131,2)(878,2)(311,3)(859,3)(6,1)(434,3)(2,1)(4,1)(152,2)(364,2)(1138,3)(157,4)(70,1)(699,3)(703,3)(91,2)(317,2)(1036,3)(354,3)(806,3)(1,1)(123,2)(317,2)(505,2)(735,3)(236,2)(166,2)(806,3)(673,2)(784,3)(463,3)(542,3)(471,3)(204,2)(322,1)(480,3)(3,1)(20,2)(489,2)(1424,4)(503,2)(1432,3)(331,2)(507,2)(636,3)(557,1)(931,3)(4,1)(522,4)(95,2)(3,1)(622,2)(706,3)(539,3)(468,3)(688,3)(551,3)(33,2)(577,5)(1388,2)(567,3)(17,2)(348,1)(128,2)(1198,3)(1111,2)(1280,2)(589,3)(609,2)(718,2)(179,2)(835,2)(1343,2)(841,1)(1504,4)(848,3)(13,1)(1194,4)(859,3)(630,4)(868,3)(639,2)(1362,4)(26,1)(777,4)(305,2)(657,3)(592,3)(665,5)(404,1)(673,2)(846,2)A(418,3)(157,4)(485,2)(1031,3)(195,2)(1599,5)(648,2)(45,1)(726,2)(252,4)(718,2)(418,3)(709,3)(4,1)(731,2)(1204,3)(738,2)(853,3)(181,2)(748,5)(567,3)(364,2)(331,2)(817,3)(768,3)(164,2)(1360,2)(650,5)(784,3)(19,1)(790,4)(19,1)(797,3)(1231,3)(128,2)(929,2)(951,2)(814,3)(487,2)(887,2)(193,2)(827,3)(1019,2)(601,3)(1562,3)(842,4)(191,2)(617,3)(1578,5)(627,3)(103,2)(1048,3)(871,2)(641,3)(1324,3)(494,1)(884,3)(1546,4)(893,3)(41,2)(900,3)(27,2)(1043,2)(1636,1)(302,3)(859,3)(920,2)(1606,5)(1765,3)(22,2)(6,1)(545,3)(297,2)(45,1)(65,1)(1618,4)(466,2)(491,3)(191,2)(405,3)(1028,3)(381,2)(11,2)(673,2)(660,2)(1,1)(275,2)(91,2)(1935,3)(505,2)(78,2)(1069,3)(1210,2)(13,1)(876,2)(13,1)(835,2)(1899,3)(1081,3)(842,4)(1,1)(1914,4)(1715,3)(5,1)(1925,4)(1943,3)(639,2)(115,3)(1941,2)(494,1)(1946,3)(131,2)(1953,3)(2007,4)(317,2)(46,2)(1420,4)(1500,4)(381,2)(193,2)(345,3)(483,2)(1443,3)(487,2)(2050,5)(499,4)(1461,3)(45,1)(1467,4)(515,3)(191,2)(1479,5)(856,3)(1489,3)(1285,3)(509,3)(494,1)(835,2)(20,2)(7,2)(1512,3)(1649,4)(1521,3)(1902,2)(1528,3)(1234,4)(22,2)(1540,3)(820,3)(1781,3)(595,2)(1788,3)(1559,3)(606,3)(1567,5)T(1807,4)(743,3)(1583,4)(1821,3)(1592,4)(873,3)(644,2)(1604,2)(650,5)(307,2)(115,3)(688,3)(1649,4)(208,2)(675,3)(1867,2)(682,6)(1646,3)(1198,3)(931,3)(2226,3)(1662,3)(1682,4)(311,3)(1675,3)(236,2)(2291,5)(1688,3)(735,3)(1110,1)(1698,4)(746,2)(375,3)(753,4)(1715,3)(449,2)(765,3)(1698,4)(774,3)(1735,6)(86,2)(1745,2)(402,2)(794,3)(4,1)(800,3)(1107,3)(1765,3)(1016,3)(2,1)(1775,3)(1546,4)(1784,4)(1556,3)(6,1)(1795,4)(2192,6)(2199,5)(2110,4)(650,5)(1824,4)(1596,3)(876,2)(11,2)(1839,2)(471,3)(889,4)(202,2)(1854,3)(2,1)(1039,4)(131,2)(418,3)(1698,4)(1877,3)(394,5)(204,2)(3,1)"
1989,Clean,-135.29411764705884,"The droug(1,1)(3,1)as(3,1)(1,1)(3,1)(2,1)y(11,2)(5,1)t(3,1)O(1,1)(6,1),(3,1)(33,2)(1,1)(3,1)(17,2)(15,2)(2,1)fl(6,1)(21,2)(50,3)(29,1)w(2,1)(4,1)(8,1)(57,2)(15,2)(8,1)(29,1)(21,2)(4,1)(2,1)(38,2)(50,3)(27,2)(3,1)(66,2)(13,1)(3,1)(6,1)(83,2)(3,1)n(71,2)(111,2)(1,1)(92,3)b(13,1)k(116,2)(71,2)(6,1)(83,2)((32,1)-(35,2)(38,2)(149,1)(43,2)Y(6,1)'(5,1)(3,1)(29,1)(56,1)(116,2)(56,1)(6,1)(85,3)(53,2)i(134,1)(116,2)(68,1)(118,1)(149,1)(29,1)(187,1)(90,2)(4,1)(2,1)(14,1)I(3,1)(13,1)(164,1)(11,2)(13,1)(135,3)m(141,2)(3,1)(7,1)(8,1)(228,1)(3,1)(2,1)(71,2)(210,2)(3,1)(6,1)(66,2)(17,2)(68,1)(5,1)A(118,1)(50,3)(167,2)(23,1)(29,1)(5,1)(203,3)(56,1)c(134,1)(56,1)(188,2)(13,1)p(21,2)(2,1)(66,2)(29,1)(5,1)(3,1)(13,1)(118,1)(286,1)(228,1)(3,1)(162,2)(201,2)(3,1)(75,3)W(47,3)(212,1)(260,2)(327,2)(75,3)(118,1)(37,1)(83,2)(29,1)(210,2)(334,4)(213,2)(7,1)(138,3)(118,1)(171,2)(3,1)(165,2)(83,2)(3,1)(265,2)(131,1)(109,2)(278,2)(350,2)G(111,2)(11,2)(210,2)(118,1)(15,2)(132,2)(127,4)(162,2)(102,2)(83,2)(118,1)(431,3)(228,1)(55,1)(376,2)(56,1)(213,2)(242,2)(30,2)(1,1)(153,3)(463,4)(35,2)(3,1)(17,2)(53,2)(107,2)(118,1)(434,3)(236,2)(2,1)(254,3)(327,2)(458,3)(156,2)(352,2)(40,3))(45,2)(2,1)(267,4)(131,1)(29,1)(297,3)(187,1)(210,2)(7,1)(195,2)(78,3)D(7,1)(254,3)(13,1)(367,3)(21,2)(119,3)(11,2)(6,1)(53,2)(6,1)(443,2)(6,1)(338,2)(234,2)(17,2)(190,3)(574,2)(3,1)(313,2)(257,3)(579,2)(504,4)(150,3)(35,2)(472,3)L(2,1)(524,5)(56,1)(6,1)(213,2)(5,1)(274,2)(260,2)(173,3)(109,2)(319,2)(286,1)(542,2)(210,2)(55,1)(23,1)(7,1)(0,1)(480,3)(29,1)(262,2)(187,1)(56,1)(567,4)(56,1)(350,2)(352,2)(167,2)(383,3)(203,3)(584,2)(162,2)(3,1)(7,1)(3,1)(584,2)(195,2)(17,2)(5,1)(190,3)(1,1)(402,3)(311,2)(643,3)(53,2)(321,3)(402,3)(329,4)(362,5)(340,3)(206,2)(68,1)(324,3)(62,4)(164,1)(571,3)(313,2)(367,3)(56,1)(3,1)(201,2)(378,3)(131,1)(242,2)(257,3)(391,3)(274,2)(141,2)(324,3)(405,1)(732,3)(483,3)(415,2)(29,1)(420,3)(6,1)(3,1)(428,3)(338,2)(744,2)(287,2)(116,2)(812,2)(447,3)(274,2)(691,2)(313,2)(147,2)(467,5)(461,2)(626,4)(95,4)(877,3)(13,1)(883,3)(13,1)(450,2)(286,1)(455,3)(146,1)(908,3)(158,3)(944,4)(511,3)(957,4)(153,3)(35,2)S(311,2)(703,3)(488,4)(439,4)(927,4)(817,4)(893,3)(504,4)(153,3)(3,1)(952,5)(902,6)(957,4)(970,3)(522,2)(228,1)(118,1)(125,2)(14,1)(131,1)(5,1)(431,3)(552,2)(116,2)(228,1)(66,2)(1058,3)(1050,2)(13,1)(14,1)(865,2)(7,1)(165,2)(936,2)(215,2)(501,3)(217,2)(317,2)(313,2)(162,2)(4,1)(118,1)(66,2)(187,1)(210,2)(66,2)(1038,3)(122,3)(669,3)(4,1)(1052,2)(338,2)(111,2)(66,2)(187,1)(53,2)(313,2)(57,2)(354,3)(102,2)(443,2)(1001,4)(1166,3)(727,2)v(85,3)(111,2)(294,2)(1117,2)(602,2)(475,2)(53,2)(5,1)(7,1)(9,2)(779,4)(257,3)(21,2)(24,3)(14,1)(614,5)(952,5)(626,4)(334,4)(257,3)(639,2)(59,3)(1162,4)(68,1)(164,1)(3,1)(1207,2)(604,3)(81,2)(477,3)(88,2)(71,2)(672,2)(744,2)(1230,2)(942,2)(518,1)(678,2)(3,1)(750,3)(315,2)(757,3)(542,2)(764,4)(786,2)(333,1)(1038,3)(409,3)(343,3)(786,2)(350,2)(792,5)(359,3)(1339,4)(286,1)(370,2)(991,5)(933,3)(383,3)(826,4)(71,2)(834,3)(399,3)(236,2)(406,3)(779,4)(854,3)(5,1)(286,1)(423,5)(7,1)(431,3)(874,3)(986,5)(445,2)(931,2)(890,3)(938,4)(1315,4)(925,2)(319,2)(1326,3)(236,2)(768,5)(1367,5)(483,3)(1276,3)(788,4)(1162,4)(1363,4)(803,3)(1372,2)(810,2)(1449,3)(817,4)(1387,4)(53,2)(830,4)(396,3)(118,1)(402,3)(1410,4)(850,4)(274,2)(1423,2)(53,2)(672,2)(867,4)(916,5)(1443,6)(814,3)(933,3)(1001,4)(1305,3)(1010,4)F(1599,4)(1455,4)(215,2)(678,2)(437,2)(212,1)(443,2)(1622,5)(452,3)(1632,3)(899,3)(626,4)(514,4)(966,4)(1,1)(1612,4)(619,4)(158,3)(1439,4)(1641,2)(1377,6)(1627,5)(118,1)"
