album_name,ep,album_release,track_number,track_name,artist,featuring,bonus_track,promotional_release,single_release,track_release,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,explicit,key_name,mode_name,key_mode,line,lyric,element,element_artist
Fearless (Taylor's Version),FALSE,2021-04-09,8,Tell Me Why (Taylor's Version),Taylor Swift,NA,FALSE,NA,NA,2021-04-09,0.578,0.909,7,-3.669,1,0.0628,0.0222,0,0.333,0.541,100.023,4,200576,FALSE,G,major,G major,21,"You tell me that you want me, then push me around",Chorus,Taylor Swift
Fearless (Taylor's Version),FALSE,2021-04-09,8,Tell Me Why (Taylor's Version),Taylor Swift,NA,FALSE,NA,NA,2021-04-09,0.578,0.909,7,-3.669,1,0.0628,0.0222,0,0.333,0.541,100.023,4,200576,FALSE,G,major,G major,22,And I need you like a heartbeat,Chorus,Taylor Swift
Fearless (Taylor's Version),FALSE,2021-04-09,8,Tell Me Why (Taylor's Version),Taylor Swift,NA,FALSE,NA,NA,2021-04-09,0.578,0.909,7,-3.669,1,0.0628,0.0222,0,0.333,0.541,100.023,4,200576,FALSE,G,major,G major,23,But you know you got a mean streak,Chorus,Taylor Swift
Fearless (Taylor's Version),FALSE,2021-04-09,8,Tell Me Why (Taylor's Version),Taylor Swift,NA,FALSE,NA,NA,2021-04-09,0.578,0.909,7,-3.669,1,0.0628,0.0222,0,0.333,0.541,100.023,4,200576,FALSE,G,major,G major,24,Makes me run for cover when you're around,Chorus,Taylor Swift
Fearless (Taylor's Version),FALSE,2021-04-09,8,Tell Me Why (Taylor's Version),Taylor Swift,NA,FALSE,NA,NA,2021-04-09,0.578,0.909,7,-3.669,1,0.0628,0.0222,0,0.333,0.541,100.023,4,200576,FALSE,G,major,G major,25,Here's to you and your temper,Chorus,Taylor Swift
Fearless (Taylor's Version),FALSE,2021-04-09,8,Tell Me Why (Taylor's Version),Taylor Swift,NA,FALSE,NA,NA,2021-04-09,0.578,0.909,7,-3.669,1,0.0628,0.0222,0,0.333,0.541,100.023,4,200576,FALSE,G,major,G major,26,"Yes, I remember what you said last night",Chorus,Taylor Swift
Fearless (Taylor's Version),FALSE,2021-04-09,8,Tell Me Why (Taylor's Version),Taylor Swift,NA,FALSE,NA,NA,2021-04-09,0.578,0.909,7,-3.669,1,0.0628,0.0222,0,0.333,0.541,100.023,4,200576,FALSE,G,major,G major,27,And I know that you see what you're doin' to me,Chorus,Taylor Swift
Fearless (Taylor's Version),FALSE,2021-04-09,8,Tell Me Why (Taylor's Version),Taylor Swift,NA,FALSE,NA,NA,2021-04-09,0.578,0.909,7,-3.669,1,0.0628,0.0222,0,0.333,0.541,100.023,4,200576,FALSE,G,major,G major,28,Tell me why,Chorus,Taylor Swift
Fearless (Taylor's Version),FALSE,2021-04-09,8,Tell Me Why (Taylor's Version),Taylor Swift,NA,FALSE,NA,NA,2021-04-09,0.578,0.909,7,-3.669,1,0.0628,0.0222,0,0.333,0.541,100.023,4,200576,FALSE,G,major,G major,29,Why do you have to make me feel small,Bridge,Taylor Swift
Fearless (Taylor's Version),FALSE,2021-04-09,8,Tell Me Why (Taylor's Version),Taylor Swift,NA,FALSE,NA,NA,2021-04-09,0.578,0.909,7,-3.669,1,0.0628,0.0222,0,0.333,0.541,100.023,4,200576,FALSE,G,major,G major,30,So you can feel whole inside?,Bridge,Taylor Swift
Fearless (Taylor's Version),FALSE,2021-04-09,8,Tell Me Why (Taylor's Version),Taylor Swift,NA,FALSE,NA,NA,2021-04-09,0.578,0.909,7,-3.669,1,0.0628,0.0222,0,0.333,0.541,100.023,4,200576,FALSE,G,major,G major,31,Why do you have to put down my dreams,Bridge,Taylor Swift
Fearless (Taylor's Version),FALSE,2021-04-09,8,Tell Me Why (Taylor's Version),Taylor Swift,NA,FALSE,NA,NA,2021-04-09,0.578,0.909,7,-3.669,1,0.0628,0.0222,0,0.333,0.541,100.023,4,200576,FALSE,G,major,G major,32,So you're the only thing on my mind?,Bridge,Taylor Swift
Fearless (Taylor's Version),FALSE,2021-04-09,8,Tell Me Why (Taylor's Version),Taylor Swift,NA,FALSE,NA,NA,2021-04-09,0.578,0.909,7,-3.669,1,0.0628,0.0222,0,0.333,0.541,100.023,4,200576,FALSE,G,major,G major,33,I'm sick and tired of your attitude,Chorus,Taylor Swift
Fearless (Taylor's Version),FALSE,2021-04-09,8,Tell Me Why (Taylor's Version),Taylor Swift,NA,FALSE,NA,NA,2021-04-09,0.578,0.909,7,-3.669,1,0.0628,0.0222,0,0.333,0.541,100.023,4,200576,FALSE,G,major,G major,34,Feeling like I don't know you,Chorus,Taylor Swift
Fearless (Taylor's Version),FALSE,2021-04-09,8,Tell Me Why (Taylor's Version),Taylor Swift,NA,FALSE,NA,NA,2021-04-09,0.578,0.909,7,-3.669,1,0.0628,0.0222,0,0.333,0.541,100.023,4,200576,FALSE,G,major,G major,35,"You tell me that you want me, then cut me down",Chorus,Taylor Swift
Fearless (Taylor's Version),FALSE,2021-04-09,8,Tell Me Why (Taylor's Version),Taylor Swift,NA,FALSE,NA,NA,2021-04-09,0.578,0.909,7,-3.669,1,0.0628,0.0222,0,0.333,0.541,100.023,4,200576,FALSE,G,major,G major,36,I'm sick and tired of your reasons,Chorus,Taylor Swift
Fearless (Taylor's Version),FALSE,2021-04-09,8,Tell Me Why (Taylor's Version),Taylor Swift,NA,FALSE,NA,NA,2021-04-09,0.578,0.909,7,-3.669,1,0.0628,0.0222,0,0.333,0.541,100.023,4,200576,FALSE,G,major,G major,37,I've got no one to believe in,Chorus,Taylor Swift
Fearless (Taylor's Version),FALSE,2021-04-09,8,Tell Me Why (Taylor's Version),Taylor Swift,NA,FALSE,NA,NA,2021-04-09,0.578,0.909,7,-3.669,1,0.0628,0.0222,0,0.333,0.541,100.023,4,200576,FALSE,G,major,G major,38,"You ask me for my love, then you push me around",Chorus,Taylor Swift
Fearless (Taylor's Version),FALSE,2021-04-09,8,Tell Me Why (Taylor's Version),Taylor Swift,NA,FALSE,NA,NA,2021-04-09,0.578,0.909,7,-3.669,1,0.0628,0.0222,0,0.333,0.541,100.023,4,200576,FALSE,G,major,G major,39,Here's to you and your temper,Chorus,Taylor Swift
Fearless (Taylor's Version),FALSE,2021-04-09,8,Tell Me Why (Taylor's Version),Taylor Swift,NA,FALSE,NA,NA,2021-04-09,0.578,0.909,7,-3.669,1,0.0628,0.0222,0,0.333,0.541,100.023,4,200576,FALSE,G,major,G major,40,"Yes, I remember what you said last night",Chorus,Taylor Swift
Fearless (Taylor's Version),FALSE,2021-04-09,8,Tell Me Why (Taylor's Version),Taylor Swift,NA,FALSE,NA,NA,2021-04-09,0.578,0.909,7,-3.669,1,0.0628,0.0222,0,0.333,0.541,100.023,4,200576,FALSE,G,major,G major,41,And I know that you see what you're doin' to me,Chorus,Taylor Swift
Fearless (Taylor's Version),FALSE,2021-04-09,8,Tell Me Why (Taylor's Version),Taylor Swift,NA,FALSE,NA,NA,2021-04-09,0.578,0.909,7,-3.669,1,0.0628,0.0222,0,0.333,0.541,100.023,4,200576,FALSE,G,major,G major,42,Tell me why (Why),Chorus,Taylor Swift
Fearless (Taylor's Version),FALSE,2021-04-09,8,Tell Me Why (Taylor's Version),Taylor Swift,NA,FALSE,NA,NA,2021-04-09,0.578,0.909,7,-3.669,1,0.0628,0.0222,0,0.333,0.541,100.023,4,200576,FALSE,G,major,G major,43,Tell me why (Oh),Chorus,Taylor Swift
Fearless (Taylor's Version),FALSE,2021-04-09,8,Tell Me Why (Taylor's Version),Taylor Swift,NA,FALSE,NA,NA,2021-04-09,0.578,0.909,7,-3.669,1,0.0628,0.0222,0,0.333,0.541,100.023,4,200576,FALSE,G,major,G major,44,"I take a step back, I let you go",Outro,Taylor Swift
Fearless (Taylor's Version),FALSE,2021-04-09,8,Tell Me Why (Taylor's Version),Taylor Swift,NA,FALSE,NA,NA,2021-04-09,0.578,0.909,7,-3.669,1,0.0628,0.0222,0,0.333,0.541,100.023,4,200576,FALSE,G,major,G major,45,I told you I'm not bulletproof,Outro,Taylor Swift
Fearless (Taylor's Version),FALSE,2021-04-09,8,Tell Me Why (Taylor's Version),Taylor Swift,NA,FALSE,NA,NA,2021-04-09,0.578,0.909,7,-3.669,1,0.0628,0.0222,0,0.333,0.541,100.023,4,200576,FALSE,G,major,G major,46,Now you know,Outro,Taylor Swift
Fearless (Taylor's Version),FALSE,2021-04-09,9,You're Not Sorry (Taylor's Version),Taylor Swift,NA,FALSE,NA,NA,2021-04-09,0.506,0.444,6,-4.99,1,0.0285,0.0538,0,0.123,0.241,133.873,4,261843,FALSE,F#,major,F# major,1,All this time I was wasting hoping you would come around,Verse 1,Taylor Swift
Fearless (Taylor's Version),FALSE,2021-04-09,9,You're Not Sorry (Taylor's Version),Taylor Swift,NA,FALSE,NA,NA,2021-04-09,0.506,0.444,6,-4.99,1,0.0285,0.0538,0,0.123,0.241,133.873,4,261843,FALSE,F#,major,F# major,2,I've been giving out chances every time and all you do is let me down,Verse 1,Taylor Swift
Fearless (Taylor's Version),FALSE,2021-04-09,9,You're Not Sorry (Taylor's Version),Taylor Swift,NA,FALSE,NA,NA,2021-04-09,0.506,0.444,6,-4.99,1,0.0285,0.0538,0,0.123,0.241,133.873,4,261843,FALSE,F#,major,F# major,3,"And it's taken me this long, baby, but I've figured you out",Verse 1,Taylor Swift
Fearless (Taylor's Version),FALSE,2021-04-09,9,You're Not Sorry (Taylor's Version),Taylor Swift,NA,FALSE,NA,NA,2021-04-09,0.506,0.444,6,-4.99,1,0.0285,0.0538,0,0.123,0.241,133.873,4,261843,FALSE,F#,major,F# major,4,"And you're thinking we'll be fine again, but not this time around",Verse 1,Taylor Swift
Fearless (Taylor's Version),FALSE,2021-04-09,9,You're Not Sorry (Taylor's Version),Taylor Swift,NA,FALSE,NA,NA,2021-04-09,0.506,0.444,6,-4.99,1,0.0285,0.0538,0,0.123,0.241,133.873,4,261843,FALSE,F#,major,F# major,5,You don't have to call anymore,Chorus,Taylor Swift
Fearless (Taylor's Version),FALSE,2021-04-09,9,You're Not Sorry (Taylor's Version),Taylor Swift,NA,FALSE,NA,NA,2021-04-09,0.506,0.444,6,-4.99,1,0.0285,0.0538,0,0.123,0.241,133.873,4,261843,FALSE,F#,major,F# major,6,I won't pick up the phone,Chorus,Taylor Swift
Fearless (Taylor's Version),FALSE,2021-04-09,9,You're Not Sorry (Taylor's Version),Taylor Swift,NA,FALSE,NA,NA,2021-04-09,0.506,0.444,6,-4.99,1,0.0285,0.0538,0,0.123,0.241,133.873,4,261843,FALSE,F#,major,F# major,7,This is the last straw,Chorus,Taylor Swift
Fearless (Taylor's Version),FALSE,2021-04-09,9,You're Not Sorry (Taylor's Version),Taylor Swift,NA,FALSE,NA,NA,2021-04-09,0.506,0.444,6,-4.99,1,0.0285,0.0538,0,0.123,0.241,133.873,4,261843,FALSE,F#,major,F# major,8,Don't wanna hurt anymore,Chorus,Taylor Swift
Fearless (Taylor's Version),FALSE,2021-04-09,9,You're Not Sorry (Taylor's Version),Taylor Swift,NA,FALSE,NA,NA,2021-04-09,0.506,0.444,6,-4.99,1,0.0285,0.0538,0,0.123,0.241,133.873,4,261843,FALSE,F#,major,F# major,9,And you can tell me that you're sorry,Chorus,Taylor Swift
Fearless (Taylor's Version),FALSE,2021-04-09,9,You're Not Sorry (Taylor's Version),Taylor Swift,NA,FALSE,NA,NA,2021-04-09,0.506,0.444,6,-4.99,1,0.0285,0.0538,0,0.123,0.241,133.873,4,261843,FALSE,F#,major,F# major,10,"But I don't believe you, baby, like I did before",Chorus,Taylor Swift
Fearless (Taylor's Version),FALSE,2021-04-09,9,You're Not Sorry (Taylor's Version),Taylor Swift,NA,FALSE,NA,NA,2021-04-09,0.506,0.444,6,-4.99,1,0.0285,0.0538,0,0.123,0.241,133.873,4,261843,FALSE,F#,major,F# major,11,You're not sorry,Chorus,Taylor Swift
Fearless (Taylor's Version),FALSE,2021-04-09,9,You're Not Sorry (Taylor's Version),Taylor Swift,NA,FALSE,NA,NA,2021-04-09,0.506,0.444,6,-4.99,1,0.0285,0.0538,0,0.123,0.241,133.873,4,261843,FALSE,F#,major,F# major,12,"No, no, oh-oh",Chorus,Taylor Swift
Fearless (Taylor's Version),FALSE,2021-04-09,9,You're Not Sorry (Taylor's Version),Taylor Swift,NA,FALSE,NA,NA,2021-04-09,0.506,0.444,6,-4.99,1,0.0285,0.0538,0,0.123,0.241,133.873,4,261843,FALSE,F#,major,F# major,13,"You're looking so innocent, I might believe you if I didn't know",Verse 2,Taylor Swift
Fearless (Taylor's Version),FALSE,2021-04-09,9,You're Not Sorry (Taylor's Version),Taylor Swift,NA,FALSE,NA,NA,2021-04-09,0.506,0.444,6,-4.99,1,0.0285,0.0538,0,0.123,0.241,133.873,4,261843,FALSE,F#,major,F# major,14,Could've loved you all my life if you hadn't left me waiting in the cold,Verse 2,Taylor Swift
Fearless (Taylor's Version),FALSE,2021-04-09,9,You're Not Sorry (Taylor's Version),Taylor Swift,NA,FALSE,NA,NA,2021-04-09,0.506,0.444,6,-4.99,1,0.0285,0.0538,0,0.123,0.241,133.873,4,261843,FALSE,F#,major,F# major,15,And you've got your share of secrets,Verse 2,Taylor Swift
Fearless (Taylor's Version),FALSE,2021-04-09,9,You're Not Sorry (Taylor's Version),Taylor Swift,NA,FALSE,NA,NA,2021-04-09,0.506,0.444,6,-4.99,1,0.0285,0.0538,0,0.123,0.241,133.873,4,261843,FALSE,F#,major,F# major,16,"And I'm tired of being last to know, oh",Verse 2,Taylor Swift
Fearless (Taylor's Version),FALSE,2021-04-09,9,You're Not Sorry (Taylor's Version),Taylor Swift,NA,FALSE,NA,NA,2021-04-09,0.506,0.444,6,-4.99,1,0.0285,0.0538,0,0.123,0.241,133.873,4,261843,FALSE,F#,major,F# major,17,And now you're asking me to listen,Verse 2,Taylor Swift
Fearless (Taylor's Version),FALSE,2021-04-09,9,You're Not Sorry (Taylor's Version),Taylor Swift,NA,FALSE,NA,NA,2021-04-09,0.506,0.444,6,-4.99,1,0.0285,0.0538,0,0.123,0.241,133.873,4,261843,FALSE,F#,major,F# major,18,'Cause it's worked each time before,Verse 2,Taylor Swift
Fearless (Taylor's Version),FALSE,2021-04-09,9,You're Not Sorry (Taylor's Version),Taylor Swift,NA,FALSE,NA,NA,2021-04-09,0.506,0.444,6,-4.99,1,0.0285,0.0538,0,0.123,0.241,133.873,4,261843,FALSE,F#,major,F# major,19,But you don't have to call anymore,Chorus,Taylor Swift
Fearless (Taylor's Version),FALSE,2021-04-09,9,You're Not Sorry (Taylor's Version),Taylor Swift,NA,FALSE,NA,NA,2021-04-09,0.506,0.444,6,-4.99,1,0.0285,0.0538,0,0.123,0.241,133.873,4,261843,FALSE,F#,major,F# major,20,I won't pick up the phone,Chorus,Taylor Swift
Fearless (Taylor's Version),FALSE,2021-04-09,9,You're Not Sorry (Taylor's Version),Taylor Swift,NA,FALSE,NA,NA,2021-04-09,0.506,0.444,6,-4.99,1,0.0285,0.0538,0,0.123,0.241,133.873,4,261843,FALSE,F#,major,F# major,21,This is the last straw,Chorus,Taylor Swift
Fearless (Taylor's Version),FALSE,2021-04-09,9,You're Not Sorry (Taylor's Version),Taylor Swift,NA,FALSE,NA,NA,2021-04-09,0.506,0.444,6,-4.99,1,0.0285,0.0538,0,0.123,0.241,133.873,4,261843,FALSE,F#,major,F# major,22,Don't wanna hurt anymore,Chorus,Taylor Swift
Fearless (Taylor's Version),FALSE,2021-04-09,9,You're Not Sorry (Taylor's Version),Taylor Swift,NA,FALSE,NA,NA,2021-04-09,0.506,0.444,6,-4.99,1,0.0285,0.0538,0,0.123,0.241,133.873,4,261843,FALSE,F#,major,F# major,23,And you can tell me that you're sorry,Chorus,Taylor Swift
Fearless (Taylor's Version),FALSE,2021-04-09,9,You're Not Sorry (Taylor's Version),Taylor Swift,NA,FALSE,NA,NA,2021-04-09,0.506,0.444,6,-4.99,1,0.0285,0.0538,0,0.123,0.241,133.873,4,261843,FALSE,F#,major,F# major,24,"But I don't believe you, baby, like I did before",Chorus,Taylor Swift
Fearless (Taylor's Version),FALSE,2021-04-09,9,You're Not Sorry (Taylor's Version),Taylor Swift,NA,FALSE,NA,NA,2021-04-09,0.506,0.444,6,-4.99,1,0.0285,0.0538,0,0.123,0.241,133.873,4,261843,FALSE,F#,major,F# major,25,You're not sorry,Chorus,Taylor Swift
Fearless (Taylor's Version),FALSE,2021-04-09,9,You're Not Sorry (Taylor's Version),Taylor Swift,NA,FALSE,NA,NA,2021-04-09,0.506,0.444,6,-4.99,1,0.0285,0.0538,0,0.123,0.241,133.873,4,261843,FALSE,F#,major,F# major,26,"No, no, oh-oh",Chorus,Taylor Swift
Fearless (Taylor's Version),FALSE,2021-04-09,9,You're Not Sorry (Taylor's Version),Taylor Swift,NA,FALSE,NA,NA,2021-04-09,0.506,0.444,6,-4.99,1,0.0285,0.0538,0,0.123,0.241,133.873,4,261843,FALSE,F#,major,F# major,27,You're not sorry,Chorus,Taylor Swift
Fearless (Taylor's Version),FALSE,2021-04-09,9,You're Not Sorry (Taylor's Version),Taylor Swift,NA,FALSE,NA,NA,2021-04-09,0.506,0.444,6,-4.99,1,0.0285,0.0538,0,0.123,0.241,133.873,4,261843,FALSE,F#,major,F# major,28,"No, no, oh-oh",Chorus,Taylor Swift
Fearless (Taylor's Version),FALSE,2021-04-09,9,You're Not Sorry (Taylor's Version),Taylor Swift,NA,FALSE,NA,NA,2021-04-09,0.506,0.444,6,-4.99,1,0.0285,0.0538,0,0.123,0.241,133.873,4,261843,FALSE,F#,major,F# major,29,"You had me crawling for you, honey",Bridge,Taylor Swift
Fearless (Taylor's Version),FALSE,2021-04-09,9,You're Not Sorry (Taylor's Version),Taylor Swift,NA,FALSE,NA,NA,2021-04-09,0.506,0.444,6,-4.99,1,0.0285,0.0538,0,0.123,0.241,133.873,4,261843,FALSE,F#,major,F# major,30,"And it never would've gone away, no",Bridge,Taylor Swift
Fearless (Taylor's Version),FALSE,2021-04-09,9,You're Not Sorry (Taylor's Version),Taylor Swift,NA,FALSE,NA,NA,2021-04-09,0.506,0.444,6,-4.99,1,0.0285,0.0538,0,0.123,0.241,133.873,4,261843,FALSE,F#,major,F# major,31,"You used to shine so bright, but I watched all of it fade",Bridge,Taylor Swift
Fearless (Taylor's Version),FALSE,2021-04-09,9,You're Not Sorry (Taylor's Version),Taylor Swift,NA,FALSE,NA,NA,2021-04-09,0.506,0.444,6,-4.99,1,0.0285,0.0538,0,0.123,0.241,133.873,4,261843,FALSE,F#,major,F# major,32,So you don't have to call anymore,Chorus,Taylor Swift
Fearless (Taylor's Version),FALSE,2021-04-09,9,You're Not Sorry (Taylor's Version),Taylor Swift,NA,FALSE,NA,NA,2021-04-09,0.506,0.444,6,-4.99,1,0.0285,0.0538,0,0.123,0.241,133.873,4,261843,FALSE,F#,major,F# major,33,I won't pick up the phone,Chorus,Taylor Swift
Fearless (Taylor's Version),FALSE,2021-04-09,9,You're Not Sorry (Taylor's Version),Taylor Swift,NA,FALSE,NA,NA,2021-04-09,0.506,0.444,6,-4.99,1,0.0285,0.0538,0,0.123,0.241,133.873,4,261843,FALSE,F#,major,F# major,34,This is the last straw,Chorus,Taylor Swift
Fearless (Taylor's Version),FALSE,2021-04-09,9,You're Not Sorry (Taylor's Version),Taylor Swift,NA,FALSE,NA,NA,2021-04-09,0.506,0.444,6,-4.99,1,0.0285,0.0538,0,0.123,0.241,133.873,4,261843,FALSE,F#,major,F# major,35,There's nothing left to beg for,Chorus,Taylor Swift
Fearless (Taylor's Version),FALSE,2021-04-09,9,You're Not Sorry (Taylor's Version),Taylor Swift,NA,FALSE,NA,NA,2021-04-09,0.506,0.444,6,-4.99,1,0.0285,0.0538,0,0.123,0.241,133.873,4,261843,FALSE,F#,major,F# major,36,And you can tell me that you're sorry,Chorus,Taylor Swift
Fearless (Taylor's Version),FALSE,2021-04-09,9,You're Not Sorry (Taylor's Version),Taylor Swift,NA,FALSE,NA,NA,2021-04-09,0.506,0.444,6,-4.99,1,0.0285,0.0538,0,0.123,0.241,133.873,4,261843,FALSE,F#,major,F# major,37,"But I don't believe you, baby, like I did before",Chorus,Taylor Swift
Fearless (Taylor's Version),FALSE,2021-04-09,9,You're Not Sorry (Taylor's Version),Taylor Swift,NA,FALSE,NA,NA,2021-04-09,0.506,0.444,6,-4.99,1,0.0285,0.0538,0,0.123,0.241,133.873,4,261843,FALSE,F#,major,F# major,38,You're not sorry,Chorus,Taylor Swift
Fearless (Taylor's Version),FALSE,2021-04-09,9,You're Not Sorry (Taylor's Version),Taylor Swift,NA,FALSE,NA,NA,2021-04-09,0.506,0.444,6,-4.99,1,0.0285,0.0538,0,0.123,0.241,133.873,4,261843,FALSE,F#,major,F# major,39,"No, no, oh-oh",Chorus,Taylor Swift
Fearless (Taylor's Version),FALSE,2021-04-09,9,You're Not Sorry (Taylor's Version),Taylor Swift,NA,FALSE,NA,NA,2021-04-09,0.506,0.444,6,-4.99,1,0.0285,0.0538,0,0.123,0.241,133.873,4,261843,FALSE,F#,major,F# major,40,You're not sorry,Chorus,Taylor Swift
Fearless (Taylor's Version),FALSE,2021-04-09,9,You're Not Sorry (Taylor's Version),Taylor Swift,NA,FALSE,NA,NA,2021-04-09,0.506,0.444,6,-4.99,1,0.0285,0.0538,0,0.123,0.241,133.873,4,261843,FALSE,F#,major,F# major,41,"No, no, oh-oh",Chorus,Taylor Swift
Fearless (Taylor's Version),FALSE,2021-04-09,9,You're Not Sorry (Taylor's Version),Taylor Swift,NA,FALSE,NA,NA,2021-04-09,0.506,0.444,6,-4.99,1,0.0285,0.0538,0,0.123,0.241,133.873,4,261843,FALSE,F#,major,F# major,42,"No, no, no, no, no, no, no, no, no, no, no, no",Outro,Taylor Swift
Fearless (Taylor's Version),FALSE,2021-04-09,9,You're Not Sorry (Taylor's Version),Taylor Swift,NA,FALSE,NA,NA,2021-04-09,0.506,0.444,6,-4.99,1,0.0285,0.0538,0,0.123,0.241,133.873,4,261843,FALSE,F#,major,F# major,43,"Woah, oh, oh oh, oh oh oh",Outro,Taylor Swift
Fearless (Taylor's Version),FALSE,2021-04-09,9,You're Not Sorry (Taylor's Version),Taylor Swift,NA,FALSE,NA,NA,2021-04-09,0.506,0.444,6,-4.99,1,0.0285,0.0538,0,0.123,0.241,133.873,4,261843,FALSE,F#,major,F# major,44,"Oh, oh, oh, no, no, no, no, no, no",Outro,Taylor Swift
Fearless (Taylor's Version),FALSE,2021-04-09,10,The Way I Loved You (Taylor's Version),Taylor Swift,NA,FALSE,NA,NA,2021-04-09,0.402,0.732,5,-4.665,1,0.0484,0.0033,0,0.108,0.472,161.032,4,243137,FALSE,F,major,F major,1,He is sensible and so incredible,Verse 1,Taylor Swift
Fearless (Taylor's Version),FALSE,2021-04-09,10,The Way I Loved You (Taylor's Version),Taylor Swift,NA,FALSE,NA,NA,2021-04-09,0.402,0.732,5,-4.665,1,0.0484,0.0033,0,0.108,0.472,161.032,4,243137,FALSE,F,major,F major,2,And all my single friends are jealous,Verse 1,Taylor Swift
Fearless (Taylor's Version),FALSE,2021-04-09,10,The Way I Loved You (Taylor's Version),Taylor Swift,NA,FALSE,NA,NA,2021-04-09,0.402,0.732,5,-4.665,1,0.0484,0.0033,0,0.108,0.472,161.032,4,243137,FALSE,F,major,F major,3,He says everything I need to hear and it's like,Verse 1,Taylor Swift
Fearless (Taylor's Version),FALSE,2021-04-09,10,The Way I Loved You (Taylor's Version),Taylor Swift,NA,FALSE,NA,NA,2021-04-09,0.402,0.732,5,-4.665,1,0.0484,0.0033,0,0.108,0.472,161.032,4,243137,FALSE,F,major,F major,4,I couldn't ask for anything better,Verse 1,Taylor Swift
Fearless (Taylor's Version),FALSE,2021-04-09,10,The Way I Loved You (Taylor's Version),Taylor Swift,NA,FALSE,NA,NA,2021-04-09,0.402,0.732,5,-4.665,1,0.0484,0.0033,0,0.108,0.472,161.032,4,243137,FALSE,F,major,F major,5,He opens up my door and I get into his car,Verse 1,Taylor Swift
Fearless (Taylor's Version),FALSE,2021-04-09,10,The Way I Loved You (Taylor's Version),Taylor Swift,NA,FALSE,NA,NA,2021-04-09,0.402,0.732,5,-4.665,1,0.0484,0.0033,0,0.108,0.472,161.032,4,243137,FALSE,F,major,F major,6,"And he says, ""You look beautiful tonight""",Verse 1,Taylor Swift
Fearless (Taylor's Version),FALSE,2021-04-09,10,The Way I Loved You (Taylor's Version),Taylor Swift,NA,FALSE,NA,NA,2021-04-09,0.402,0.732,5,-4.665,1,0.0484,0.0033,0,0.108,0.472,161.032,4,243137,FALSE,F,major,F major,7,And I feel perfectly fine,Verse 1,Taylor Swift
Fearless (Taylor's Version),FALSE,2021-04-09,10,The Way I Loved You (Taylor's Version),Taylor Swift,NA,FALSE,NA,NA,2021-04-09,0.402,0.732,5,-4.665,1,0.0484,0.0033,0,0.108,0.472,161.032,4,243137,FALSE,F,major,F major,8,But I miss screaming and fighting and kissing in the rain,Chorus,Taylor Swift
Fearless (Taylor's Version),FALSE,2021-04-09,10,The Way I Loved You (Taylor's Version),Taylor Swift,NA,FALSE,NA,NA,2021-04-09,0.402,0.732,5,-4.665,1,0.0484,0.0033,0,0.108,0.472,161.032,4,243137,FALSE,F,major,F major,9,And it's 2AM and I'm cursing your name,Chorus,Taylor Swift
Fearless (Taylor's Version),FALSE,2021-04-09,10,The Way I Loved You (Taylor's Version),Taylor Swift,NA,FALSE,NA,NA,2021-04-09,0.402,0.732,5,-4.665,1,0.0484,0.0033,0,0.108,0.472,161.032,4,243137,FALSE,F,major,F major,10,You're so in love that you act insane,Chorus,Taylor Swift
Fearless (Taylor's Version),FALSE,2021-04-09,10,The Way I Loved You (Taylor's Version),Taylor Swift,NA,FALSE,NA,NA,2021-04-09,0.402,0.732,5,-4.665,1,0.0484,0.0033,0,0.108,0.472,161.032,4,243137,FALSE,F,major,F major,11,And that's the way I loved you,Chorus,Taylor Swift
Fearless (Taylor's Version),FALSE,2021-04-09,10,The Way I Loved You (Taylor's Version),Taylor Swift,NA,FALSE,NA,NA,2021-04-09,0.402,0.732,5,-4.665,1,0.0484,0.0033,0,0.108,0.472,161.032,4,243137,FALSE,F,major,F major,12,Breaking down and coming undone,Chorus,Taylor Swift
Fearless (Taylor's Version),FALSE,2021-04-09,10,The Way I Loved You (Taylor's Version),Taylor Swift,NA,FALSE,NA,NA,2021-04-09,0.402,0.732,5,-4.665,1,0.0484,0.0033,0,0.108,0.472,161.032,4,243137,FALSE,F,major,F major,13,It's a rollercoaster kind of rush,Chorus,Taylor Swift
Fearless (Taylor's Version),FALSE,2021-04-09,10,The Way I Loved You (Taylor's Version),Taylor Swift,NA,FALSE,NA,NA,2021-04-09,0.402,0.732,5,-4.665,1,0.0484,0.0033,0,0.108,0.472,161.032,4,243137,FALSE,F,major,F major,14,And I never knew I could feel that much,Chorus,Taylor Swift
Fearless (Taylor's Version),FALSE,2021-04-09,10,The Way I Loved You (Taylor's Version),Taylor Swift,NA,FALSE,NA,NA,2021-04-09,0.402,0.732,5,-4.665,1,0.0484,0.0033,0,0.108,0.472,161.032,4,243137,FALSE,F,major,F major,15,And that's the way I loved you,Chorus,Taylor Swift
Fearless (Taylor's Version),FALSE,2021-04-09,10,The Way I Loved You (Taylor's Version),Taylor Swift,NA,FALSE,NA,NA,2021-04-09,0.402,0.732,5,-4.665,1,0.0484,0.0033,0,0.108,0.472,161.032,4,243137,FALSE,F,major,F major,16,He respects my space,Verse 2,Taylor Swift
